instance;n;m;density;min_deg;max_deg;mean_deg;clustering;diameter;avg_path_len;ecc_min;ecc_max;ecc_std;betw_avg;betw_max;close_avg;close_max;degeneracy;deg_assort;clustering_avg;transitivity;spectral_radius;algebraic_conn;cyclomatic;girth
ba_2238_n74_m1.gml;21;33;0.157143;2;6;3.1429;0.250794;5;2.4489795918367347;3;5;0.5593971487843205;0.08270676691729324;0.26429824561403503;0.39390132846238163;0.47619047619047616;2;-0.34342379958246305;0.2507936507936508;0.17647058823529413;3.512349419944897;0.5465297650086837;13;
ba_224_n185_m2.gml;178;385;0.02444;2;31;4.3258;0.069229;6;3.226486554727938;4;6;0.517342221717813;0.012754064160939042;0.25042337327302805;0.31365381697876543;0.4783783783783784;4;-0.06835170666098613;0.06922911383153797;0.05629477993858751;8.740796004972129;0.5984764690758565;208;
ba_2257_n136_m3.gml;135;431;0.047651;2;30;6.3852;0.107453;5;2.6713854595336075;3;5;0.35832256659104667;0.012716700540738245;0.14880613511682114;0.375810700069559;0.5234375;4;-0.12370475628029663;0.10745348687916963;0.08377358490566038;10.005596625764007;1.3868545152279759;297;
ba_2258_n165_m1.gml;39;55;0.074224;2;9;2.8205;0.048433;9;3.621301775147929;5;9;1.0732538223823769;0.07342159973738921;0.36328828828828824;0.2796917110746297;0.3877551020408163;2;0.03275250080671161;0.04843304843304843;0.06338028169014084;4.018529858505586;0.13971168400998504;17;
ba_2260_n107_m2.gml;106;245;0.044025;2;26;4.6226;0.10426;5;2.860804556781773;3;5;0.5320788170642858;0.01815432994678278;0.23911110178479367;0.3524268664239842;0.5097087378640777;4;-0.13807741133683782;0.10426002222074855;0.09566126502875065;8.48620165495221;0.6599209596908294;140;
ba_2262_n159_m1.gml;25;37;0.123333;2;6;2.96;0.073333;6;2.7776;3;6;0.8158431221748456;0.08231884057971013;0.3240338164251207;0.3535007374325669;0.47058823529411764;2;-0.16523517382413178;0.07333333333333333;0.06666666666666667;3.5260718243913614;0.3201901552147312;13;
ba_2268_n128_m2.gml;128;276;0.033957;2;25;4.3125;0.096977;6;3.0975341796875;3;6;0.5439654745477879;0.016840668353955757;0.22021169656378112;0.32550964027458257;0.4635036496350365;3;-0.1304378137200223;0.09697691937351864;0.06175514626218852;7.614086845095676;0.6098217975176864;149;
ba_2271_n187_m1.gml;45;63;0.063636;2;8;2.8;0.043122;8;3.8330864197530863;5;8;0.8314794192830981;0.06791167488841908;0.2799229839927514;0.26081239541607604;0.35772357723577236;2;0.13773864527939972;0.04312169312169312;0.07947019867549669;4.027133348429219;0.18597376396343274;19;
ba_2272_n121_m2.gml;120;247;0.034594;2;24;4.1167;0.07966;6;3.1438888888888887;4;6;0.4812454905993637;0.01839244172245169;0.27685864377133185;0.32006075402344386;0.4722222222222222;3;-0.13517219835174552;0.0796598811816203;0.05102040816326531;6.901210407384404;0.5630944337137306;128;
ba_2274_n118_m2.gml;114;256;0.039745;2;21;4.4912;0.070138;6;3.0577100646352724;3;6;0.5511676516633336;0.018614012908377137;0.20433328713249668;0.33023790546341425;0.4808510638297872;4;0.0024615326129311245;0.07013778652201334;0.09801633605600933;8.282549597451045;0.5671047961500345;143;
ba_2275_n132_m3.gml;132;462;0.053435;2;29;7.0;0.115497;5;2.602617079889807;3;5;0.41961764921594635;0.012480649121870496;0.110760709187219;0.38619769304559803;0.5198412698412699;5;-0.11623305160158567;0.11549656334822557;0.10612760581174985;11.178803256364523;1.3706675262558563;331;
ba_2281_n171_m1.gml;36;46;0.073016;2;6;2.5556;0.089815;8;3.7222222222222223;5;8;0.9275448809480001;0.08319327731092435;0.4161064425770308;0.2683893032678365;0.38461538461538464;2;0.010989010989011682;0.08981481481481482;0.06521739130434782;3.2888073434350362;0.1616672133437884;11;
ba_2286_n151_m2.gml;150;313;0.028009;2;24;4.1733;0.109729;6;3.2182222222222223;4;6;0.5239168721170265;0.015133925872180903;0.19694652241777438;0.3130712619084331;0.45288753799392095;3;-0.1468331264369318;0.10972862644601776;0.05654905751570807;7.3371075168573565;0.6448541332520898;164;
ba_2294_n193_m2.gml;192;395;0.021542;2;23;4.1146;0.035928;6;3.370822482638889;4;6;0.5203122393225909;0.012570898778359513;0.2187837573040143;0.2990517216114908;0.45368171021377673;3;-0.07314656257423167;0.03592839158054446;0.02903225806451613;7.467932648935944;0.5831934807785556;204;
ba_2297_n101_m2.gml;97;196;0.042096;2;21;4.0412;0.108024;5;3.01200977787225;3;5;0.5384562827711586;0.02150931452342195;0.2834528351672136;0.3338693643621823;0.4873096446700508;3;-0.19756441859975182;0.1080236909048629;0.06615776081424936;6.719912920882707;0.5766662346071639;100;
ba_2301_n191_m1.gml;41;58;0.070732;2;8;2.8293;0.039895;7;3.3480071386079713;4;7;0.8560940865748412;0.06235146966854283;0.32377136752136754;0.29962926461164063;0.425531914893617;2;-0.07232923338748388;0.03989547038327526;0.039735099337748346;3.8328222879321476;0.23156306999349074;18;
ba_2302_n116_m3.gml;116;363;0.054423;2;30;6.2586;0.10723;4;2.59423305588585;3;4;0.37773969483114905;0.014182382492964047;0.16127877191864132;0.3865598857294324;0.5324074074074074;5;-0.1283296436939485;0.10722981963934762;0.08815592203898051;9.942413733304239;1.4327389774805646;248;
ba_2304_n88_m3.gml;88;264;0.068966;2;21;6.0;0.120785;5;2.53150826446281;3;5;0.4532652426177075;0.01814658210007047;0.14965031248290636;0.39537723189828144;0.5370370370370371;4;-0.13656068991302844;0.12078528001691526;0.10255175734232065;8.764823490513544;1.284934923862037;177;
ba_2306_n148_m2.gml;146;310;0.029287;2;33;4.2466;0.116394;6;3.169168699568399;4;6;0.5314733077963382;0.015215451634913139;0.3454507647036203;0.31909984616248294;0.5105633802816901;3;-0.06550483162069842;0.11639380220161848;0.07901785714285714;8.436419264747716;0.5985761269137702;165;
ba_2315_n161_m3.gml;161;474;0.036801;2;40;5.8882;0.095204;5;2.7993518768566026;3;5;0.428166159990412;0.011426715887339348;0.21150104705396108;0.35947651948124754;0.528052805280528;4;-0.12461110174701169;0.09520368498826767;0.07106486606154527;10.119992060598516;1.2079239710962173;314;
ba_231_n78_m2.gml;78;160;0.05328;2;22;4.1026;0.160343;5;2.779750164365549;3;5;0.5306205663224328;0.023892773892773896;0.30895272540509333;0.3614176344104384;0.5273972602739726;3;-0.1674124054722455;0.16034270740153092;0.09014084507042254;7.249739506184842;0.7306445249397227;83;
ba_2321_n157_m3.gml;157;462;0.037727;2;25;5.8854;0.074818;5;2.8572355876506146;3;5;0.46969933922513685;0.012100330325109451;0.12116296112381843;0.3517421400424191;0.47129909365558914;4;-0.05079237258509;0.0748182575341763;0.0697860962566845;9.288073454467654;1.1794266789056154;306;
ba_2324_n200_m2.gml;200;434;0.021809;2;28;4.34;0.085364;6;3.25325;4;6;0.4856953777832356;0.011462616110857318;0.1783722672995227;0.3104679209108798;0.4649532710280374;3;-0.0708850266395452;0.08536405987497991;0.056166419019316495;8.824257844692115;0.6541918582036017;235;
ba_2326_n58_m3.gml;58;171;0.103448;2;21;5.8966;0.164894;4;2.361474435196195;3;4;0.48521542343001;0.025051853772361937;0.19459578574352246;0.4219525089769076;0.5757575757575758;4;-0.0774016607836663;0.16489441649177955;0.1488833746898263;8.127465157412278;1.4135314890224882;114;
ba_2329_n155_m2.gml;154;311;0.026398;2;27;4.039;0.051188;6;3.321555068308315;4;6;0.5521008191948045;0.015416214332623001;0.2739387245750129;0.30409761434277177;0.46504559270516715;3;-0.04597208856820824;0.05118777326569535;0.04236401673640167;7.517374824316242;0.5325726396848658;158;
ba_2332_n142_m2.gml;139;297;0.030967;2;26;4.2734;0.093208;6;3.1578075668961234;4;6;0.48846748767677567;0.01591744693740406;0.23484422214746886;0.3190446750000646;0.4726027397260274;4;-0.12538663964354377;0.09320800702095665;0.06755373592630501;7.581486647489004;0.6915267098854192;159;
ba_2334_n60_m2.gml;57;117;0.073308;2;20;4.1053;0.101409;5;2.7454601415820252;3;5;0.5251448963893252;0.03262702210070632;0.37168214456235654;0.36503884625116856;0.5544554455445545;3;-0.06626852587458558;0.10140875847247038;0.11004784688995216;6.513762414494744;0.5950691295823526;61;
ba_2336_n175_m2.gml;169;372;0.026205;2;29;4.4024;0.065966;6;3.195266272189349;4;6;0.5053545437348207;0.013259195893926434;0.2538577778535538;0.31582191294705075;0.4772727272727273;3;-0.08632180710984302;0.06596558729249528;0.0406015037593985;8.174325248409264;0.5872300164429486;204;
ba_2339_n56_m3.gml;56;159;0.103247;3;19;5.6786;0.143203;4;2.327168367346939;3;4;0.4971218181098234;0.02536075036075036;0.2066447734044757;0.4278081626297281;0.5913978494623656;3;-0.16749561854584077;0.14320252054938035;0.12410071942446044;7.775574914362551;1.2955126543423674;104;
ba_2340_n92_m2.gml;91;201;0.049084;2;22;4.4176;0.13254;5;2.788552107233426;3;5;0.5244878929134823;0.02044422493860696;0.23144939558684174;0.36032682173858305;0.5263157894736842;4;-0.16383803927225968;0.1325404000581764;0.10158949550794748;7.844217286729128;0.7959469260401635;111;
ba_234_n173_m2.gml;171;356;0.024493;2;26;4.1637;0.08075;6;3.315276495331897;4;6;0.5023796864307492;0.013815255158432101;0.21647986212644235;0.3041036668144113;0.44854881266490765;3;-0.09758712183199467;0.08074965663402868;0.05307386112339673;7.482397083263885;0.6356283267326889;186;
ba_2351_n194_m2.gml;194;412;0.022007;2;36;4.2474;0.075451;6;3.3233074715697737;4;6;0.5271862958987875;0.012190243131599094;0.2900858408915671;0.30408020868520774;0.46731234866828086;3;-0.07806321684997575;0.07545104666238688;0.04301809491293957;8.292235884582752;0.5764307759315578;219;
ba_2356_n185_m3.gml;185;546;0.03208;3;28;5.9027;0.066627;5;2.9196201607012418;3;5;0.44724626147973195;0.010576435309150919;0.11864148173349796;0.3438456577131541;0.4742268041237113;3;-0.09104443274894325;0.06662670461660904;0.054497701904136574;9.497441590992542;1.3545901060494943;362;
ba_2357_n126_m3.gml;126;375;0.047619;2;26;5.9524;0.104892;5;2.7026958931720837;3;5;0.3749527559053243;0.0139057859703021;0.15032809468542643;0.3716333535816738;0.5165289256198347;4;-0.06504194253958313;0.10489152058692919;0.08441558441558442;9.610290327865387;1.2563790972599906;250;
ba_2360_n143_m2.gml;141;292;0.029585;2;24;4.1418;0.107414;6;3.2680448669584026;4;6;0.5257802267475358;0.016484806076111757;0.2750036815418849;0.3085804129267073;0.45901639344262296;3;-0.0732400341144606;0.10741394384341948;0.059726962457337884;7.225679482807801;0.5628798381512391;152;
ba_2364_n167_m2.gml;166;349;0.025484;2;24;4.2048;0.045178;6;3.3617361010306284;4;6;0.5826892669563252;0.014525062556211542;0.1911077681911419;0.300668832291448;0.43882978723404253;3;-0.055095624626979055;0.045178288806118204;0.052269601100412656;7.715119019369357;0.5663370895435434;184;
ba_2366_n170_m2.gml;165;343;0.025351;2;27;4.1576;0.071666;6;3.3041689623507806;4;6;0.49756062428542525;0.014259609411487312;0.19783115909650356;0.3051932295750019;0.45179063360881544;3;-0.10270097259157182;0.07166643893541351;0.054005400540054004;7.687669525322789;0.6305686445115054;179;
ba_2368_n80_m2.gml;80;178;0.056329;2;20;4.45;0.095574;5;2.7540625;3;5;0.5267826876426369;0.022934923726062966;0.217294550237445;0.36513865759284936;0.5197368421052632;4;-0.13016973047628208;0.0955743837990355;0.09884678747940692;7.631406528908542;0.7744472504548482;99;
ba_2373_n77_m3.gml;77;231;0.078947;3;23;6.0;0.140963;4;2.4601113172541744;3;4;0.4576885762780804;0.01989974937343358;0.17288293185278672;0.40611832835143546;0.5671641791044776;4;-0.08531798837286017;0.14096342229496261;0.12241475684740079;8.707334522603858;1.549353483555117;155;
ba_2377_n121_m3.gml;121;384;0.052893;2;23;6.3471;0.137663;5;2.668260364729185;3;5;0.434022016710773;0.014205847628307521;0.10816985157297342;0.37649972012702215;0.5106382978723404;5;-0.029581519894268143;0.13766272088919318;0.11134020618556702;10.183528972399618;1.2250502713656992;264;
ba_2379_n56_m2.gml;54;108;0.075472;2;16;4.0;0.203995;5;2.639917695473251;3;5;0.5188491009674778;0.03249475890985324;0.25996130104279175;0.37836377657553455;0.5247524752475248;3;-0.2007143661609262;0.20399497621719842;0.11073825503355705;6.201295504314073;0.6945860304005084;55;
ba_237_n87_m2.gml;86;183;0.050068;2;18;4.2558;0.143447;5;2.859653866955111;3;5;0.5263474557095942;0.022539248257442513;0.21827500385842613;0.3510887418450638;0.5;3;-0.1917389105707978;0.14344740416901838;0.08122270742358079;6.920718015688476;0.647572669690355;98;
ba_2380_n66_m3.gml;66;195;0.090909;2;26;5.9091;0.283129;4;2.352617079889807;3;4;0.4963133137624;0.02170017482517483;0.2648594156969291;0.42480174145429683;0.6132075471698113;4;-0.15813671435449123;0.2831289929511273;0.1802498512790006;9.159898163340692;1.172453632509306;130;
ba_2383_n166_m2.gml;160;332;0.026101;2;29;4.15;0.064367;6;3.405390625;4;6;0.5804093383121949;0.015359545418358411;0.25881786977535987;0.2964566224077827;0.4297297297297297;3;-0.08671064652001333;0.06436694492824056;0.04179566563467492;7.162380884365641;0.47495610059379895;173;
ba_2391_n104_m1.gml;28;38;0.100529;2;5;2.7143;0.053571;6;3.056122448979592;4;6;0.5567306167185676;0.08343508343508345;0.2839506172839507;0.31856635562908614;0.40298507462686567;2;-0.21129326047358538;0.05357142857142857;0.04054054054054054;2.983862779926229;0.3672319143323964;11;
ba_2393_n173_m2.gml;168;385;0.027445;2;31;4.5833;0.076259;6;3.1660997732426304;4;6;0.49084590781162624;0.013163002738069474;0.25527911238113526;0.3186100946025413;0.48546511627906974;4;-0.05381767509893928;0.07625899731729117;0.06032315978456014;8.524454093539735;0.7759543710392608;218;
ba_2397_n116_m3.gml;116;345;0.051724;2;23;5.9483;0.104344;5;2.6646848989298455;3;5;0.3174474593021029;0.014805755017228228;0.12201691726517301;0.37575373479262486;0.5;4;-0.14922286103788;0.10434393049073518;0.07620751341681574;8.867407240265564;1.3262349676764553;230;
ba_2399_n62_m3.gml;62;186;0.098361;2;20;6.0;0.199109;4;2.3423517169614985;3;4;0.4976531813077908;0.023012515423937945;0.1952373732556953;0.42513816954041106;0.5700934579439252;4;-0.1830484738146401;0.19910939995455126;0.14243973703433163;8.15111946621967;1.4790097391384907;125;
ba_239_n151_m2.gml;148;305;0.028038;2;24;4.1216;0.080604;6;3.2473520818115413;4;6;0.5074319825815834;0.015544129536301748;0.2222183439176664;0.31098029975853836;0.4608150470219436;3;-0.05809877382013711;0.08060429582168713;0.06141248720573183;7.6779834647820895;0.5814274050115593;158;
ba_2401_n90_m3.gml;90;288;0.07191;3;28;6.4;0.175704;4;2.468395061728395;3;4;0.4629481479111035;0.01700147542844172;0.18818619618044147;0.4058614949208824;0.5816993464052288;5;-0.11608042364489622;0.1757035369871627;0.14221218961625282;10.02019907629166;1.377471267739738;199;
ba_2402_n160_m3.gml;160;480;0.037736;2;31;6.0;0.087679;5;2.810078125;3;5;0.485371957883848;0.01156804792612053;0.15395527297094333;0.35782520406315343;0.5112540192926045;4;-0.08210335363339764;0.08767909888344164;0.07149532710280374;9.95159083666178;1.0072181929837085;321;
ba_2413_n121_m1.gml;30;40;0.091954;2;8;2.6667;0.067857;7;3.2488888888888887;5;7;0.6574360974438673;0.08431855500821017;0.42363359136758155;0.3067672439515589;0.43283582089552236;2;-0.09000825763831541;0.06785714285714285;0.031578947368421054;3.562038820770873;0.17599157502841747;11;
ba_2414_n196_m2.gml;193;425;0.022938;2;30;4.4041;0.066925;6;3.3025853043034714;4;6;0.528548204406491;0.012145477850419119;0.21960619970932693;0.30598482245591835;0.4648910411622276;3;-0.048463380980339046;0.06692507986203304;0.04596935376415723;8.40203722733316;0.5855510391018265;233;
ba_2415_n116_m2.gml;113;245;0.038717;2;25;4.3363;0.091896;6;3.0610071266348187;3;6;0.5527963782917317;0.01881385177845355;0.27232884404559005;0.3296539692075063;0.5;3;-0.05858324433793436;0.09189629619614002;0.07682458386683738;7.557133855920904;0.6308930156255815;133;
ba_2417_n184_m3.gml;183;584;0.035069;2;36;6.3825;0.088264;5;2.801696079309624;3;5;0.36065573770491804;0.010039171347023894;0.16540434532047701;0.3588814107545578;0.52;4;-0.09118989554764101;0.08826410360586423;0.06906698978708672;10.74127408130392;1.306331963841419;402;
ba_241_n61_m3.gml;61;186;0.101639;3;20;6.0984;0.195652;4;2.3509809191077666;3;4;0.49669696418174153;0.023562100583495418;0.17574675212470162;0.4242530649852991;0.594059405940594;4;-0.053999325008437495;0.1956518292368163;0.17040673211781207;8.751506174397008;1.5429155685132465;126;
ba_2421_n97_m2.gml;94;197;0.04507;2;23;4.1915;0.097968;6;2.9250792213671346;3;6;0.575353926935743;0.021266648762098016;0.28026528373422527;0.3442121299814175;0.5254237288135594;3;-0.08840388717174495;0.09796849177256753;0.0822884012539185;7.473909248272669;0.6404418112777346;104;
ba_2425_n108_m2.gml;105;235;0.04304;2;18;4.4762;0.070375;6;3.0416326530612245;3;6;0.5490870592533171;0.020105622532807003;0.16690269509012737;0.33097909150969124;0.4642857142857143;4;-0.07058692241543449;0.07037451344174032;0.0691340782122905;7.313336550043039;0.6086035575648147;131;
ba_2437_n89_m3.gml;89;282;0.072012;2;31;6.3371;0.20465;4;2.449185708875142;3;4;0.4830153991057231;0.016977211088020853;0.22229933175761155;0.4099731812544183;0.5906040268456376;5;-0.09541288232963523;0.20464965067469723;0.15946137491141035;10.741029138957709;1.1791549250964661;194;
ba_2441_n184_m3.gml;184;543;0.032252;2;31;5.9022;0.072807;5;2.9359640831758034;3;5;0.5047037724453869;0.010725316498659335;0.1461617130435419;0.3422797441546839;0.4753246753246753;4;-0.0694347410383783;0.07280718367108163;0.060389174681279356;9.397972618057125;1.0506184205917888;360;
ba_2443_n99_m1.gml;22;31;0.134199;2;6;2.8182;0.0;6;2.6983471074380163;4;6;0.6555547773570888;0.09134199134199134;0.36190476190476195;0.36277820687868656;0.4772727272727273;2;-0.03900060938452317;0.0;0.0;3.3739120140427876;0.32442737683561423;10;
ba_2446_n57_m2.gml;57;112;0.070175;2;11;3.9298;0.087751;5;2.8180978762696216;3;5;0.6202691063039891;0.03397129186602871;0.18443699931763338;0.35416082812517496;0.47058823529411764;3;-0.1452241715399612;0.0877509430141009;0.07738095238095238;5.571469712349146;0.7147020893314016;56;
ba_2450_n140_m2.gml;139;291;0.030341;2;23;4.1871;0.089837;6;3.196004347601056;3;6;0.5538166691774886;0.01619827590799465;0.23069989867830482;0.3153977068707558;0.47586206896551725;3;-0.08113313417599405;0.0898368474344307;0.052071668533034715;7.303872982243599;0.6036078488776689;153;
ba_2451_n133_m3.gml;132;407;0.047074;2;34;6.1667;0.143052;5;2.6600091827364554;3;5;0.3266372899592439;0.012925496894962543;0.2013006175895316;0.3773397396557658;0.5413223140495868;4;-0.12670901035991303;0.14305215703412064;0.09135866736074962;10.110196274494093;1.2481027040495565;276;
ba_2461_n164_m3.gml;164;504;0.037708;2;34;6.1463;0.102318;5;2.761748958953004;3;5;0.43369907078251907;0.010979581506789847;0.17120505416107554;0.3639989941578574;0.5224358974358975;4;-0.12532067811450415;0.10231752265452423;0.07274196807435845;10.435480632920072;1.215939545830048;341;
ba_2465_n137_m3.gml;136;407;0.044336;2;29;5.9853;0.098446;5;2.71128892733564;3;5;0.3083855437575113;0.01292069066432543;0.13978407150030833;0.37030518757361486;0.5;4;-0.14838394425994406;0.09844566333930592;0.07292817679558011;9.519047192363736;0.9383518352036468;272;
ba_2466_n148_m3.gml;148;456;0.041919;3;40;6.1622;0.127122;5;2.6948502556610663;3;5;0.3913673096641779;0.011734127194009776;0.2074624430917603;0.37343274481649724;0.5444444444444444;4;-0.11107434368376297;0.12712219204866262;0.09355378819589787;11.120559121266304;1.2309020654677714;309;
ba_2470_n110_m3.gml;110;363;0.06055;2;30;6.6;0.136684;5;2.5406611570247932;3;5;0.45717421675200576;0.014481203472029157;0.17374959423076322;0.395022234473523;0.545;5;-0.09433084244721873;0.13668395159150568;0.10934336129592132;10.35437388729145;1.4296219974849915;254;
ba_2474_n90_m3.gml;90;261;0.065169;2;23;5.8;0.087578;5;2.622469135802469;3;5;0.4;0.018771989558506414;0.17874713238415726;0.38184822818074865;0.5393939393939394;4;-0.03570810364390233;0.08757811249521663;0.09159078735940011;8.376309546347787;1.1690519613638863;172;
ba_2481_n89_m2.gml;89;182;0.046476;2;20;4.0899;0.122691;6;2.994571392500947;3;6;0.5879314809865677;0.023317248423796278;0.2301144033516871;0.3364475546582743;0.4888888888888889;3;-0.09333993134751785;0.12269135648618724;0.08880666049953746;7.096520697148255;0.5751721429264506;94;
ba_248_n96_m2.gml;96;208;0.045614;2;25;4.3333;0.111879;5;2.923828125;3;5;0.5612447413760081;0.02079367301231803;0.28838461395423415;0.34489083477133214;0.5053191489361702;3;-0.12162100649625092;0.11187933594183595;0.08559201141226819;7.629508945407444;0.631822620041841;113;
ba_2492_n187_m2.gml;186;377;0.021912;2;28;4.0538;0.039515;6;3.4075037576598453;4;6;0.5459835583759648;0.01318436248310021;0.27101701295265584;0.2957755998278154;0.44794188861985473;3;-0.10968055931792423;0.039514731584624055;0.031182330012992636;7.175201149118398;0.5823703357656497;192;
ba_2496_n193_m2.gml;188;401;0.022813;2;34;4.266;0.069542;6;3.2715595291987323;4;6;0.49362160672851824;0.012306744623350057;0.26390064313011746;0.3086503696415035;0.45498783454987834;3;-0.12453915620069558;0.06954247864679382;0.0453781512605042;8.22263024630646;0.6036187562747992;214;
ba_249_n117_m3.gml;117;372;0.054819;3;21;6.359;0.109539;5;2.647819417050186;3;5;0.4045182757674952;0.014527351708761;0.10467546118028721;0.37871858818813503;0.4978540772532189;5;-0.06400349075992727;0.1095394957683598;0.09821996185632549;9.582088974740778;1.4749819082197406;256;
ba_2505_n160_m3.gml;160;489;0.038443;2;34;6.1125;0.096377;5;2.75515625;3;5;0.43656149337750805;0.01121825491600987;0.16539331729801984;0.36480964696615403;0.5196078431372549;4;-0.10281641706487862;0.09637729580524099;0.07957393483709273;10.52653268726636;1.3288836725162239;330;
ba_2507_n159_m2.gml;156;357;0.029529;2;23;4.5769;0.069267;7;3.189595660749507;4;7;0.5934595858850841;0.014351777255003063;0.18391295335287255;0.31622784683343225;0.45588235294117646;3;-0.054231480580162084;0.06926690430805023;0.06462303231151616;8.101150545720845;0.615695085269568;202;
ba_2512_n75_m2.gml;75;146;0.052613;2;16;3.8933;0.078553;5;2.8544;3;5;0.48368952392578807;0.02593113661606812;0.2380713726604137;0.35113401579166814;0.49333333333333335;3;-0.18735001679610713;0.07855311355311355;0.052830188679245285;6.131500406894399;0.640439304895901;72;
ba_2513_n111_m1.gml;21;30;0.142857;2;8;2.8571;0.155896;5;2.4761904761904763;3;5;0.5753831415997416;0.08421052631578947;0.41666666666666663;0.3913816730094045;0.5405405405405406;2;-0.26057529610829067;0.15589569160997732;0.11538461538461539;3.598865669646366;0.4611841521259922;10;
ba_2517_n70_m2.gml;68;134;0.058824;2;15;3.9412;0.102796;5;2.8728373702422147;3;5;0.5492602763818558;0.02902599302950488;0.24160488237828803;0.34845185636504306;0.5;3;-0.17694913814161445;0.1027958152958153;0.06726457399103139;5.842687201447285;0.5917171392781952;67;
ba_2526_n182_m1.gml;24;30;0.108696;2;5;2.5;0.025;7;3.2604166666666665;4;7;0.9492321458245431;0.1091897233201581;0.38735177865612647;0.3016907509112572;0.42592592592592593;2;0.2596944770857793;0.024999999999999998;0.05660377358490566;3.0454633028523754;0.22299299872100675;7;
ba_2527_n185_m2.gml;181;390;0.023941;2;25;4.3094;0.062138;6;3.3964775190012513;4;6;0.5257044705133825;0.013493557757269603;0.16455485079992;0.2967525592573514;0.4205607476635514;3;-0.08463245788723761;0.06213766210678787;0.05036855036855037;7.684017303108437;0.6146820739833436;210;
ba_2528_n188_m3.gml;187;629;0.036168;2;45;6.7273;0.092973;5;2.751408390288541;3;5;0.37964148340746195;0.009547031937923778;0.17643067121038408;0.366027957485482;0.5391304347826087;5;-0.07965540074695918;0.0929727419274758;0.07527960997992544;11.935129088389846;1.349590861190332;443;
ba_2532_n193_m2.gml;192;415;0.022633;2;33;4.3229;0.079646;6;3.2940538194444446;4;6;0.5098849271050174;0.012164737760631948;0.23960341091242884;0.3060974886396191;0.45476190476190476;3;-0.1174834533764737;0.0796462520600243;0.045317220543806644;8.171579697076025;0.64244076454447;224;
ba_2533_n185_m2.gml;183;366;0.021978;2;24;4.0;0.057376;6;3.468362745976291;4;6;0.5347937543020477;0.013742650188624285;0.22952358752755986;0.29094589320575154;0.4312796208530806;3;-0.062466583620453826;0.05737611628614764;0.042582417582417584;7.25129445304268;0.5173461447813331;184;
ba_2536_n56_m3.gml;56;162;0.105195;2;21;5.7857;0.198244;4;2.3309948979591835;3;4;0.4996810207011865;0.025432900432900436;0.1894756072705849;0.4277814256415731;0.5978260869565217;4;-0.09412991512409408;0.1982444084860051;0.15076660988074958;8.155811817176803;1.2384954836960345;107;
ba_2542_n85_m2.gml;85;168;0.047059;2;19;3.9529;0.085728;6;3.085121107266436;3;6;0.5971095313152716;0.025564442644527688;0.2689399034063406;0.3256349095532391;0.4772727272727273;3;-0.11141838082588583;0.08572790126969694;0.06793802145411204;6.189220196346498;0.5151047346380727;84;
ba_2544_n104_m3.gml;104;306;0.057132;2;25;5.8846;0.10406;5;2.6401627218934913;3;5;0.3903419832727777;0.01633132715371436;0.15870209007786024;0.3793213365510818;0.5049019607843137;4;-0.16775340551012183;0.10406031431680654;0.08098159509202454;8.810327753901735;1.228911818159863;203;
ba_2545_n145_m2.gml;145;310;0.029693;2;20;4.2759;0.082329;6;3.194577883472057;4;6;0.5028338243740189;0.015501835329421537;0.1695984549658324;0.31568464107668426;0.44171779141104295;3;-0.06309911212888192;0.08232866643457014;0.05398457583547558;7.441969979696292;0.6568800623064189;166;
ba_2550_n146_m2.gml;142;302;0.030167;2;20;4.2535;0.072606;6;3.2838722475699265;4;6;0.54988231595183;0.01647972944047262;0.142458482531501;0.30700400317287824;0.41228070175438597;3;-0.11781515211798557;0.0726060124388952;0.05888767720828789;7.218472290706758;0.5469813768881895;161;
ba_2554_n165_m3.gml;165;555;0.04102;2;36;6.7273;0.079774;5;2.7563636363636363;3;5;0.3473102735004704;0.01087834804728415;0.16805759849668933;0.36465151248725136;0.5157232704402516;5;-0.06177010493433741;0.07977427551027326;0.076035558918101;10.68860913514777;1.4292065006977106;391;
ba_2557_n197_m3.gml;197;597;0.030923;3;44;6.0609;0.095273;5;2.8998428199644413;3;5;0.494500665094723;0.009818656084065801;0.20886620991491373;0.3473782455124022;0.5240641711229946;4;-0.055112687601876514;0.0952727326229841;0.07289333103567121;10.931130783398451;1.293317046815599;401;
ba_2558_n144_m3.gml;144;483;0.046911;3;34;6.7083;0.115269;5;2.6572145061728394;3;5;0.38932267473360493;0.01180138328025652;0.1424662301330413;0.3788475725943727;0.539622641509434;5;-0.04644070916416601;0.11526876162218153;0.1079136690647482;11.698925073490239;1.4749708949232512;340;
ba_255_n185_m3.gml;185;603;0.035429;2;33;6.5189;0.103868;5;2.8138495252008764;3;5;0.38753401792291725;0.009995312489966802;0.13472757281438003;0.3573906519478394;0.4932975871313673;4;-0.06246891597780369;0.10386781412632805;0.08014112903225806;11.015038994572784;1.3868821795567865;419;
ba_2560_n135_m1.gml;40;58;0.074359;2;10;2.9;0.064246;6;3.15;4;6;0.6708203932499369;0.058704453441295545;0.4638551506972559;0.3161121261872149;0.46987951807228917;2;-0.1403178023161866;0.06424603174603175;0.037267080745341616;3.853945278896229;0.29411583636585603;19;
ba_2561_n56_m3.gml;56;174;0.112987;2;21;6.2143;0.305776;4;2.2168367346938775;2;4;0.45175395145262565;0.023280423280423283;0.1750071000633552;0.4498605414294431;0.6111111111111112;4;-0.23420457492097724;0.3057756779561291;0.19404915912031048;9.209651297334252;1.530066346957236;119;
