instance;n;m;density;min_deg;max_deg;mean_deg;clustering;diameter;avg_path_len;ecc_min;ecc_max;ecc_std;betw_avg;betw_max;close_avg;close_max;degeneracy;deg_assort;clustering_avg;transitivity;spectral_radius;algebraic_conn;cyclomatic;girth
ba_3003_n132_m2.gml;131;281;0.033001;2;18;4.2901;0.076903;6;3.1642678165608067;4;6;0.5111654669552124;0.016965956110284175;0.15815462807210948;0.31801195697163237;0.4513888888888889;3;-0.1336807509095688;0.07690269492020727;0.05320366132723112;7.164947124062459;0.651269588825368;151;
ba_3009_n53_m3.gml;52;161;0.121418;3;21;6.1923;0.275558;4;2.1819526627218937;2;4;0.4106568558473581;0.024494720965309195;0.17041465640600584;0.455792837875977;0.6296296296296297;4;-0.24285408049420948;0.2755582589858608;0.18344519015659955;8.859203120325883;1.6630891379313169;110;
ba_3016_n124_m2.gml;120;262;0.036695;2;19;4.3667;0.093952;6;3.0909722222222222;4;6;0.6080478782318233;0.01794022693823292;0.18437166613573722;0.32609986809547187;0.4594594594594595;3;-0.13027186939274826;0.09395181443943053;0.07372732592159158;7.503952715190352;0.5492487428339676;143;
ba_3017_n107_m3.gml;107;321;0.056604;2;25;6.0;0.110818;4;2.594287710717093;3;4;0.4107899247819796;0.015416782124593797;0.14767734667319524;0.38622969660825335;0.5196078431372549;4;-0.1682615975091337;0.11081793037322832;0.08327246165084003;9.203186842571593;1.2296459786127625;215;
ba_3023_n197_m1.gml;39;53;0.071525;2;9;2.7179;0.055271;6;3.2978303747534516;4;6;0.6861070851415207;0.06444906444906445;0.4785680417259364;0.3040126241300617;0.4634146341463415;2;-0.003208213025344747;0.05527065527065527;0.06818181818181818;3.788152783415897;0.2323070181822006;15;
ba_3026_n129_m3.gml;129;432;0.052326;2;34;6.6977;0.14304;5;2.594074875307974;3;5;0.42132335633181994;0.012711347128120614;0.1350882007322684;0.38769287165387156;0.540084388185654;5;-0.05246623681091929;0.14303966662554055;0.13711383834109184;12.08483612806177;1.2975798032784598;304;
ba_3034_n57_m3.gml;57;162;0.101504;3;15;5.6842;0.169848;4;2.366266543551862;3;4;0.4906011036529671;0.025609478241057186;0.1363158130385021;0.41934170512847446;0.5384615384615384;3;-0.21700823597012056;0.16984828037459615;0.13714285714285715;7.319621679001353;1.427249445946552;106;
ba_3050_n92_m2.gml;90;178;0.044444;2;22;3.9556;0.130065;5;3.031111111111111;3;5;0.5159194118330622;0.02346782431052094;0.3376916913242247;0.3318647292924885;0.5028248587570622;3;-0.1430103367851052;0.1300649967316634;0.057809330628803245;6.439799098000393;0.47859448221051815;89;
ba_3053_n149_m3.gml;149;468;0.042445;2;33;6.2819;0.096095;5;2.744470969776136;3;5;0.3166476808613543;0.011993297228196555;0.15063164222775516;0.36577407773964565;0.5085910652920962;4;-0.0885894789150273;0.09609497955010868;0.07973421926910298;10.02744877922039;1.382927844367393;320;
ba_3054_n50_m2.gml;50;96;0.078367;2;13;3.84;0.135703;4;2.6016;3;4;0.34698703145794946;0.03447278911564625;0.2640640184645286;0.38263591546446213;0.5384615384615384;3;-0.2407064186958099;0.13570340770340772;0.07453416149068323;5.692324893337892;0.7396349560030974;47;
ba_3065_n130_m1.gml;37;55;0.082583;2;10;2.973;0.11849;7;3.081081081081081;4;7;0.743120382965812;0.0619047619047619;0.36379629629629623;0.3243319965966433;0.46153846153846156;2;-0.12594824898680304;0.11848991848991848;0.08982035928143713;4.183728154890516;0.2825813269638667;19;
ba_3066_n130_m3.gml;130;387;0.046154;2;26;5.9538;0.088635;5;2.7533727810650888;3;5;0.3922322702763681;0.013864974657125821;0.13306424678183437;0.3644554836168467;0.4942528735632184;4;-0.0904420263372786;0.08863535623711441;0.07909967845659165;9.097910119624494;1.2908832400139336;258;
ba_306_n91_m2.gml;91;186;0.045421;2;28;4.0879;0.124656;5;2.895544016423137;3;5;0.5682498230262811;0.021659738513671097;0.4107904818859874;0.34797610537164686;0.5555555555555556;3;-0.11745595616659539;0.12465578425500856;0.07792207792207792;7.402934552830906;0.6241054852434688;96;
ba_3079_n73_m3.gml;73;222;0.084475;2;23;6.0822;0.205929;4;2.4049540251454307;3;4;0.4893307150545686;0.02025853752652904;0.19038706973919317;0.4156466023581551;0.5625;4;-0.16058804877557065;0.20592925780887802;0.1306532663316583;8.75761255555858;1.3883111510446886;150;
ba_30_n51_m3.gml;51;159;0.124706;2;20;6.2353;0.273414;4;2.211457131872357;3;4;0.4714045207910317;0.025626250500200082;0.17993066410666747;0.4505962124351844;0.6097560975609756;4;-0.17265771255543944;0.2734144677233368;0.19770114942528735;8.942293257718614;1.3885498087371044;109;
ba_3105_n127_m2.gml;125;258;0.03329;2;27;4.128;0.129676;6;3.094912;4;6;0.5614837486517308;0.017234723314975088;0.24349288661033566;0.32613964848680166;0.48627450980392156;3;-0.17904009968991175;0.1296755919730748;0.0734094616639478;7.670392575451173;0.5692602239401737;134;
ba_3111_n85_m2.gml;85;168;0.047059;2;17;3.9529;0.084444;6;3.1147404844290656;4;6;0.5936223911314289;0.02592555094326887;0.19987468489797125;0.32328458669106;0.4540540540540541;3;-0.09286360408905682;0.08444433882150144;0.07544910179640718;6.202792538174137;0.5061560640670482;84;
ba_3112_n156_m1.gml;46;64;0.061836;2;10;2.7826;0.0;6;3.3062381852551983;4;6;0.6654446897832159;0.05408432147562584;0.5097210197210197;0.3008378972718604;0.45918367346938777;2;-0.11206896551724138;0.0;0.0;3.7461856539101905;0.2900442842164316;19;
ba_3119_n111_m2.gml;110;235;0.039199;2;22;4.2727;0.094926;6;3.064297520661157;3;6;0.5470431412120139;0.019374169832885434;0.23478494055399127;0.32832797133618746;0.4780701754385965;3;-0.12752011483820128;0.09492628583537675;0.06628652886671418;7.024403100970272;0.7199590891541447;126;
ba_3124_n83_m2.gml;83;184;0.05407;2;15;4.4337;0.049388;5;2.853534620409348;3;5;0.554478722843559;0.023312763248114408;0.17238705212463537;0.35218958586578475;0.4823529411764706;3;-0.047818828939494615;0.04938829577383794;0.06533575317604355;7.006302395611324;0.718909812391049;102;
ba_312_n53_m2.gml;53;106;0.076923;2;16;4.0;0.235994;5;2.6991812032751867;3;5;0.5013332171919406;0.03433506929622357;0.35429080932474605;0.3703735646203595;0.5473684210526316;3;-0.12187390872216397;0.23599419448476053;0.13559322033898305;5.9494707167584036;0.6452048208230792;54;
ba_3131_n130_m2.gml;129;259;0.031371;2;24;4.0155;0.050727;6;3.2970374376539873;3;6;0.6331962126096787;0.018289728682170544;0.3022708563308955;0.30603893605013904;0.46886446886446886;3;-0.05310667898176359;0.050726939427647215;0.04677533664068037;6.791645106946259;0.5705496043132672;131;
ba_3132_n127_m3.gml;127;402;0.050244;3;39;6.3307;0.117391;5;2.622977245954492;3;5;0.3599725811232271;0.013150356205474313;0.2571978491949516;0.3827534425759968;0.5625;4;-0.12129027555037222;0.11739115330495356;0.08841940532081377;10.160361820106118;1.4867673144187097;276;
ba_3137_n73_m3.gml;73;219;0.083333;2;26;6.0;0.186991;4;2.3981985363107525;3;4;0.4862531328575027;0.02016206830021223;0.24106873839132836;0.41658699898462354;0.5714285714285714;4;-0.19310185410482295;0.1869908394097291;0.13086692435118719;8.774067574597275;1.3639210568906586;147;
ba_3139_n97_m2.gml;95;188;0.042105;2;20;3.9579;0.103899;5;3.0034349030470913;4;5;0.49529643604288814;0.021885874604149355;0.2838713534048428;0.3347395151389814;0.5081081081081081;3;-0.13970430764028433;0.10389883132998662;0.06498194945848375;6.744660238581563;0.5873842286853466;94;
ba_3142_n181_m1.gml;35;47;0.078992;2;7;2.6857;0.063673;7;3.4351020408163264;4;7;0.7362342129557214;0.07685255920550035;0.3888676682794329;0.2903997953258859;0.4146341463414634;2;0.029832755763146524;0.0636734693877551;0.05504587155963303;3.650893518192865;0.21383061604382697;13;
ba_3149_n186_m1.gml;49;70;0.059524;2;8;2.8571;0.040087;7;3.5543523531861725;4;7;0.7951330505623737;0.05592343320306845;0.37101485984464716;0.2829985334364556;0.40336134453781514;2;0.005181878815863242;0.04008746355685131;0.0481283422459893;3.997006311619634;0.23847292361330397;22;
ba_3153_n171_m1.gml;55;79;0.053199;2;8;2.8727;0.038874;7;3.6674380165289255;4;7;0.8457966072445822;0.051610444063274245;0.331067185784167;0.2741931646972986;0.40601503759398494;2;0.06745930282110273;0.038874458874458874;0.04390243902439024;4.001823960932674;0.22972466259358637;25;
ba_3158_n145_m2.gml;144;311;0.030206;2;20;4.3194;0.034471;6;3.2193287037037037;4;6;0.5492260969360029;0.01578761613972882;0.17821068771448842;0.31314679746361107;0.43465045592705165;3;-0.06765370701456587;0.03447139477357485;0.0486815415821501;7.595762856756053;0.6029465509008868;168;
ba_3164_n92_m3.gml;92;288;0.068801;2;25;6.2609;0.115613;4;2.52859168241966;3;4;0.4391089103635687;0.017293093380049904;0.15310049086618882;0.39627993534159656;0.5548780487804879;4;-0.1047983075843865;0.11561338892151746;0.10118043844856661;9.171274092859854;1.2928682417560307;197;
ba_3182_n122_m3.gml;122;375;0.050806;3;27;6.1475;0.131099;5;2.683149690943295;3;5;0.38270877147307386;0.014211037348146138;0.15516473631913763;0.3743189998766484;0.5170940170940171;4;-0.04915420573320452;0.13109888882812448;0.09956976029502151;9.799399335103748;1.212493232086335;254;
ba_3183_n110_m3.gml;110;348;0.058048;2;33;6.3273;0.137997;5;2.5788429752066118;3;5;0.46612522702888265;0.01483798226917493;0.21844343840208433;0.3891259364080212;0.5677083333333334;4;-0.0973373865311145;0.13799696628855088;0.11932352020043846;10.03490732841578;1.381818333746562;239;
ba_3185_n113_m3.gml;113;348;0.054994;2;37;6.1593;0.175337;5;2.5558775158587204;3;5;0.4311832819497286;0.01422250316055626;0.2158363885879376;0.39325395727568785;0.5743589743589743;5;-0.14350170218950534;0.17533717642469876;0.11200221238938053;10.690039251308786;1.3891309162693921;236;
ba_3187_n70_m2.gml;70;146;0.060455;2;21;4.1714;0.164763;5;2.8089795918367346;3;5;0.5207921752445195;0.0272013153087322;0.330913860768247;0.358074343673335;0.5348837209302325;3;-0.1140894521751383;0.16476342051972304;0.09523809523809523;6.99093626168535;0.6689105466542644;77;
ba_3190_n95_m3.gml;95;321;0.071892;2;30;6.7579;0.188525;4;2.4644875346260386;3;4;0.46886436739621246;0.016029091259376994;0.17762968218244365;0.4077421457576569;0.5802469135802469;5;-0.08766753161736292;0.1885248396155837;0.14729645742697328;10.865064840519466;1.1996877959417744;227;
ba_319_n95_m2.gml;94;189;0.04324;2;20;4.0213;0.151786;5;2.9162516976007242;3;5;0.5204074386653196;0.021169665681915393;0.23597053763296766;0.34404596351840366;0.49206349206349204;3;-0.2640828681290339;0.15178553578691908;0.06644790812141099;6.745527855043896;0.6799374287791836;96;
ba_3207_n100_m2.gml;100;200;0.040404;2;26;4.0;0.07584;5;2.9396;3;5;0.532541078227774;0.020094825809111524;0.3465368080274105;0.34270248088850963;0.526595744680851;3;-0.14541949281527328;0.07583999816608512;0.05389221556886228;7.294455489872769;0.6608900903922205;101;
ba_3215_n96_m3.gml;96;285;0.0625;2;22;5.9375;0.144285;5;2.632595486111111;3;5;0.4061164310337068;0.01766284061216872;0.13385120419455876;0.3809713826736821;0.521978021978022;4;-0.04456184166329102;0.1442847397592947;0.1111111111111111;9.036780041527031;1.276273273869224;190;
ba_3216_n145_m2.gml;135;292;0.032283;2;17;4.3259;0.101176;6;3.2463100137174212;4;6;0.5715716066329015;0.017071700810899558;0.15155636785509446;0.3101840469826679;0.432258064516129;3;-0.10752954809359082;0.10117643552284075;0.055291319857312726;6.870252860292017;0.5613507064146499;158;
ba_3218_n131_m1.gml;41;54;0.065854;2;7;2.6341;0.044599;8;3.618084473527662;5;8;0.8030281772270405;0.06944965603502189;0.3976923076923077;0.27536554034290595;0.3883495145631068;2;-0.018643132928847027;0.0445993031358885;0.049586776859504134;3.5451719926914294;0.21454544513157295;14;
ba_3228_n162_m1.gml;24;35;0.126812;2;8;2.9167;0.083333;6;2.673611111111111;4;6;0.6400954789890506;0.08135704874835308;0.45981554677206843;0.36687021185834984;0.5111111111111111;2;-0.3441870173241497;0.08333333333333333;0.06451612903225806;3.5324140331824907;0.37555146665108;12;
ba_3229_n160_m1.gml;36;50;0.079365;2;11;2.7778;0.07096;7;3.212962962962963;4;7;0.7988224358082449;0.06778711484593838;0.5713445378151262;0.31276878744141356;0.4861111111111111;2;-0.09116319071167484;0.07095959595959596;0.0661764705882353;3.9905784494734076;0.21546398366089223;15;
ba_3236_n118_m2.gml;114;250;0.038814;2;18;4.386;0.067968;6;3.066943674976916;4;6;0.4913063847347525;0.01869718544147981;0.16332789122336316;0.3277928425699546;0.44664031620553357;3;-0.15377246426792396;0.06796834629651967;0.052702702702702706;6.806170534921786;0.6460972204899134;137;
ba_3246_n64_m3.gml;64;195;0.096726;2;19;6.0938;0.141826;4;2.380859375;3;4;0.48789046862487484;0.022881464413722477;0.1318997835673181;0.41931055375660775;0.5675675675675675;4;-0.02536763903567417;0.14182603964555396;0.1483739837398374;8.751593497749171;1.5020048055248727;132;
ba_3247_n118_m2.gml;118;254;0.036796;2;19;4.3051;0.055745;6;3.142631427750646;4;6;0.5027931177691976;0.018702513150204554;0.17790538812236528;0.32020696615151667;0.4431818181818182;3;-0.09322230031753294;0.055744939556662286;0.0484196368527236;6.948632899531942;0.6276809062840022;137;
ba_3251_n77_m3.gml;77;228;0.077922;3;29;5.9221;0.13471;4;2.4456063417102376;2;4;0.5252921666534205;0.019703804966962866;0.28710634186994793;0.40894505710607415;0.6178861788617886;4;-0.08465410674703144;0.134709543330233;0.11921611322808928;8.87971401092992;1.4120756862621135;152;
ba_3252_n86_m3.gml;86;261;0.071409;2;32;6.0698;0.177973;4;2.4599783666846946;3;4;0.4685916669676718;0.017725229626734413;0.2681747601219133;0.4068573655724372;0.6028368794326241;4;-0.1233189770643149;0.1779726639332881;0.12836970474967907;9.61306360153389;1.432171495384018;176;
ba_3255_n111_m2.gml;111;218;0.035708;2;21;3.9279;0.062033;6;3.2536320103887673;4;6;0.5825980617738645;0.020946885167068656;0.30244203279615933;0.3093329640533152;0.4661016949152542;3;-0.1053067321618755;0.06203281203281203;0.05328596802841918;6.282134522264883;0.6109679499299799;108;
ba_3269_n65_m3.gml;65;219;0.105288;2;23;6.7385;0.187363;4;2.271242603550296;3;4;0.44747814068458425;0.02074175824175824;0.15627728768922744;0.4396078461089473;0.5981308411214953;5;-0.13343517961006823;0.1873627895701474;0.16649537512846865;9.632348600943692;1.473309082859707;155;
ba_3271_n105_m2.gml;103;212;0.040358;2;18;4.1165;0.069185;6;3.11923838250542;4;6;0.5338923139754377;0.021285338128330254;0.23924124545323416;0.3217956433154585;0.45535714285714285;3;-0.1279553767192781;0.06918503477612559;0.051351351351351354;6.238478398425895;0.6384318641622488;110;
ba_3272_n101_m2.gml;101;206;0.040792;2;17;4.0792;0.053908;5;3.0406822860503873;4;5;0.47586593428506585;0.020920092009200923;0.1965379967599168;0.32982573604311605;0.47393364928909953;3;-0.20417735264896822;0.053908353020175964;0.03285593934288121;6.550255216569353;0.6579530593436326;106;
ba_3291_n159_m1.gml;23;29;0.114625;2;6;2.5217;0.050725;7;3.122873345935728;5;7;0.6874516652539956;0.10784867306606434;0.3708513708513709;0.3134276585994183;0.4230769230769231;2;-0.036352433764634075;0.050724637681159424;0.05263157894736842;3.2206062405147025;0.2223471771400073;7;
ba_3296_n140_m2.gml;136;280;0.030501;2;22;4.1176;0.091889;6;3.274870242214533;4;6;0.5253109146909338;0.017157675673917988;0.23277739325619115;0.30782178337619875;0.4426229508196721;3;-0.07590371890334355;0.09188904377053166;0.059516429014259145;6.861263706927326;0.555397793521028;145;
ba_329_n127_m2.gml;126;257;0.032635;2;24;4.0794;0.074368;6;3.189594356261023;3;6;0.6004533434723092;0.017863799283154118;0.2715486098360923;0.3167222667619464;0.4789272030651341;3;-0.06790472647153363;0.0743684503518872;0.05628517823639775;7.428433612611519;0.6103756691286207;132;
ba_3309_n94_m3.gml;94;291;0.066575;2;26;6.1915;0.11688;4;2.541421457673155;3;4;0.42989781598248394;0.01705161489262232;0.17096191965088825;0.39441735488474705;0.5602409638554217;4;-0.10493647177429345;0.1168798685428168;0.10278113663845223;9.38050315658575;1.3726194077142166;198;
ba_3310_n68_m2.gml;67;135;0.061058;2;16;4.0299;0.101526;5;2.858543105368679;3;5;0.5264236444342806;0.02925929791601433;0.26477979026930076;0.3507175041034943;0.5076923076923077;3;-0.10974677920924057;0.10152592018263659;0.06569343065693431;6.136394106673512;0.6562254717441738;69;
ba_3312_n84_m1.gml;20;28;0.147368;2;5;2.8;0.093333;5;2.66;4;5;0.47696960070847283;0.09999999999999998;0.3109161793372319;0.3623082224716268;0.4634146341463415;2;-0.04307334109429436;0.09333333333333334;0.1016949152542373;3.290659695249876;0.40920987413499793;9;
ba_3313_n123_m2.gml;122;269;0.036445;2;23;4.4098;0.097687;6;3.13907551733405;4;6;0.5053463161245361;0.01804181908503816;0.22380303005861096;0.3216681990576172;0.4745098039215686;4;0.0002733868523117545;0.09768687159335018;0.07903981264637003;7.847245064585546;0.6130140226167557;148;
ba_3317_n78_m2.gml;76;150;0.052632;2;20;3.9474;0.134473;6;2.927285318559557;3;6;0.5923975886573909;0.02657183499288763;0.3814538174538175;0.34359437807427795;0.5319148936170213;3;-0.10532345528144865;0.13447339147192497;0.08674698795180723;6.546161815753901;0.49482345899846625;75;
ba_3326_n68_m3.gml;68;198;0.086918;2;22;5.8235;0.227596;4;2.378892733564014;3;4;0.4965277357686509;0.021430281746348468;0.18786972239190813;0.4195219993460799;0.5677966101694916;4;-0.2363640406620616;0.22759578464595764;0.14250462677359654;8.612090674295608;1.2867003818826521;131;
ba_3331_n123_m2.gml;121;274;0.037741;2;22;4.5289;0.089488;6;2.9910525237347176;3;6;0.5578359348987174;0.016940991272542078;0.2012838687738727;0.33679784427725523;0.502092050209205;4;-0.08130594334310615;0.08948833670515732;0.07660878447395301;8.168361197728728;0.715221054331139;154;
ba_3342_n122_m2.gml;121;259;0.035675;2;27;4.281;0.07599;6;3.1443207431186395;4;6;0.5269850765927226;0.018239692571243374;0.29031562554658796;0.3197668085967081;0.47058823529411764;3;-0.14533721427461652;0.07598995739491607;0.051655629139072845;6.808249997106031;0.6549131146938595;139;
ba_3345_n142_m2.gml;141;303;0.030699;2;28;4.2979;0.072976;6;3.1518535284945424;4;6;0.5662222313819028;0.015642926388372586;0.2637505953831089;0.3205448740142688;0.47297297297297297;4;-0.04619300013015863;0.07297619118096468;0.06765834932821498;8.169232235916947;0.6774835791860074;163;
ba_3361_n119_m2.gml;119;238;0.033898;2;22;4.0;0.087399;6;3.132829602429207;4;6;0.5649659265200542;0.01845623081914208;0.23199605544487334;0.3217941698497724;0.466403162055336;3;-0.1591529845454499;0.08739885419191816;0.05491525423728814;7.0231793762874055;0.5736646813641478;120;
ba_3362_n60_m3.gml;60;186;0.105085;3;22;6.2;0.18236;4;2.3066666666666666;3;4;0.49972214501883166;0.023202805376972533;0.19222280216253532;0.4334014558415976;0.59;5;-0.09160927201362631;0.18236028405146051;0.17647058823529413;9.422794560559893;1.4298053253185794;127;
ba_3365_n93_m2.gml;93;184;0.043011;2;13;3.957;0.047045;6;3.1663776159093535;4;6;0.5093642702076134;0.0241845578451469;0.15742017191453692;0.3163189542662819;0.44019138755980863;3;-0.17600858929375496;0.047045248658151885;0.04104903078677309;5.749601268299603;0.49990283151833825;92;
ba_3369_n58_m3.gml;58;171;0.103448;2;17;5.8966;0.183707;4;2.3561236623067776;2;4;0.5333692516640697;0.024954627949183305;0.13266837012240873;0.42334390192167953;0.5876288659793815;4;-0.0340202580981814;0.18370711438662757;0.16721311475409836;8.218264967352336;1.242071064438602;114;
ba_336_n127_m1.gml;20;28;0.147368;2;6;2.8;0.133333;5;2.67;3;5;0.6708203932499369;0.10058479532163742;0.2753411306042885;0.36354394728920003;0.48717948717948717;2;-0.04336043360433414;0.13333333333333333;0.140625;3.5274186499003948;0.40376923280991733;9;
ba_3371_n62_m2.gml;62;132;0.069804;2;18;4.2581;0.193545;5;2.727887617065557;3;5;0.547675059559666;0.029543451436629647;0.3009057909942293;0.3685802562181591;0.5596330275229358;3;-0.11213416051347215;0.19354518557554612;0.1430317848410758;7.152724961720937;0.6811409864880457;71;
ba_3384_n128_m3.gml;128;384;0.047244;3;27;6.0;0.067129;5;2.8121337890625;3;5;0.4468176318071502;0.01455775059367579;0.16194919851285836;0.35701520055333347;0.49609375;4;0.02302313642881174;0.06712901537120287;0.07258064516129033;8.97464322807356;1.2434250550862078;257;
ba_3388_n104_m3.gml;104;309;0.057692;2;35;5.9423;0.141651;5;2.604474852071006;3;5;0.4550830602384321;0.015978049173366135;0.267561571276653;0.38552717726718827;0.5919540229885057;4;-0.03909344101412351;0.14165149155176543;0.12624584717607973;9.899158198140675;1.3305733546966991;206;
ba_3390_n51_m2.gml;51;102;0.08;2;15;4.0;0.133981;5;2.6205305651672433;3;5;0.47058823529411764;0.03414165666266507;0.26814101997775464;0.38003400556983974;0.5376344086021505;3;-0.248776803598988;0.1339809428044722;0.10112359550561797;6.007707772996719;0.7089029161722988;52;
ba_3393_n145_m2.gml;143;316;0.031124;2;22;4.4196;0.064422;5;3.1423541493471565;3;5;0.502232290097216;0.015350946127092365;0.1962450525882653;0.32077364106942524;0.46405228758169936;4;-0.06272165132495199;0.06442205163978745;0.07166276346604215;7.990643195333229;0.6187606895898929;174;
ba_3396_n146_m3.gml;146;450;0.042513;2;30;6.1644;0.10639;5;2.6731094013886283;3;5;0.33950777346284194;0.011746837768330447;0.14381910933123218;0.3752464225277819;0.5160142348754448;4;-0.1352669083635454;0.10638980140910077;0.08137931034482758;10.178537712155244;1.3790345129387025;305;
ba_3397_n145_m2.gml;145;322;0.030843;2;26;4.4414;0.079716;6;3.150820451843044;3;6;0.5498243152550276;0.015193714331645366;0.1810457362239515;0.3202224939574009;0.4630225080385852;4;-0.04289227626491193;0.07971569700479704;0.0778175313059034;8.366698821361812;0.619388183691847;178;
ba_3406_n83_m3.gml;83;246;0.072289;3;23;5.9277;0.183681;5;2.521991580780955;3;5;0.4340694827626945;0.01916972315640158;0.18919150651431732;0.39662553121496547;0.5616438356164384;4;-0.1135703893120187;0.18368147292129666;0.12403100775193798;8.7372845235166;1.3166974801047087;164;
ba_3412_n122_m3.gml;122;396;0.053651;2;28;6.4918;0.125072;5;2.655200214995969;3;5;0.40885127584721065;0.013976200153547396;0.1424090890919984;0.37812952433899627;0.5148936170212766;5;-0.02984763918938397;0.12507216616789976;0.10986860497623707;10.369792842903607;1.437384839124381;275;
ba_3426_n115_m2.gml;114;247;0.038348;2;25;4.3333;0.095101;6;3.048476454293629;3;6;0.5511676516633336;0.018530840375274468;0.2529626096511278;0.3306863906577481;0.4977973568281938;3;-0.06042222560776513;0.09510087499088639;0.07537688442211055;7.679791250617289;0.6638801516111784;134;
ba_3437_n80_m2.gml;80;158;0.05;2;23;3.95;0.104555;5;2.90375;3;5;0.5612486080160911;0.024878286270691337;0.4095795815854239;0.34652723762049653;0.5524475524475524;3;-0.11425304896053105;0.10455463015245622;0.07300884955752213;6.622842956486049;0.669947269562903;79;
ba_3441_n111_m2.gml;105;214;0.039194;2;26;4.0762;0.1241;6;3.072471655328798;4;6;0.5653646506535555;0.0204079092428607;0.34050173949843054;0.3277619096967645;0.5073170731707317;3;-0.11754670084611464;0.12409969395683682;0.07192575406032482;7.049135742237278;0.5781748866261857;110;
ba_3452_n141_m2.gml;141;308;0.031206;2;24;4.3688;0.064291;6;3.223781499924551;4;6;0.5834599659915782;0.016164090004592072;0.18778412007868353;0.31389623694798363;0.46511627906976744;4;0.0012057771599983003;0.06429070426730546;0.08123515439429929;8.532386840999676;0.6136302676218166;168;
ba_3461_n183_m1.gml;50;73;0.059592;2;7;2.92;0.043524;7;3.5616;5;7;0.6916646586316233;0.054880952380952384;0.23613945578231296;0.28086257765282807;0.3684210526315789;2;-0.06065735646776637;0.04352380952380952;0.04891304347826087;3.740865150751436;0.24554461457871993;24;
ba_3470_n127_m3.gml;127;405;0.050619;2;28;6.378;0.128114;5;2.6358732717465436;3;5;0.36442319576082305;0.01325434320709911;0.14697437338555674;0.38104571276354066;0.5361702127659574;4;-0.10700912536006046;0.12811439262030316;0.0883733055265902;10.195126032169068;1.2138605699722138;279;
ba_3474_n64_m2.gml;62;126;0.066631;2;17;4.0645;0.111471;6;2.8397502601456814;3;6;0.651780559715379;0.031438392384981494;0.3044421213273673;0.3537802253239566;0.5126050420168067;4;-0.14247315772021854;0.11147060561197183;0.09388971684053651;6.36159744157319;0.5733993238900014;65;
ba_3486_n55_m2.gml;55;106;0.07138;2;14;3.8545;0.072845;5;2.8145454545454545;3;5;0.5789703028396602;0.03522012578616352;0.2793484060779659;0.35566653861334857;0.5192307692307693;2;-0.06378524812215236;0.07284503375412467;0.08057851239669421;5.694959518127147;0.632056385489591;52;
ba_3490_n111_m2.gml;108;219;0.037902;2;18;4.0556;0.069965;7;3.1856995884773665;4;7;0.5974195769236496;0.020900683790826626;0.20120844534914675;0.3158682092757694;0.4495798319327731;3;-0.12115637234143709;0.06996460027505778;0.046431642304385214;6.381895246872489;0.5344448919531604;112;
ba_3496_n83_m2.gml;83;170;0.049956;2;25;4.0964;0.162617;5;2.8085353462040934;3;5;0.5111615285685884;0.02275044169451065;0.3529860954008496;0.35830067307432306;0.543046357615894;3;-0.21174938251014616;0.16261681306330492;0.08031088082901554;7.117903415619018;0.649060336982476;88;
ba_3498_n72_m3.gml;72;252;0.098592;3;29;7.0;0.253826;4;2.3020833333333335;3;4;0.4969039949999533;0.019064386317907443;0.20963039372860065;0.43423757540230196;0.6228070175438597;5;-0.11361214028320614;0.25382624401264753;0.18467336683417085;10.33392398308759;1.7559189146645375;181;
ba_34_n50_m3.gml;50;150;0.122449;3;18;6.0;0.255862;4;2.2072;3;4;0.4386342439892262;0.026088435374149656;0.15251038632540403;0.450823466960565;0.5903614457831325;4;-0.25198938102369445;0.25586231742114096;0.1717259323503903;8.212341889560907;1.6413458557910834;101;
ba_3500_n62_m3.gml;61;197;0.10765;2;20;6.459;0.206238;4;2.2859446385380275;3;4;0.4885135877295521;0.022441418912660927;0.13783387294963279;0.4372623971096229;0.5825242718446602;5;-0.1711706653691159;0.20623828046174897;0.15236427320490367;9.407893264411417;1.4952064482678942;137;
ba_3504_n74_m2.gml;74;146;0.054054;2;16;3.9459;0.079097;5;2.9430241051862676;3;5;0.5219785923196748;0.02754638199843679;0.25128706539950824;0.3406012892126645;0.4866666666666667;3;-0.12849197014185812;0.07909702909702909;0.0758988015978695;6.1708619167652685;0.5226858548735575;73;
ba_3518_n134_m3.gml;134;402;0.045113;2;28;6.0;0.09217;5;2.7418133214524394;3;5;0.40076780842082244;0.013351730751573641;0.16695974718103268;0.36611310464476077;0.5215686274509804;4;-0.085064829301021;0.09216990717730054;0.07610619469026549;9.454339067226602;1.1632837541806311;269;
ba_3529_n110_m2.gml;110;226;0.037698;2;22;4.1091;0.060363;6;3.073223140495868;3;6;0.5944648263371568;0.019457572668581846;0.24350204807780323;0.3282671507175804;0.48660714285714285;3;-0.05389198168121819;0.060363336822666966;0.062142857142857146;7.43520841057707;0.5346831050361833;117;
ba_3547_n70_m2.gml;69;147;0.06266;2;23;4.2609;0.148527;5;2.6885108170552403;3;5;0.46737726077093045;0.025791757325902453;0.2992188481481849;0.3730137802312758;0.5354330708661418;3;-0.20358650656175772;0.14852682509471124;0.09297520661157024;7.104789212233221;0.7626841441098151;79;
