instance;solved;time;GCN;LCN;stress
ba_3998_n129_m2.gml;1;8.1686;1295;34;0.3769
ba_3999_n65_m3.gml;1;8.3752;935;39;0.5344
ba_4010_n100_m3.gml;1;11.4832;3073;64;0.4931
ba_4022_n87_m3.gml;1;9.8498;2056;60;0.5458
ba_4147_n116_m2.gml;1;7.9915;1100;26;0.4283
ba_414_n63_m2.gml;1;5.6369;216;13;0.3861
ba_4168_n101_m3.gml;1;12.4587;3000;64;0.4959
ba_4173_n112_m2.gml;1;7.939;1036;39;0.5668
ba_4175_n60_m3.gml;1;7.0746;640;23;0.5083
ba_4179_n78_m2.gml;1;5.7509;410;16;0.508
ba_418_n87_m2.gml;1;6.4524;615;22;0.4482
ba_4206_n119_m3.gml;1;13.7691;5027;86;0.5065
ba_4215_n126_m3.gml;1;13.3953;4859;90;0.4938
ba_4228_n93_m2.gml;1;6.4843;618;22;0.4441
ba_4258_n79_m2.gml;1;5.7104;500;21;0.5058
ba_426_n137_m3.gml;1;12.7282;5397;75;0.4778
ba_4271_n102_m2.gml;1;6.0205;806;33;0.4752
ba_4285_n92_m2.gml;1;5.8353;748;25;0.4371
ba_4300_n110_m2.gml;1;6.7468;1151;38;0.4727
ba_4311_n131_m2.gml;1;7.0073;1386;34;0.4471
ba_4343_n72_m2.gml;1;4.7622;291;20;0.4482
ba_4362_n54_m3.gml;1;6.257;878;33;0.4263
ba_4387_n149_m1.gml;1;3.3373;39;6;0.3262
ba_4394_n87_m2.gml;1;5.266;590;24;0.4456
ba_4415_n120_m2.gml;1;5.8412;828;26;0.4204
