instance;solved;time;GCN;LCN;stress
grafo3645.35.gml;1;2.6501;26;5;0.3942
grafo3655.39.gml;1;0.6912;3;1;0.3508
grafo3657.42.gml;1;2.4568;8;3;0.3652
grafo3669.43.gml;1;0.0369;4;1;0.1507
grafo3670.41.gml;1;2.4816;13;7;0.3855
grafo3679.39.gml;1;0.0736;1;1;0.1735
grafo3682.49.gml;1;3.9937;35;5;0.3081
grafo3691.41.gml;1;0.2459;5;1;0.2551
grafo3698.56.gml;1;3.5736;34;5;0.3593
grafo3704.52.gml;1;2.6002;13;4;0.3809
grafo3707.43.gml;1;0.2625;3;1;0.2119
grafo3717.51.gml;1;3.2182;21;4;0.3709
grafo3720.35.gml;1;2.8792;10;4;0.3713
grafo3722.40.gml;1;3.1752;10;3;0.3431
grafo3723.53.gml;1;3.2335;25;5;0.3236
grafo3728.37.gml;1;0.3068;3;1;0.2768
grafo3731.47.gml;1;3.2945;25;5;0.3764
grafo3748.54.gml;1;3.2409;23;5;0.3185
grafo3750.53.gml;1;0.675;3;1;0.3801
grafo3752.38.gml;1;0.0646;2;1;0.2605
grafo3756.90.gml;1;3.8225;67;5;0.3137
grafo3757.39.gml;1;3.4471;44;6;0.3408
grafo3767.36.gml;1;0.0659;5;1;0.2077
grafo3775.45.gml;1;2.8728;5;2;0.2289
grafo3776.53.gml;1;4.8945;37;7;0.3106
grafo3779.52.gml;1;3.131;14;4;0.3499
grafo3785.54.gml;1;3.1505;17;2;0.3316
grafo3794.41.gml;1;2.7464;4;1;0.3868
grafo3804.40.gml;1;0.112;5;1;0.2165
grafo3809.43.gml;1;0.0396;1;1;0.1681
grafo3821.55.gml;1;4.4168;34;4;0.3873
grafo3827.42.gml;1;1.1208;4;1;0.3722
grafo3832.52.gml;1;3.3322;28;6;0.3162
grafo3833.55.gml;1;3.119;7;2;0.3866
grafo3841.57.gml;1;3.5174;31;6;0.3588
grafo3850.54.gml;1;0.3518;5;1;0.2345
grafo3852.52.gml;1;3.2276;20;5;0.3777
grafo3857.39.gml;1;3.1121;14;4;0.4496
grafo3859.39.gml;1;3.1408;9;3;0.2723
grafo3867.59.gml;1;4.7748;15;4;0.3915
grafo3876.94.gml;1;3.8888;38;3;0.2663
grafo3877.33.gml;1;3.2292;27;5;0.3802
grafo3883.42.gml;1;3.4027;17;4;0.4086
grafo3891.39.gml;1;2.9296;11;4;0.3591
grafo3896.38.gml;1;0.3596;2;1;0.2008
grafo3908.41.gml;1;3.1187;12;3;0.394
grafo3911.34.gml;1;0.2528;2;1;0.1811
grafo3913.43.gml;1;3.5304;38;12;0.4089
grafo3916.40.gml;1;0.2344;5;1;0.2832
grafo3917.38.gml;1;3.3549;14;4;0.3817
grafo3919.38.gml;1;3.2109;13;4;0.2682
grafo3927.45.gml;1;0.3675;5;1;0.309
grafo3929.62.gml;1;3.3124;14;4;0.2877
grafo3933.43.gml;1;2.0447;5;1;0.345
grafo3942.40.gml;1;1.0276;3;1;0.2259
grafo3944.39.gml;1;3.1457;17;4;0.3624
grafo3957.57.gml;1;4.7823;25;5;0.3937
grafo3965.57.gml;1;0.0597;6;1;0.2199
grafo3969.54.gml;1;3.264;13;3;0.3548
grafo3972.43.gml;1;3.2155;17;4;0.3808
grafo3981.43.gml;1;0.1852;4;1;0.2052
grafo3987.40.gml;1;3.1415;19;4;0.2976
grafo3992.44.gml;1;3.1767;11;3;0.4189
grafo3993.52.gml;1;4.341;45;5;0.3688
grafo3999.42.gml;1;3.2297;32;6;0.3849
grafo4005.39.gml;1;3.0239;15;3;0.3705
grafo4007.37.gml;1;0.051;6;1;0.1784
grafo4009.43.gml;1;1.1019;3;1;0.29
grafo4013.38.gml;1;0.5015;7;1;0.2731
grafo4017.44.gml;1;3.0277;13;4;0.388
grafo4026.43.gml;1;0.1227;6;1;0.1841
grafo4034.40.gml;1;0.0431;4;1;0.2
grafo4046.49.gml;1;3.1231;33;5;0.3997
grafo4062.56.gml;1;3.899;48;6;0.3457
grafo4065.39.gml;1;0.3121;2;1;0.3221
grafo4066.39.gml;1;3.0315;21;6;0.3586
grafo4082.60.gml;1;4.5032;36;5;0.3049
grafo4088.45.gml;1;2.7914;9;3;0.3795
grafo4097.39.gml;1;2.8596;12;3;0.3169
grafo4104.39.gml;1;2.9948;17;5;0.4043
grafo4107.37.gml;1;2.8316;11;4;0.3877
grafo4119.80.gml;1;3.5523;58;6;0.2879
grafo4124.59.gml;1;4.4315;25;4;0.3279
