instance;solved;time;GCN;LCN;stress
ba_2720_n154_m2.gml;1;8.9438;1816;34;0.4409
ba_2725_n126_m3.gml;1;12.194;3672;63;0.478
ba_2751_n73_m1.gml;1;3.364;7;4;0.3655
ba_2766_n192_m1.gml;1;0.6176;6;1;0.2692
ba_2782_n145_m3.gml;1;14.9017;6369;110;0.4558
ba_278_n105_m2.gml;1;7.3804;800;29;0.4923
ba_281_n105_m2.gml;1;7.8377;938;32;0.3994
ba_282_n91_m2.gml;1;6.0338;522;33;0.5161
ba_2847_n52_m2.gml;1;4.9106;175;16;0.4033
ba_2870_n147_m2.gml;1;10.5865;3043;65;0.4461
ba_28_n108_m3.gml;1;11.9382;3486;72;0.5093
ba_2905_n197_m1.gml;1;4.7856;21;3;0.3458
ba_2938_n142_m2.gml;1;8.6521;1601;40;0.4915
ba_2943_n115_m3.gml;1;12.1375;3430;80;0.5113
ba_2977_n56_m2.gml;1;5.0101;178;14;0.464
ba_2988_n198_m1.gml;1;3.1666;9;4;0.2883
ba_2996_n138_m3.gml;1;12.8938;4958;86;0.4554
ba_3017_n107_m3.gml;1;9.9349;2937;68;0.5253
ba_3034_n57_m3.gml;1;5.5994;644;24;0.4478
ba_3053_n149_m3.gml;1;13.0383;7068;117;0.4474
ba_3111_n85_m2.gml;1;4.4885;344;15;0.4989
ba_3119_n111_m2.gml;1;6.0988;1080;29;0.4626
ba_3137_n73_m3.gml;1;6.887;1309;48;0.5632
ba_3182_n122_m3.gml;1;10.5773;3765;68;0.4432
ba_3183_n110_m3.gml;1;9.9696;3730;68;0.4343
