instance;solved;time;GCN;LCN;stress
ba_9313_n140_m2.gml;1;9.2169;1853;43;0.4436
ba_9326_n56_m2.gml;1;4.8958;178;12;0.4274
ba_937_n68_m3.gml;1;8.451;1079;37;0.5499
ba_9413_n58_m3.gml;1;7.1385;806;39;0.5241
ba_9437_n190_m1.gml;1;4.4589;46;6;0.2555
ba_9482_n117_m3.gml;1;14.8238;5493;83;0.4614
ba_9483_n52_m2.gml;1;4.822;186;15;0.4721
ba_9523_n199_m1.gml;1;4.1141;55;7;0.3447
ba_953_n140_m3.gml;1;13.6055;4652;76;0.4427
ba_95_n183_m1.gml;1;3.4577;11;2;0.3835
ba_963_n109_m2.gml;1;7.3315;752;24;0.4084
ba_9650_n139_m2.gml;1;7.9043;1457;41;0.4669
ba_9656_n116_m3.gml;1;12.8477;3816;74;0.5333
ba_9711_n130_m3.gml;1;13.3397;4957;71;0.4468
ba_9717_n181_m1.gml;1;4.7456;38;5;0.4245
ba_9766_n92_m3.gml;1;11.2241;2987;61;0.4765
ba_9777_n149_m2.gml;1;7.3559;1346;31;0.4816
ba_9796_n137_m3.gml;1;13.5146;6921;98;0.4631
ba_9820_n163_m1.gml;1;2.6099;5;2;0.3585
ba_9827_n169_m1.gml;1;4.0398;34;7;0.3463
ba_9844_n58_m2.gml;1;3.8032;204;15;0.4416
ba_9870_n73_m2.gml;1;4.7485;404;20;0.5551
ba_9930_n72_m2.gml;1;4.6526;317;22;0.4726
ba_994_n72_m2.gml;1;4.9434;514;28;0.3621
ba_9978_n123_m2.gml;1;6.5227;1373;38;0.4945
