instance;solved;time;GCN;LCN;stress
grafo6014.44.gml;1;2.5482;8;4;0.3669
grafo6020.39.gml;1;0.4611;2;1;0.3242
grafo6028.36.gml;1;0.0346;1;1;0.1825
grafo6036.44.gml;1;2.528;6;2;0.3865
grafo6045.72.gml;1;0.5585;8;1;0.311
grafo6052.37.gml;1;2.4818;11;4;0.3891
grafo6067.36.gml;1;0.1889;4;1;0.2466
grafo6069.38.gml;1;0.0331;2;1;0.1458
grafo6080.62.gml;1;3.5158;47;7;0.3725
grafo6083.76.gml;1;3.232;80;7;0.3316
grafo6095.35.gml;1;0.2719;2;1;0.2201
grafo6101.36.gml;1;0.0323;1;1;0.1485
grafo6116.35.gml;1;0.5161;3;1;0.3269
grafo6118.34.gml;1;0.3163;3;1;0.2637
grafo6132.44.gml;1;2.8129;17;4;0.3187
grafo6136.53.gml;1;4.4124;39;5;0.352
grafo6141.42.gml;1;2.9515;30;5;0.4275
grafo6143.39.gml;1;3.1415;13;4;0.3799
grafo6152.41.gml;1;0.3352;6;1;0.2596
grafo6160.49.gml;1;0.2458;5;1;0.2305
grafo6161.47.gml;1;3.3241;18;3;0.3519
grafo6185.51.gml;1;3.1893;13;2;0.3467
grafo6191.41.gml;1;2.9256;8;4;0.3956
grafo6195.40.gml;1;0.0491;2;1;0.1638
grafo6198.41.gml;1;3.3163;23;3;0.356
grafo6199.42.gml;1;0.0675;7;1;0.2228
grafo6203.42.gml;1;3.1348;12;2;0.3322
grafo6206.62.gml;1;4.264;43;7;0.3362
grafo6209.43.gml;1;3.0219;11;4;0.3837
grafo6230.52.gml;1;3.0483;9;3;0.3557
grafo6231.39.gml;1;0.5758;5;1;0.3107
grafo6232.39.gml;1;3.1174;6;2;0.2966
grafo6236.77.gml;1;4.6852;18;3;0.262
grafo6239.56.gml;1;4.7824;26;3;0.3431
grafo6242.93.gml;1;4.2011;81;7;0.3387
grafo6243.37.gml;1;3.3297;27;6;0.4013
grafo6249.50.gml;1;3.4131;20;4;0.2735
grafo6259.44.gml;1;3.4939;26;6;0.3612
grafo6266.44.gml;1;3.2073;16;3;0.3815
grafo6274.48.gml;1;3.5584;35;4;0.3592
grafo6277.42.gml;1;3.3122;26;5;0.3699
grafo6278.98.gml;1;4.097;58;5;0.291
grafo6281.56.gml;1;4.8747;22;3;0.2738
grafo6282.45.gml;1;3.0635;9;2;0.3725
grafo6285.44.gml;1;0.0766;6;1;0.1991
grafo6292.74.gml;1;4.1163;51;6;0.3418
grafo6300.47.gml;1;5.0844;34;5;0.4838
grafo6305.62.gml;1;4.5118;17;3;0.3343
grafo6306.42.gml;1;3.3847;22;4;0.355
grafo6310.42.gml;1;3.4097;22;3;0.3343
grafo6318.43.gml;1;5.3257;39;6;0.3609
grafo6319.80.gml;1;3.8375;45;6;0.3058
grafo6320.49.gml;1;0.0838;4;1;0.1403
grafo6330.39.gml;1;0.3739;4;1;0.3202
grafo6332.47.gml;1;3.0964;14;4;0.3665
grafo6335.39.gml;1;3.1581;16;6;0.3608
grafo6351.79.gml;1;4.013;43;6;0.3264
grafo6354.41.gml;1;3.149;14;3;0.3392
grafo6358.42.gml;1;3.2544;21;4;0.4079
grafo6371.41.gml;1;3.0346;9;2;0.4119
grafo6377.42.gml;1;3.2678;13;4;0.3425
grafo6382.40.gml;1;0.9065;4;1;0.3313
grafo6385.49.gml;1;3.2654;20;4;0.3201
grafo6389.84.gml;1;1.7314;4;1;0.3265
grafo6391.43.gml;1;3.1687;23;4;0.3343
grafo6393.43.gml;1;3.0956;23;6;0.3754
grafo6395.57.gml;1;3.0837;12;6;0.4175
grafo6396.45.gml;1;3.092;19;4;0.4126
grafo6407.47.gml;1;0.9832;2;1;0.3069
grafo6414.84.gml;1;3.0007;10;2;0.4077
grafo6419.45.gml;1;2.9421;21;5;0.4326
grafo6427.44.gml;1;3.0147;12;3;0.4014
grafo6451.47.gml;1;3.1631;14;2;0.3432
grafo6456.58.gml;1;4.1209;38;6;0.3449
grafo6466.51.gml;1;2.946;6;2;0.2809
grafo6475.51.gml;1;1.3856;5;1;0.3869
grafo6479.38.gml;1;2.7564;23;4;0.3971
grafo6480.38.gml;1;0.1905;5;1;0.2256
grafo6482.87.gml;1;3.4121;43;4;0.3194
grafo6488.49.gml;1;0.6591;4;1;0.2315
grafo6489.48.gml;1;2.901;21;4;0.374
grafo6505.80.gml;1;3.7132;40;4;0.3319
grafo6506.80.gml;1;3.5388;35;4;0.327
