instance;solved;time;GCN;LCN;stress
ba_6138_n98_m3.gml;1;9.8853;2099;59;0.5308
ba_6166_n92_m1.gml;1;1.6565;5;1;0.4473
ba_6178_n144_m2.gml;1;9.2716;1921;41;0.434
ba_618_n135_m3.gml;1;12.6787;4478;63;0.4369
ba_6199_n109_m3.gml;1;13.5942;4140;71;0.4616
ba_625_n109_m3.gml;1;12.4529;3257;69;0.4993
ba_6330_n114_m3.gml;1;13.7803;4926;80;0.511
ba_6355_n122_m3.gml;1;12.363;4111;68;0.4604
ba_6362_n56_m2.gml;1;4.6782;125;13;0.4211
ba_636_n145_m2.gml;1;8.4879;1797;48;0.3747
ba_6385_n62_m3.gml;1;8.6035;1115;37;0.4501
ba_6405_n76_m3.gml;1;8.92;1542;41;0.5615
ba_6435_n149_m1.gml;1;1.4395;4;1;0.3832
ba_6438_n130_m3.gml;1;13.3547;5027;85;0.477
ba_6449_n50_m2.gml;1;4.1292;118;12;0.5255
ba_6466_n150_m3.gml;1;12.136;5636;85;0.4791
ba_6487_n62_m2.gml;1;4.9349;310;17;0.4072
ba_6495_n102_m2.gml;1;5.9423;733;22;0.4921
ba_6507_n124_m3.gml;1;10.3047;3865;67;0.4713
ba_6514_n79_m2.gml;1;5.0516;557;21;0.5461
ba_6518_n54_m2.gml;1;3.5525;113;9;0.4081
ba_6567_n130_m3.gml;1;10.6028;4419;80;0.4905
ba_6593_n140_m2.gml;1;7.3654;2122;52;0.3755
ba_6680_n118_m2.gml;1;6.033;1139;33;0.4379
ba_6717_n148_m2.gml;1;7.805;2376;51;0.3907
