instance;solved;time;GCN;LCN;stress
ba_1427_n114_m3.gml;1;14.5698;4686;83;0.4931
ba_1428_n117_m3.gml;1;11.6963;3570;70;0.4635
ba_143_n135_m3.gml;1;13.8565;5485;102;0.4841
ba_1457_n81_m2.gml;1;5.8053;478;21;0.4693
ba_1472_n140_m3.gml;1;15.2389;6414;101;0.4693
ba_1487_n162_m1.gml;1;0.516;3;1;0.3102
ba_1528_n100_m2.gml;1;6.6491;581;19;0.4616
ba_1529_n56_m3.gml;1;6.9688;651;31;0.4177
ba_1538_n91_m3.gml;1;10.6148;2320;59;0.4759
ba_1550_n91_m2.gml;1;6.2948;587;22;0.4973
ba_1554_n117_m2.gml;1;8.2908;1016;32;0.4109
ba_1562_n135_m3.gml;1;12.7977;4842;83;0.4731
ba_1597_n84_m3.gml;1;9.617;1885;49;0.593
ba_1604_n149_m3.gml;1;15.6721;8237;107;0.4246
ba_1607_n99_m3.gml;1;9.1607;2648;59;0.5021
ba_1608_n120_m3.gml;1;10.6201;4118;75;0.4977
ba_1628_n148_m2.gml;1;7.8585;2245;50;0.4996
ba_1650_n84_m2.gml;1;4.4204;441;20;0.4742
ba_1721_n132_m3.gml;1;11.233;5004;79;0.4821
ba_1726_n130_m1.gml;1;2.5368;11;5;0.394
ba_1729_n138_m3.gml;1;11.4205;5937;89;0.4739
ba_1752_n95_m2.gml;1;5.1105;523;20;0.3659
ba_1759_n143_m1.gml;1;2.6337;24;6;0.4379
ba_1778_n128_m1.gml;1;2.6876;15;6;0.338
ba_177_n110_m3.gml;1;9.8074;3455;69;0.494
