instance;solved;time;GCN;LCN;stress
grafo10003.40.gml;1;2.417;4;1;0.3865
grafo10008.42.gml;1;2.6164;29;5;0.4138
grafo10020.38.gml;1;2.4838;14;3;0.3863
grafo10027.38.gml;1;0.2677;3;1;0.2812
grafo10030.38.gml;1;2.5428;10;3;0.3265
grafo10054.40.gml;1;2.3925;7;2;0.399
grafo10058.32.gml;1;0.1918;4;1;0.2219
grafo10078.40.gml;1;0.3071;6;1;0.2217
grafo10087.39.gml;1;0.7313;3;1;0.4196
grafo10089.37.gml;1;0.2408;7;1;0.2596
grafo10100.99.gml;1;3.3943;79;6;0.2902
grafo10103.98.gml;1;3.7967;76;6;0.2947
grafo10107.93.gml;1;4.2664;77;5;0.2798
grafo10118.97.gml;1;3.978;67;7;0.3426
grafo10125.99.gml;1;3.7296;19;4;0.2778
grafo10128.98.gml;1;4.2163;60;5;0.2742
grafo10130.97.gml;1;4.0834;105;8;0.3487
grafo10140.40.gml;1;0.3044;2;1;0.2647
grafo10144.98.gml;1;3.95;50;5;0.2863
grafo10149.95.gml;1;4.1582;82;6;0.3023
grafo10154.94.gml;1;4.1199;73;6;0.3303
grafo10170.96.gml;1;4.6861;64;6;0.357
grafo10193.38.gml;1;0.0692;4;1;0.199
grafo10194.97.gml;1;4.0986;67;6;0.2837
grafo10195.99.gml;1;4.6335;92;8;0.32
grafo10201.93.gml;1;4.0184;58;4;0.3339
grafo10204.100.gml;1;5.4162;128;8;0.3709
grafo10207.98.gml;1;4.3106;100;7;0.3848
grafo10214.94.gml;1;4.1508;55;6;0.2972
grafo10228.95.gml;1;4.2046;94;6;0.3318
grafo10240.97.gml;1;4.3064;73;7;0.2901
grafo10243.95.gml;1;4.1817;72;7;0.3409
grafo10250.100.gml;1;4.3749;77;5;0.3182
grafo10252.96.gml;1;4.1769;87;9;0.3022
grafo10260.98.gml;1;4.0023;50;7;0.2833
grafo10262.100.gml;1;4.1455;78;6;0.3233
grafo10266.94.gml;1;4.4333;100;6;0.2975
grafo10276.41.gml;1;3.2916;11;2;0.2986
grafo10278.40.gml;1;3.1972;22;5;0.4313
grafo10280.37.gml;1;3.0887;6;2;0.3123
grafo10298.97.gml;1;4.6731;125;10;0.3135
grafo10301.94.gml;1;4.2809;76;5;0.3361
grafo10311.91.gml;1;4.037;27;4;0.2982
grafo10317.91.gml;1;4.0632;64;4;0.2531
grafo10343.94.gml;1;1.4875;7;1;0.2779
grafo10344.100.gml;1;3.8801;33;4;0.329
grafo1035.37.gml;1;3.0859;10;2;0.3787
grafo10352.95.gml;1;3.7729;37;5;0.2629
grafo10362.94.gml;1;4.0839;87;6;0.2785
grafo10366.99.gml;1;4.0381;71;5;0.3185
grafo10370.98.gml;1;3.7222;69;6;0.3208
grafo10373.94.gml;1;3.7485;26;4;0.2706
grafo10374.97.gml;1;3.7819;56;6;0.3142
grafo10378.100.gml;1;3.5757;23;4;0.2671
grafo10385.94.gml;1;3.6772;74;7;0.3532
grafo10391.94.gml;1;3.9532;65;9;0.259
grafo10412.94.gml;1;3.5444;54;5;0.3052
grafo10416.96.gml;1;3.9808;91;8;0.2909
grafo10418.100.gml;1;3.8259;97;7;0.3176
grafo10429.100.gml;1;3.5463;48;5;0.3123
grafo10433.97.gml;1;3.4978;49;4;0.2913
grafo10435.96.gml;1;3.3916;32;4;0.3391
grafo10442.97.gml;1;3.4702;37;4;0.289
grafo10464.96.gml;1;0.7727;5;1;0.2256
grafo10473.95.gml;1;3.2729;59;6;0.3312
grafo10474.94.gml;1;4.8299;141;9;0.3472
grafo10475.98.gml;1;3.4864;51;5;0.3118
grafo10478.94.gml;1;3.2274;41;5;0.3933
grafo10480.95.gml;1;3.2419;45;4;0.299
grafo10484.99.gml;1;3.6805;138;12;0.3228
grafo10486.97.gml;1;3.0597;29;4;0.2903
grafo10490.99.gml;1;3.1131;64;4;0.3683
grafo10498.99.gml;1;3.1371;60;4;0.3439
grafo10502.91.gml;1;3.367;114;6;0.3527
grafo10506.98.gml;1;3.2176;70;6;0.3043
grafo10507.93.gml;1;3.2217;74;7;0.3125
grafo10509.32.gml;1;0.6784;2;1;0.3773
grafo10524.97.gml;1;3.1024;21;3;0.3337
grafo10530.100.gml;1;3.0842;59;6;0.3251
grafo10533.100.gml;1;3.3875;53;4;0.2863
grafo10540.97.gml;1;3.1185;50;4;0.3272
grafo10545.93.gml;1;3.1684;38;3;0.2937
grafo10546.98.gml;1;3.1354;48;4;0.3339
