instance;solved;time;GCN;LCN;stress
grafo6512.46.gml;1;2.5205;7;3;0.2738
grafo6514.39.gml;1;2.5478;21;5;0.4234
grafo6519.56.gml;1;2.6644;17;4;0.4068
grafo6528.72.gml;1;2.5811;14;3;0.3373
grafo6531.38.gml;1;0.2845;7;1;0.2591
grafo6539.47.gml;1;2.5539;15;3;0.367
grafo6566.57.gml;1;3.7703;14;5;0.312
grafo6569.45.gml;1;2.5845;11;5;0.3234
grafo6584.61.gml;1;3.7613;18;3;0.2768
grafo6592.55.gml;1;4.3584;21;4;0.3361
grafo6599.36.gml;1;2.9109;13;4;0.3558
grafo6600.47.gml;1;3.2743;25;5;0.3486
grafo6603.49.gml;1;4.4378;60;10;0.349
grafo6614.74.gml;1;4.5295;25;5;0.3794
grafo6616.45.gml;1;3.1846;15;3;0.397
grafo6617.84.gml;1;4.1649;58;6;0.2702
grafo6618.82.gml;1;4.1042;18;3;0.3682
grafo6619.48.gml;1;2.9743;7;3;0.2647
grafo6627.57.gml;1;4.0257;32;4;0.3038
grafo6630.56.gml;1;3.184;9;2;0.2459
grafo6635.56.gml;1;3.3116;12;4;0.3589
grafo6636.56.gml;1;3.2718;13;5;0.3719
grafo6652.54.gml;1;4.5704;17;4;0.3399
grafo6654.87.gml;1;3.7926;48;4;0.3339
grafo6655.38.gml;1;3.2105;11;5;0.3979
grafo6657.59.gml;1;4.792;15;3;0.3539
grafo6669.64.gml;1;4.868;20;4;0.322
grafo6674.46.gml;1;0.4424;6;1;0.2508
grafo6676.68.gml;1;1.922;5;1;0.2529
grafo6684.56.gml;1;3.3029;15;3;0.2962
grafo6696.47.gml;1;3.2951;27;9;0.3772
grafo6699.46.gml;1;3.3845;30;5;0.3468
grafo6701.47.gml;1;5.3432;36;5;0.3699
grafo6710.73.gml;1;4.8457;18;4;0.3474
grafo6711.81.gml;1;4.6449;10;3;0.3539
grafo6727.38.gml;1;0.0513;4;1;0.182
grafo6733.57.gml;1;3.0642;6;3;0.344
grafo6738.47.gml;1;3.3032;37;5;0.4494
grafo6739.46.gml;1;3.3932;24;5;0.3382
grafo6743.82.gml;1;3.953;34;5;0.2968
grafo6749.86.gml;1;4.4616;7;3;0.3808
grafo6760.54.gml;1;0.4741;6;1;0.214
grafo6765.68.gml;1;0.9203;5;1;0.2312
grafo6769.61.gml;1;4.8064;24;4;0.3458
grafo6772.75.gml;1;4.1243;32;5;0.2777
grafo6782.46.gml;1;3.4215;17;3;0.3819
grafo6802.74.gml;1;3.9606;22;3;0.3507
grafo6807.38.gml;1;2.1449;3;1;0.2082
grafo6818.57.gml;1;3.1659;15;3;0.3169
grafo6819.42.gml;1;3.0304;12;5;0.3956
grafo6843.43.gml;1;2.9655;15;5;0.3185
grafo6848.39.gml;1;0.0754;5;1;0.2106
grafo6850.45.gml;1;3.0114;11;2;0.3293
grafo6851.49.gml;1;3.1162;16;2;0.3369
grafo6862.47.gml;1;2.9999;25;4;0.3981
grafo6863.40.gml;1;3.0234;28;4;0.3392
grafo6864.55.gml;1;3.1162;14;3;0.4612
grafo6871.54.gml;1;4.4012;24;4;0.3204
grafo6884.39.gml;1;2.8133;8;4;0.4049
grafo6886.43.gml;1;3.1213;19;4;0.318
grafo6890.71.gml;1;3.7581;81;10;0.3241
grafo6900.39.gml;1;2.8177;15;4;0.3562
grafo6902.44.gml;1;0.2982;7;1;0.2658
grafo6904.49.gml;1;2.7733;8;2;0.3519
grafo6905.37.gml;1;2.7086;8;4;0.3327
grafo6920.40.gml;1;2.8641;14;3;0.3012
grafo6925.44.gml;1;2.814;14;3;0.3578
grafo6931.38.gml;1;0.2397;5;1;0.2201
grafo6937.34.gml;1;0.0525;2;1;0.234
grafo6942.46.gml;1;2.9141;22;4;0.4188
grafo6954.75.gml;1;4.0812;11;4;0.2384
grafo6956.39.gml;1;2.7496;26;7;0.4248
grafo6962.40.gml;1;2.5299;9;2;0.3061
grafo6967.69.gml;1;3.6904;17;3;0.3479
grafo6968.44.gml;1;2.7784;29;5;0.318
grafo6970.44.gml;1;0.0497;3;1;0.2123
grafo6975.39.gml;1;3.1992;59;5;0.2969
grafo6977.74.gml;1;3.345;49;5;0.3926
grafo6980.59.gml;1;3.8877;24;4;0.2512
grafo6986.46.gml;1;2.5901;14;4;0.3506
grafo6991.44.gml;1;2.4891;16;3;0.3636
grafo6994.46.gml;1;2.6799;25;5;0.3834
grafo6999.94.gml;1;3.2295;21;4;0.2971
