instance;solved;time;GCN;LCN;stress
ba_806_n147_m2.gml;1;9.5537;2195;50;0.3767
ba_808_n75_m2.gml;1;5.96;472;23;0.5532
ba_8102_n50_m2.gml;1;4.8377;148;13;0.4601
ba_8137_n136_m3.gml;1;13.0383;4855;72;0.4394
ba_8154_n161_m1.gml;1;0.8905;6;1;0.3148
ba_8159_n106_m3.gml;1;11.7468;3019;59;0.441
ba_8166_n143_m2.gml;1;8.3136;1486;41;0.5063
ba_8207_n78_m2.gml;1;6.111;484;27;0.5738
ba_8208_n66_m3.gml;1;8.8054;1106;43;0.5224
ba_8212_n126_m2.gml;1;8.9323;1742;43;0.5377
ba_8214_n93_m3.gml;1;9.9994;2205;53;0.5301
ba_8223_n102_m3.gml;1;12.2435;3033;68;0.4472
ba_8260_n97_m3.gml;1;11.8306;3049;68;0.4941
ba_8272_n136_m3.gml;1;13.2239;4899;81;0.504
ba_830_n107_m2.gml;1;6.7755;773;27;0.4153
ba_8328_n59_m3.gml;1;6.793;851;32;0.4952
ba_8339_n139_m1.gml;1;2.7304;24;5;0.394
ba_8364_n51_m3.gml;1;6.6121;800;36;0.4687
ba_8419_n95_m3.gml;1;9.9828;3251;70;0.5507
ba_8422_n70_m2.gml;1;4.7343;281;18;0.4493
ba_8436_n114_m3.gml;1;9.9047;3712;67;0.5282
ba_8448_n124_m2.gml;1;6.3013;1277;32;0.4288
ba_8469_n105_m2.gml;1;5.8983;953;34;0.5813
ba_8471_n137_m1.gml;1;2.3105;18;6;0.395
ba_8476_n121_m3.gml;1;11.1167;4919;77;0.4779
