instance;solved;time;GCN;LCN;stress
grafo10972.95.gml;1;3.5045;113;6;0.3252
grafo10981.33.gml;1;0.1655;2;1;0.2032
grafo10986.96.gml;1;3.127;41;4;0.2781
grafo10993.95.gml;1;3.2069;67;4;0.2872
grafo10996.97.gml;1;3.112;54;4;0.2755
grafo11010.97.gml;1;3.1403;54;5;0.3253
grafo11014.100.gml;1;3.8681;88;5;0.3469
grafo11032.36.gml;1;2.8064;8;3;0.2545
grafo11037.99.gml;1;4.196;121;8;0.3465
grafo11040.95.gml;1;3.9656;67;6;0.2923
grafo11041.97.gml;1;3.8318;41;3;0.3401
grafo11043.94.gml;1;4.0252;86;8;0.3168
grafo11046.97.gml;1;3.9886;53;4;0.2685
grafo11047.92.gml;1;5.0496;127;9;0.3525
grafo11048.94.gml;1;3.9033;69;7;0.3164
grafo11050.98.gml;1;4.3029;103;8;0.3264
grafo11052.97.gml;1;3.9893;84;6;0.3337
grafo11064.94.gml;1;3.9273;52;5;0.2638
grafo11072.98.gml;1;4.457;90;8;0.34
grafo11085.97.gml;1;3.8964;30;3;0.2681
grafo11088.97.gml;1;4.371;110;7;0.3644
grafo11093.100.gml;1;3.9797;39;4;0.2436
grafo11096.97.gml;1;4.311;109;8;0.2936
grafo11099.99.gml;1;5.2528;161;10;0.3178
grafo11128.36.gml;1;3.0985;5;2;0.3305
grafo11132.95.gml;1;4.2071;86;6;0.3167
grafo11142.99.gml;1;4.3123;98;7;0.3091
grafo11146.99.gml;1;3.8423;38;4;0.3058
grafo11148.99.gml;1;4.4296;117;6;0.3436
grafo11153.99.gml;1;3.9615;31;3;0.2994
grafo11155.99.gml;1;3.8802;40;3;0.3495
grafo11156.98.gml;1;4.2951;26;3;0.3057
grafo11162.100.gml;1;4.0861;72;6;0.2824
grafo11187.98.gml;1;3.957;57;5;0.2956
grafo11188.99.gml;1;4.1696;61;5;0.3184
grafo11189.94.gml;1;4.1281;90;7;0.3395
grafo11192.92.gml;1;4.3555;19;3;0.2628
grafo11198.98.gml;1;4.1918;69;5;0.3511
grafo11200.93.gml;1;3.9221;44;4;0.2946
grafo11203.100.gml;1;3.868;59;6;0.3009
grafo11213.37.gml;1;3.0088;12;6;0.3798
grafo11222.93.gml;1;3.7363;46;4;0.2679
grafo11238.37.gml;1;0.0705;4;1;0.2166
grafo11246.93.gml;1;3.9489;48;7;0.2404
grafo11248.99.gml;1;4.2664;58;5;0.255
grafo11263.41.gml;1;2.9586;13;3;0.3998
grafo11271.99.gml;1;3.934;98;7;0.3251
grafo11275.93.gml;1;3.8782;84;5;0.3669
grafo11283.40.gml;1;0.2078;5;1;0.2448
grafo1130.23.gml;1;3.0132;26;6;0.3624
grafo11303.93.gml;1;3.8346;77;9;0.3209
grafo11305.99.gml;1;3.5715;67;7;0.3562
grafo11309.36.gml;1;2.7557;5;2;0.2526
grafo11322.38.gml;1;0.2972;4;1;0.2625
grafo11327.39.gml;1;1.2028;4;1;0.3177
grafo11338.92.gml;1;3.5366;48;4;0.3038
grafo11358.99.gml;1;3.574;61;6;0.376
grafo11359.37.gml;1;0.449;2;1;0.3142
grafo11366.92.gml;1;3.4503;45;4;0.2925
grafo11373.38.gml;1;2.7088;9;2;0.3894
grafo11378.36.gml;1;2.6351;11;4;0.3137
grafo11379.92.gml;1;3.2512;55;4;0.2991
grafo11380.97.gml;1;3.3377;61;6;0.2852
grafo11403.44.gml;1;2.557;11;3;0.3081
grafo11410.37.gml;1;0.4244;3;1;0.346
grafo11417.37.gml;1;2.6246;7;3;0.2639
grafo11419.92.gml;1;3.2014;64;4;0.3591
grafo11425.38.gml;1;0.3223;3;1;0.2597
grafo11428.39.gml;1;2.373;6;4;0.3336
grafo11429.37.gml;1;0.0434;5;1;0.1565
grafo11439.92.gml;1;3.2716;93;7;0.359
grafo11444.36.gml;1;0.2584;2;1;0.2445
grafo11447.37.gml;1;2.5314;9;3;0.3809
grafo11450.37.gml;1;0.2222;2;1;0.2311
grafo11459.37.gml;1;0.936;2;1;0.3203
grafo11472.91.gml;1;3.4531;84;8;0.3244
grafo11482.39.gml;1;0.2989;3;1;0.2655
grafo11488.91.gml;1;3.3266;94;7;0.3252
grafo11491.96.gml;1;3.3304;37;5;0.3667
grafo11492.35.gml;1;2.4954;9;2;0.3047
grafo11495.39.gml;1;2.4164;7;2;0.2875
grafo11497.36.gml;1;2.7321;22;4;0.2572
grafo11500.36.gml;1;0.0389;3;1;0.2084
