instance;solved;time;GCN;LCN;stress
ba_7557_n82_m2.gml;1;6.3615;576;27;0.5608
ba_7571_n82_m3.gml;1;8.8188;1460;43;0.5582
ba_7579_n102_m2.gml;1;7.2843;719;27;0.4594
ba_7583_n132_m2.gml;1;7.8394;1368;34;0.5133
ba_7602_n200_m1.gml;1;2.9291;4;1;0.4703
ba_7618_n71_m3.gml;1;8.6841;1305;48;0.4535
ba_7642_n151_m2.gml;1;8.9906;1825;43;0.5016
ba_7644_n86_m2.gml;1;5.6797;433;18;0.4675
ba_7650_n108_m2.gml;1;7.3423;1012;29;0.4795
ba_7700_n88_m2.gml;1;7.1802;645;23;0.4971
ba_7711_n83_m2.gml;1;5.9579;506;25;0.402
ba_7756_n66_m3.gml;1;8.5126;1017;46;0.5703
ba_7767_n136_m3.gml;1;15.8024;6801;91;0.4458
ba_7810_n54_m3.gml;1;8.3942;966;44;0.546
ba_7872_n122_m3.gml;1;12.8774;4130;64;0.4725
ba_7902_n79_m3.gml;1;10.71;2341;81;0.5139
ba_7957_n74_m3.gml;1;8.3389;1499;48;0.5393
ba_7971_n56_m2.gml;1;4.0954;207;23;0.4492
ba_7981_n70_m2.gml;1;4.8265;217;12;0.3923
ba_7985_n147_m3.gml;1;13.1718;7231;87;0.386
ba_79_n184_m1.gml;1;2.6416;21;4;0.4262
ba_8028_n150_m3.gml;1;13.1329;7490;107;0.3912
ba_8029_n126_m2.gml;1;6.4313;1332;29;0.4517
ba_8032_n62_m2.gml;1;4.9906;365;19;0.6011
ba_8043_n92_m2.gml;1;5.3957;749;23;0.4864
