instance;solved;time;GCN;LCN;stress
ba_8866_n144_m3.gml;1;15.7758;6906;112;0.4904
ba_8894_n178_m1.gml;1;3.3745;9;2;0.3239
ba_8899_n74_m3.gml;1;10.2784;1746;46;0.6088
ba_896_n113_m2.gml;1;7.6755;965;24;0.4428
ba_8970_n84_m2.gml;1;5.5663;455;21;0.404
ba_8983_n108_m2.gml;1;6.9886;628;22;0.4434
ba_899_n74_m3.gml;1;9.2716;1597;43;0.5614
ba_9015_n135_m2.gml;1;8.3075;1531;45;0.412
ba_9035_n99_m2.gml;1;7.443;835;30;0.4936
ba_9077_n110_m2.gml;1;7.5281;912;29;0.4441
ba_9079_n88_m3.gml;1;11.0945;2493;56;0.5227
ba_908_n106_m3.gml;1;11.7587;3058;63;0.5113
ba_9103_n183_m1.gml;1;3.3569;14;3;0.3382
ba_9123_n94_m1.gml;1;0.062;3;1;0.2261
ba_9143_n80_m3.gml;1;9.653;1850;44;0.5161
ba_9161_n142_m3.gml;1;15.8082;7118;96;0.3872
ba_9175_n85_m2.gml;1;5.5769;510;26;0.4483
ba_9177_n58_m2.gml;1;4.1501;158;9;0.3942
ba_9179_n113_m3.gml;1;9.8787;3353;61;0.4666
ba_919_n117_m3.gml;1;10.0764;3729;78;0.4576
ba_9222_n146_m1.gml;1;4.0363;18;3;0.4018
ba_928_n98_m2.gml;1;5.9296;970;27;0.3894
ba_9292_n109_m3.gml;1;9.5576;3274;72;0.483
ba_9296_n50_m3.gml;1;5.9387;673;32;0.4977
ba_9307_n174_m1.gml;1;0.2729;3;1;0.2602
