instance;solved;time;GCN;LCN;stress
grafo8243.71.gml;1;48.7679;43;5;0.3799
grafo8244.72.gml;1;48.4745;27;4;0.3754
grafo8247.81.gml;1;48.4065;56;5;0.3684
grafo8250.74.gml;1;48.1373;45;6;0.4245
grafo8254.72.gml;1;47.9455;9;3;0.4035
grafo8262.78.gml;1;47.994;29;5;0.4291
grafo8263.78.gml;1;48.3083;42;5;0.3719
grafo8266.81.gml;1;48.0384;61;7;0.4164
grafo8268.61.gml;1;47.8786;31;6;0.428
grafo8272.83.gml;1;48.4439;50;5;0.4572
grafo8276.60.gml;1;47.2028;11;2;0.4007
grafo8277.82.gml;1;48.2215;50;8;0.4011
grafo8288.82.gml;1;48.1666;28;3;0.3603
grafo8298.78.gml;1;48.3536;75;8;0.401
grafo8301.76.gml;1;48.1595;86;8;0.3902
grafo8304.85.gml;1;48.0313;56;6;0.3949
grafo8320.83.gml;1;48.0034;35;5;0.406
grafo8326.76.gml;1;48.2596;59;5;0.4583
grafo8332.87.gml;1;48.1995;26;5;0.3572
grafo8342.97.gml;1;48.3309;54;5;0.3689
grafo8348.99.gml;1;48.3739;41;6;0.365
grafo8352.89.gml;1;48.3136;34;4;0.3376
grafo8363.69.gml;1;47.8457;23;3;0.4159
grafo8371.96.gml;1;48.2777;54;6;0.4105
grafo8383.87.gml;1;47.9545;26;4;0.3746
grafo8385.73.gml;1;48.0306;32;4;0.3827
grafo8391.69.gml;1;48.3388;13;3;0.3433
grafo8397.61.gml;1;48.0004;27;4;0.3344
grafo8399.70.gml;1;48.3998;30;4;0.4422
grafo8415.84.gml;1;48.2913;30;5;0.3331
grafo8420.81.gml;1;48.0756;25;3;0.398
grafo8427.65.gml;1;48.3599;22;7;0.4139
grafo8434.69.gml;1;48.2026;38;4;0.3817
grafo8451.69.gml;1;48.0144;34;3;0.3652
grafo8457.83.gml;1;48.1846;40;6;0.3824
grafo8467.71.gml;1;47.9325;27;4;0.3714
grafo8468.85.gml;1;48.3715;34;7;0.3731
grafo8473.93.gml;1;48.1992;34;4;0.3796
grafo8476.95.gml;1;48.3193;81;7;0.4137
grafo8478.98.gml;1;48.3647;62;5;0.3976
grafo8479.74.gml;1;47.9059;17;3;0.4165
grafo8483.76.gml;1;48.0996;31;4;0.3745
grafo8486.85.gml;1;47.9568;34;5;0.3443
grafo8492.86.gml;1;47.9706;44;5;0.4062
grafo8493.75.gml;1;48.2023;13;2;0.3713
grafo8500.89.gml;1;47.8602;65;8;0.3993
grafo8501.94.gml;1;47.875;16;3;0.4279
grafo8502.89.gml;1;47.7966;14;3;0.3447
grafo8510.100.gml;1;48.1989;75;7;0.3829
grafo8512.94.gml;1;48.2588;54;5;0.3777
grafo8528.84.gml;1;48.1352;30;4;0.3941
grafo8537.84.gml;1;48.0353;60;5;0.3789
