instance;solved;time;GCN;LCN;stress
ba_6138_n98_m3.gml;1;75.2405;1528;42;0.5474
ba_6166_n92_m1.gml;1;55.6058;16;7;0.5491
ba_6178_n144_m2.gml;1;55.8328;1307;39;0.4944
ba_618_n135_m3.gml;1;56.5445;3676;67;0.5986
ba_6199_n109_m3.gml;1;56.3262;3330;71;0.5568
ba_625_n109_m3.gml;1;56.2907;2669;56;0.5253
ba_6330_n114_m3.gml;1;56.978;3582;68;0.5305
ba_6355_n122_m3.gml;1;56.4732;2814;85;0.595
ba_6362_n56_m2.gml;1;54.8134;102;9;0.5204
ba_636_n145_m2.gml;1;53.2088;1133;48;0.5086
ba_6385_n62_m3.gml;1;52.6269;731;32;0.5949
ba_6405_n76_m3.gml;1;52.7308;1218;47;0.5774
ba_6435_n149_m1.gml;1;56.4529;11;2;0.3959
ba_6438_n130_m3.gml;1;63.3705;4323;97;0.5452
ba_6449_n50_m2.gml;1;63.7094;82;11;0.4394
ba_6466_n150_m3.gml;1;63.9167;4312;76;0.5556
ba_6487_n62_m2.gml;1;60.4208;138;13;0.575
ba_6495_n102_m2.gml;1;60.3816;403;25;0.4938
ba_6507_n124_m3.gml;1;61.1628;2761;60;0.5202
ba_6514_n79_m2.gml;1;60.0504;466;23;0.5303
ba_6518_n54_m2.gml;1;60.0198;88;7;0.4613
ba_6567_n130_m3.gml;1;61.2031;3040;60;0.5511
ba_6593_n140_m2.gml;1;59.7751;1309;39;0.498
ba_6680_n118_m2.gml;1;59.9291;706;35;0.5194
ba_6717_n148_m2.gml;1;60.2727;1697;50;0.4847
ba_671_n51_m3.gml;1;59.3765;596;28;0.5423
ba_6752_n143_m2.gml;1;60.1677;1222;49;0.5163
ba_6763_n120_m3.gml;1;59.7126;3682;72;0.5364
ba_6786_n59_m3.gml;1;58.4646;599;29;0.541
ba_6789_n90_m1.gml;1;58.3359;5;3;0.5183
ba_678_n50_m2.gml;1;58.2461;147;11;0.5143
ba_6813_n103_m2.gml;1;58.5627;335;18;0.4841
ba_6826_n183_m1.gml;1;57.5532;9;2;0.3387
ba_6875_n106_m3.gml;1;58.1809;2641;71;0.5628
ba_687_n102_m2.gml;1;57.2896;526;25;0.4976
ba_6900_n125_m2.gml;1;57.5542;985;36;0.4903
ba_6917_n73_m3.gml;1;57.5129;973;41;0.4976
ba_6920_n51_m2.gml;1;57.1322;119;16;0.5087
ba_6932_n108_m3.gml;1;58.1871;3096;66;0.5928
ba_6944_n52_m2.gml;1;56.824;156;14;0.571
ba_6974_n103_m1.gml;1;57.0441;2;1;0.5346
ba_6993_n168_m1.gml;1;56.702;7;2;0.4132
ba_7012_n88_m2.gml;1;56.8087;460;30;0.5045
ba_7026_n84_m2.gml;1;56.1662;260;15;0.5139
ba_7040_n72_m3.gml;1;56.1349;1296;51;0.6289
ba_7076_n83_m2.gml;1;55.5749;308;18;0.4904
ba_7084_n136_m1.gml;1;56.175;8;4;0.5308
ba_7087_n58_m3.gml;1;55.8605;749;27;0.5088
ba_7092_n140_m3.gml;1;57.5713;4429;75;0.5736
ba_7107_n87_m2.gml;1;55.3566;337;17;0.494
