instance;solved;time;GCN;LCN;stress
ba_7149_n75_m2.gml;1;75.0601;193;19;0.4956
ba_714_n135_m2.gml;1;57.8047;1373;49;0.5272
ba_7160_n58_m3.gml;1;56.0668;627;34;0.5781
ba_7163_n59_m3.gml;1;56.5768;487;30;0.5367
ba_7175_n65_m3.gml;1;56.2538;901;42;0.5003
ba_7188_n56_m2.gml;1;55.9794;96;11;0.6262
ba_718_n78_m2.gml;1;56.4864;290;15;0.5793
ba_7198_n165_m1.gml;1;52.5723;7;2;0.5496
ba_7201_n112_m3.gml;1;56.5809;2273;53;0.5637
ba_7205_n114_m3.gml;1;54.8679;3765;100;0.5776
ba_7227_n83_m3.gml;1;53.4235;1345;47;0.5129
ba_7242_n68_m2.gml;1;53.2074;255;18;0.4464
ba_7245_n166_m1.gml;1;55.472;7;3;0.4204
ba_7296_n83_m2.gml;1;63.3998;311;16;0.4495
ba_7298_n84_m3.gml;1;63.8618;1808;48;0.5515
ba_7351_n122_m3.gml;1;65.565;3535;65;0.5624
ba_7355_n50_m2.gml;1;61.0738;82;6;0.4912
ba_7426_n100_m3.gml;1;61.6068;2325;61;0.5547
ba_7428_n63_m3.gml;1;61.1181;711;24;0.6138
ba_7448_n128_m1.gml;1;59.842;16;3;0.4261
ba_7461_n81_m3.gml;1;61.3731;1192;47;0.542
ba_7497_n67_m2.gml;1;60.9694;222;15;0.4884
ba_7540_n73_m3.gml;1;60.5325;908;32;0.5608
ba_7542_n143_m2.gml;1;60.5178;923;38;0.4847
ba_7552_n129_m1.gml;1;57.5482;2;1;0.3971
ba_7557_n82_m2.gml;1;60.3001;336;22;0.5272
ba_7571_n82_m3.gml;1;60.1613;1064;34;0.5117
ba_7579_n102_m2.gml;1;59.7265;551;36;0.4894
ba_7583_n132_m2.gml;1;59.8873;844;37;0.4554
ba_7602_n200_m1.gml;1;59.82;8;2;0.4558
ba_7618_n71_m3.gml;1;59.8176;1008;37;0.6321
ba_7642_n151_m2.gml;1;59.6751;1215;48;0.4938
ba_7644_n86_m2.gml;1;58.0346;295;14;0.488
ba_7650_n108_m2.gml;1;58.1344;680;26;0.4937
ba_7700_n88_m2.gml;1;57.8171;456;30;0.5007
ba_7711_n83_m2.gml;1;58.0578;293;15;0.5205
ba_7756_n66_m3.gml;1;58.1717;777;31;0.6163
ba_7767_n136_m3.gml;1;59.4209;5381;101;0.6282
ba_7810_n54_m3.gml;1;57.9586;628;26;0.5865
ba_7872_n122_m3.gml;1;58.7858;3442;91;0.5418
ba_7902_n79_m3.gml;1;58.5257;1682;43;0.5629
ba_7957_n74_m3.gml;1;57.4137;1211;51;0.5117
ba_7971_n56_m2.gml;1;57.0061;137;13;0.5084
ba_7981_n70_m2.gml;1;56.5604;229;17;0.436
ba_7985_n147_m3.gml;1;57.9496;5147;99;0.5481
ba_79_n184_m1.gml;1;56.7321;14;3;0.3868
ba_8028_n150_m3.gml;1;57.8724;5816;93;0.5226
ba_8029_n126_m2.gml;1;57.0191;729;27;0.4991
ba_8032_n62_m2.gml;1;56.5095;206;16;0.5402
ba_8043_n92_m2.gml;1;54.5245;436;19;0.4923
