instance;solved;time;GCN;LCN;stress
ba_3638_n122_m2.gml;1;75.7524;896;31;0.497
ba_3640_n97_m3.gml;1;57.6284;2347;72;0.5286
ba_3648_n79_m2.gml;1;55.7344;258;18;0.4652
ba_3651_n106_m3.gml;1;56.9775;2829;81;0.522
ba_366_n91_m2.gml;1;56.1978;351;19;0.4938
ba_3680_n150_m1.gml;1;55.6096;10;2;0.3505
ba_368_n69_m2.gml;1;56.0618;303;17;0.551
ba_369_n121_m3.gml;1;57.2379;3481;79;0.6229
ba_3723_n126_m3.gml;1;56.4846;3037;58;0.5111
ba_3727_n112_m3.gml;1;54.4836;3003;68;0.5594
ba_3752_n88_m2.gml;1;53.0918;447;18;0.5184
ba_3758_n57_m3.gml;1;52.6384;477;22;0.5769
ba_3779_n51_m3.gml;1;58.1192;414;24;0.5885
ba_379_n72_m3.gml;1;62.7626;1340;49;0.5997
ba_3804_n103_m3.gml;1;65.5122;2047;55;0.5391
ba_3863_n138_m1.gml;1;60.5067;8;2;0.4165
ba_3869_n67_m3.gml;1;61.2987;829;35;0.5349
ba_3882_n77_m3.gml;1;61.3172;1240;45;0.51
ba_3893_n92_m2.gml;1;60.7259;395;21;0.4861
ba_3915_n112_m2.gml;1;60.9764;613;22;0.5811
ba_3919_n146_m3.gml;1;61.9364;4549;88;0.5189
ba_3925_n103_m2.gml;1;60.7625;443;22;0.5192
ba_3926_n70_m2.gml;1;60.2132;261;14;0.5584
ba_394_n102_m1.gml;1;55.8045;6;3;0.457
ba_3990_n95_m3.gml;1;60.961;1679;47;0.6072
ba_3998_n129_m2.gml;1;60.719;683;38;0.4544
ba_3999_n65_m3.gml;1;60.3449;686;30;0.537
ba_4010_n100_m3.gml;1;60.128;2321;54;0.5708
ba_4022_n87_m3.gml;1;59.8631;1374;44;0.5828
ba_4147_n116_m2.gml;1;59.7404;720;25;0.5265
ba_414_n63_m2.gml;1;58.6782;161;8;0.5428
ba_4168_n101_m3.gml;1;60.6988;2215;59;0.5059
ba_4173_n112_m2.gml;1;58.4942;645;22;0.4837
ba_4175_n60_m3.gml;1;57.8851;611;29;0.5243
ba_4179_n78_m2.gml;1;57.8524;326;17;0.4618
ba_418_n87_m2.gml;1;58.2038;399;20;0.5862
ba_4206_n119_m3.gml;1;59.1946;3936;76;0.6295
ba_4215_n126_m3.gml;1;58.7432;3768;87;0.5192
ba_4228_n93_m2.gml;1;57.8335;429;25;0.4785
ba_4258_n79_m2.gml;1;57.4659;311;19;0.5775
ba_426_n137_m3.gml;1;58.8648;4111;80;0.5468
ba_4271_n102_m2.gml;1;57.3299;508;23;0.463
ba_4285_n92_m2.gml;1;57.2903;582;23;0.5034
ba_4300_n110_m2.gml;1;57.4225;834;28;0.5388
ba_4311_n131_m2.gml;1;56.8112;843;26;0.4972
ba_4343_n72_m2.gml;1;56.3756;153;10;0.5001
ba_4362_n54_m3.gml;1;56.4103;680;31;0.5942
ba_4387_n149_m1.gml;1;56.6613;29;5;0.3706
ba_4394_n87_m2.gml;1;56.843;477;29;0.4954
ba_4415_n120_m2.gml;1;54.1808;560;22;0.4383
