instance;solved;time;GCN;LCN;stress
ba_806_n147_m2.gml;1;75.0083;1196;44;0.4816
ba_808_n75_m2.gml;1;56.552;351;17;0.5096
ba_8102_n50_m2.gml;1;55.3865;84;14;0.5507
ba_8137_n136_m3.gml;1;56.7614;3794;93;0.5121
ba_8154_n161_m1.gml;1;55.4938;10;3;0.4426
ba_8159_n106_m3.gml;1;56.2893;2718;66;0.5928
ba_8166_n143_m2.gml;1;56.192;884;31;0.4563
ba_8207_n78_m2.gml;1;55.792;420;21;0.5082
ba_8208_n66_m3.gml;1;55.4318;748;33;0.5535
ba_8212_n126_m2.gml;1;53.7296;1125;38;0.4792
ba_8214_n93_m3.gml;1;52.9685;1681;60;0.5408
ba_8223_n102_m3.gml;1;53.435;2346;65;0.4962
ba_8260_n97_m3.gml;1;58.3636;2479;47;0.5415
ba_8272_n136_m3.gml;1;63.7007;3321;65;0.6032
ba_830_n107_m2.gml;1;64.1724;466;30;0.4599
ba_8328_n59_m3.gml;1;62.7054;626;27;0.544
ba_8339_n139_m1.gml;1;60.0688;9;2;0.3958
ba_8364_n51_m3.gml;1;60.7132;529;23;0.6379
ba_8419_n95_m3.gml;1;61.4246;2736;68;0.58
ba_8422_n70_m2.gml;1;60.372;173;13;0.4348
ba_8436_n114_m3.gml;1;61.3424;3116;73;0.4977
ba_8448_n124_m2.gml;1;60.4322;805;27;0.5143
ba_8469_n105_m2.gml;1;60.0904;639;25;0.4915
ba_8471_n137_m1.gml;1;59.3846;9;3;0.5184
ba_8476_n121_m3.gml;1;61.2816;3653;80;0.556
ba_8477_n84_m2.gml;1;59.5277;322;19;0.4971
ba_8482_n109_m3.gml;1;60.0851;2111;53;0.5573
ba_8514_n68_m2.gml;1;59.1266;157;14;0.4669
ba_8516_n124_m2.gml;1;59.131;762;34;0.5095
ba_8545_n104_m3.gml;1;59.4672;2462;61;0.586
ba_8547_n55_m2.gml;1;58.542;119;12;0.5036
ba_8551_n70_m3.gml;1;59.0117;1605;53;0.5356
ba_856_n138_m3.gml;1;59.1104;3413;77;0.5117
ba_8571_n82_m2.gml;1;57.4201;284;18;0.5644
ba_8614_n61_m3.gml;1;57.3643;775;25;0.6707
ba_8633_n61_m2.gml;1;57.5144;170;15;0.5102
ba_8646_n154_m1.gml;1;56.9389;19;4;0.4709
ba_8651_n113_m2.gml;1;57.4998;802;28;0.5465
ba_8666_n200_m1.gml;1;56.7639;18;7;0.3975
ba_8676_n61_m2.gml;1;57.2724;165;13;0.6211
ba_8696_n193_m1.gml;1;56.837;14;4;0.3332
ba_8722_n116_m3.gml;1;57.8942;3961;89;0.5413
ba_8723_n190_m1.gml;1;56.3913;29;4;0.4712
ba_8734_n108_m2.gml;1;56.4824;601;30;0.5148
ba_8738_n136_m3.gml;1;57.3285;3965;79;0.5368
ba_877_n110_m2.gml;1;56.031;718;37;0.4905
ba_8787_n76_m2.gml;1;56.1643;219;20;0.4782
ba_8803_n120_m3.gml;1;57.2461;2839;78;0.5497
ba_8820_n70_m2.gml;1;56.5492;262;16;0.5517
ba_8845_n195_m1.gml;1;55.1951;10;3;0.3839
