instance;solved;time;GCN;LCN;stress
grafo2049.33.gml;1;0.1592;1;1;0.1664
grafo2086.39.gml;1;0.1308;17;4;0.3893
grafo2104.36.gml;1;0.1021;4;2;0.3095
grafo2109.11.gml;1;0.1125;6;2;0.2188
grafo2143.19.gml;1;0.1442;5;2;0.247
grafo2166.20.gml;1;0.1427;4;1;0.2565
grafo2182.38.gml;1;0.1605;10;2;0.2897
grafo2195.35.gml;1;0.1515;7;2;0.3557
grafo2223.38.gml;1;0.1587;2;1;0.2232
grafo2226.39.gml;1;0.1615;23;5;0.2782
grafo2258.47.gml;1;0.1323;7;2;0.1744
grafo2302.16.gml;1;0.1536;4;3;0.3709
grafo2309.34.gml;1;0.1449;6;2;0.223
grafo2316.40.gml;1;0.148;12;3;0.3016
grafo2378.21.gml;1;0.1418;1;1;0.2203
grafo2398.37.gml;1;0.164;5;2;0.2199
grafo2400.26.gml;1;0.1432;8;3;0.3337
grafo2431.86.gml;1;0.1829;11;2;0.2058
grafo2478.47.gml;1;0.0792;8;2;0.2838
grafo2483.25.gml;1;0.1437;10;3;0.2952
grafo2509.37.gml;1;0.1492;1;1;0.1791
grafo2558.34.gml;1;0.1508;5;2;0.234
grafo2573.35.gml;1;0.1498;3;1;0.1182
grafo2601.17.gml;1;0.1548;9;4;0.3016
grafo2605.32.gml;1;0.1489;6;3;0.2944
grafo2631.34.gml;1;0.1025;1;1;0.2842
grafo2674.18.gml;1;0.1434;2;1;0.2055
grafo2687.33.gml;1;0.1514;12;2;0.3267
grafo271.53.gml;1;0.1626;7;2;0.3455
grafo2718.20.gml;1;0.1414;3;2;0.3423
grafo2723.18.gml;1;0.1409;4;2;0.2596
grafo2726.38.gml;1;0.1568;14;4;0.3212
grafo2762.76.gml;1;0.1842;15;4;0.2409
grafo2777.37.gml;1;0.1631;1;1;0.2123
grafo2787.24.gml;1;0.1546;8;4;0.3883
grafo2826.37.gml;1;0.1363;10;5;0.2877
grafo284.28.gml;1;0.1443;5;2;0.1993
grafo2840.27.gml;1;0.1456;7;3;0.3086
grafo2843.43.gml;1;0.1553;2;1;0.1578
grafo2851.40.gml;1;0.151;7;2;0.1826
grafo2853.23.gml;1;0.1576;9;4;0.3485
grafo2864.39.gml;1;0.1372;17;5;0.3292
grafo2877.36.gml;1;0.1715;8;3;0.266
grafo2902.17.gml;1;0.0955;7;3;0.305
grafo2915.27.gml;1;0.1442;5;2;0.3028
grafo2920.22.gml;1;0.1442;7;3;0.3563
grafo295.15.gml;1;0.1532;2;1;0.1919
grafo2973.37.gml;1;0.1504;2;1;0.1984
grafo2974.36.gml;1;0.1694;6;2;0.2082
grafo2981.26.gml;1;0.1457;4;2;0.2154
grafo2985.43.gml;1;0.1603;10;4;0.2996
grafo2986.38.gml;1;0.1328;6;3;0.2717
grafo2990.35.gml;1;0.1491;8;2;0.2905
grafo2996.37.gml;1;0.1463;3;2;0.354
grafo3001.40.gml;1;0.1555;14;4;0.3261
grafo3010.19.gml;1;0.1416;1;1;0.2128
grafo3019.39.gml;1;0.0993;8;3;0.3224
grafo3038.38.gml;1;0.1055;7;3;0.19
grafo3048.41.gml;1;0.1633;4;2;0.2868
grafo306.18.gml;1;0.1424;4;2;0.3729
grafo3066.32.gml;1;0.1003;10;2;0.3807
grafo3069.88.gml;1;0.18;8;3;0.2381
grafo3074.26.gml;1;0.1459;7;3;0.1636
grafo3082.33.gml;1;0.158;3;2;0.1762
grafo3095.34.gml;1;0.13;1;1;0.3367
grafo3103.88.gml;1;0.1659;10;2;0.2666
grafo3104.39.gml;1;0.1536;8;2;0.2297
grafo3107.32.gml;1;0.1519;8;3;0.3861
grafo3114.40.gml;1;0.1664;11;3;0.2588
grafo3119.55.gml;1;0.1563;28;6;0.2868
grafo3122.56.gml;1;0.1746;25;4;0.3681
grafo3127.57.gml;1;0.1631;25;3;0.3843
grafo3130.41.gml;1;0.1544;19;4;0.3155
grafo3139.89.gml;1;0.2352;39;4;0.3382
grafo3140.55.gml;1;0.1814;9;2;0.2205
grafo3141.42.gml;1;0.1532;3;1;0.2375
grafo3157.55.gml;1;0.1584;17;3;0.2887
grafo3165.52.gml;1;0.1692;18;3;0.2862
grafo3170.52.gml;1;0.1535;18;4;0.2279
grafo3178.34.gml;1;0.1439;4;1;0.1902
grafo3184.91.gml;1;0.2082;38;4;0.3287
grafo3197.41.gml;1;0.1551;5;1;0.2715
grafo3204.63.gml;1;0.1677;24;5;0.3355
grafo3212.57.gml;1;0.1625;23;4;0.3116
grafo3218.42.gml;1;0.0801;8;2;0.3053
grafo3221.48.gml;1;0.1262;3;2;0.328
grafo3230.32.gml;1;0.1479;3;1;0.1649
grafo3240.46.gml;1;0.1581;18;5;0.3183
grafo3245.54.gml;1;0.167;15;4;0.2976
grafo3252.54.gml;1;0.1599;4;2;0.1955
grafo3257.61.gml;1;0.1654;24;4;0.3187
grafo3258.42.gml;1;0.1635;12;4;0.3609
grafo3262.92.gml;1;0.2673;66;5;0.3235
grafo3265.41.gml;1;0.1518;18;4;0.2923
grafo3268.42.gml;1;0.1507;9;2;0.2352
grafo3271.53.gml;1;0.1709;24;3;0.2521
grafo3273.45.gml;1;0.1559;4;1;0.2844
grafo3274.52.gml;1;0.1476;15;3;0.2265
grafo3284.54.gml;1;0.1633;37;5;0.344
grafo3286.59.gml;1;0.1719;25;4;0.2576
grafo3288.37.gml;1;0.1528;9;2;0.2799
grafo3296.40.gml;1;0.1505;1;1;0.2084
grafo3301.53.gml;1;0.1708;34;7;0.2858
grafo3312.39.gml;1;0.1313;3;1;0.3924
grafo3318.55.gml;1;0.1627;21;5;0.3403
grafo3329.39.gml;1;0.1477;10;2;0.2538
grafo3336.36.gml;1;0.1514;4;2;0.304
grafo3341.37.gml;1;0.1495;7;3;0.2831
grafo3342.61.gml;1;0.1594;35;4;0.3539
grafo3343.58.gml;1;0.1591;7;2;0.1776
grafo3346.55.gml;1;0.1639;12;4;0.2923
grafo3351.38.gml;1;0.1461;1;1;0.1767
grafo3364.52.gml;1;0.1583;31;7;0.3018
grafo3365.43.gml;1;0.1652;32;6;0.3376
grafo3366.52.gml;1;0.1648;11;4;0.3322
grafo3382.99.gml;1;0.2292;37;4;0.3002
grafo3384.52.gml;1;0.1804;57;7;0.4189
grafo3385.54.gml;1;0.1478;3;1;0.2368
grafo3390.58.gml;1;0.168;33;6;0.3377
grafo3400.93.gml;1;0.224;36;6;0.3126
grafo3401.41.gml;1;0.1657;5;2;0.3649
grafo3404.43.gml;1;0.078;2;1;0.2106
grafo3405.57.gml;1;0.1522;31;6;0.2487
grafo3408.62.gml;1;0.1357;5;1;0.2864
grafo3410.48.gml;1;0.1654;3;2;0.1768
grafo3415.49.gml;1;0.1745;11;3;0.3192
grafo3435.99.gml;1;0.2651;57;4;0.3394
grafo3443.51.gml;1;0.1547;19;4;0.3715
grafo3444.41.gml;1;0.1373;9;3;0.2515
grafo3445.37.gml;1;0.1612;3;2;0.3297
grafo3453.56.gml;1;0.1739;15;4;0.3195
grafo3459.43.gml;1;0.1478;29;5;0.3281
grafo3464.93.gml;1;0.2069;31;7;0.32
grafo3466.56.gml;1;0.1776;20;3;0.2537
grafo3472.92.gml;1;0.2034;33;4;0.2766
grafo3476.42.gml;1;0.1611;8;2;0.2407
grafo3485.38.gml;1;0.1441;4;2;0.3233
grafo3489.63.gml;1;0.1295;25;5;0.3275
grafo3491.43.gml;1;0.1579;9;3;0.2527
grafo3494.39.gml;1;0.1563;9;3;0.3232
grafo3495.42.gml;1;0.1445;7;2;0.2301
grafo3496.54.gml;1;0.1664;34;6;0.3117
grafo3500.64.gml;1;0.1786;40;8;0.3633
grafo3526.49.gml;1;0.1531;23;3;0.2616
grafo3532.99.gml;1;0.2698;125;12;0.3588
grafo3536.60.gml;1;0.1489;6;2;0.2907
grafo3549.40.gml;1;0.1685;15;5;0.3239
grafo3550.53.gml;1;0.1507;1;1;0.1109
grafo3558.39.gml;1;0.1638;24;5;0.3103
grafo3566.36.gml;1;0.1525;3;2;0.1837
grafo3567.52.gml;1;0.1777;15;3;0.3686
grafo3572.53.gml;1;0.1517;22;4;0.37
grafo3573.43.gml;1;0.1621;13;3;0.2234
grafo3577.40.gml;1;0.1269;5;1;0.228
grafo3581.61.gml;1;0.1739;15;3;0.2957
grafo3588.36.gml;1;0.1423;3;1;0.2495
grafo3597.49.gml;1;0.1683;8;2;0.2513
grafo3598.55.gml;1;0.154;8;3;0.2364
grafo3599.56.gml;1;0.1657;21;5;0.3211
grafo3608.42.gml;1;0.1464;8;3;0.1969
grafo3610.57.gml;1;0.17;24;3;0.3565
grafo3611.53.gml;1;0.1651;4;2;0.1623
grafo3615.44.gml;1;0.1642;6;2;0.2377
grafo3619.33.gml;1;0.1585;7;3;0.2873
grafo3628.52.gml;1;0.1764;16;3;0.2667
grafo3633.38.gml;1;0.1026;13;2;0.294
grafo3638.57.gml;1;0.1636;12;3;0.3056
grafo3641.52.gml;1;0.1559;17;4;0.3739
grafo3645.35.gml;1;0.1467;22;6;0.2849
grafo3655.39.gml;1;0.1566;5;2;0.2728
grafo3657.42.gml;1;0.149;8;3;0.2912
grafo3669.43.gml;1;0.1474;2;1;0.145
grafo3670.41.gml;1;0.1627;11;4;0.298
grafo3679.39.gml;1;0.1583;1;1;0.1701
grafo3682.49.gml;1;0.1628;23;7;0.3196
grafo3691.41.gml;1;0.163;4;1;0.2872
grafo3698.56.gml;1;0.1763;28;4;0.3057
grafo3704.52.gml;1;0.1561;12;3;0.2384
grafo3707.43.gml;1;0.1548;3;1;0.2005
grafo3717.51.gml;1;0.1701;15;3;0.2884
grafo3720.35.gml;1;0.1653;6;3;0.2812
grafo3722.40.gml;1;0.1566;8;2;0.2375
grafo3723.53.gml;1;0.161;17;3;0.2707
grafo3728.37.gml;1;0.149;4;1;0.2582
grafo3731.47.gml;1;0.1575;21;3;0.3027
grafo3748.54.gml;1;0.1609;13;3;0.2833
grafo3750.53.gml;1;0.1638;7;3;0.2168
grafo3752.38.gml;1;0.15;1;1;0.3074
grafo3756.90.gml;1;0.2096;47;6;0.3204
grafo3757.39.gml;1;0.1683;18;3;0.3648
grafo3767.36.gml;1;0.1517;5;2;0.2092
grafo3775.45.gml;1;0.1498;5;2;0.2564
grafo3776.53.gml;1;0.1676;27;4;0.3031
grafo3779.52.gml;1;0.1619;15;4;0.3371
grafo3785.54.gml;1;0.1615;14;2;0.3367
grafo3794.41.gml;1;0.1513;8;3;0.3051
grafo3804.40.gml;1;0.1647;2;1;0.2838
grafo3809.43.gml;1;0.1571;1;1;0.1742
grafo3821.55.gml;1;0.1813;41;8;0.3217
grafo3827.42.gml;1;0.1606;6;2;0.2644
grafo3832.52.gml;1;0.1633;8;3;0.3096
grafo3833.55.gml;1;0.1573;8;2;0.1812
grafo3841.57.gml;1;0.1799;18;4;0.346
grafo3850.54.gml;1;0.1474;8;2;0.1913
grafo3852.52.gml;1;0.1614;10;3;0.3495
grafo3857.39.gml;1;0.1552;5;3;0.3727
grafo3859.39.gml;1;0.1352;9;2;0.2216
grafo3867.59.gml;1;0.1861;16;3;0.2778
grafo3876.94.gml;1;0.2099;26;2;0.2941
grafo3877.33.gml;1;0.1471;24;5;0.3926
grafo3883.42.gml;1;0.1554;20;4;0.3359
grafo3891.39.gml;1;0.16;7;4;0.2728
grafo3896.38.gml;1;0.1549;3;2;0.1695
grafo3908.41.gml;1;0.1573;12;4;0.3714
grafo3911.34.gml;1;0.1635;3;1;0.1592
grafo3913.43.gml;1;0.1666;20;4;0.3773
grafo3916.40.gml;1;0.1541;6;2;0.3023
grafo3917.38.gml;1;0.1541;17;4;0.3236
grafo3919.38.gml;1;0.1454;7;2;0.2314
grafo3927.45.gml;1;0.1605;5;2;0.2843
grafo3929.62.gml;1;0.1703;8;3;0.2189
grafo3933.43.gml;1;0.1566;6;1;0.3003
grafo3942.40.gml;1;0.1536;4;2;0.1971
grafo3944.39.gml;1;0.1607;8;3;0.2751
grafo3957.57.gml;1;0.1684;18;6;0.3365
grafo3965.57.gml;1;0.1618;5;2;0.2504
grafo3969.54.gml;1;0.1342;10;3;0.2723
grafo3972.43.gml;1;0.1486;9;2;0.3128
grafo3981.43.gml;1;0.1619;2;1;0.2191
grafo3987.40.gml;1;0.1712;15;4;0.2828
grafo3992.44.gml;1;0.1652;11;3;0.342
grafo3993.52.gml;1;0.1727;31;3;0.3295
grafo3999.42.gml;1;0.1579;17;3;0.3843
