instance;solved;time;GCN;LCN;stress
ba_6138_n98_m3.gml;1;0.3552;1807;58;0.4256
ba_6166_n92_m1.gml;1;0.1567;2;1;0.3414
ba_6178_n144_m2.gml;1;0.5825;1549;48;0.3944
ba_618_n135_m3.gml;1;0.6626;4390;85;0.4106
ba_6199_n109_m3.gml;1;0.4279;4066;79;0.4408
ba_625_n109_m3.gml;1;0.459;3148;84;0.3966
ba_6330_n114_m3.gml;1;0.5062;6187;113;0.4363
ba_6355_n122_m3.gml;1;0.5077;3481;83;0.4084
ba_6362_n56_m2.gml;1;0.1887;104;10;0.3521
ba_636_n145_m2.gml;1;0.9916;1804;54;0.408
ba_6385_n62_m3.gml;1;0.21;1443;60;0.4114
ba_6405_n76_m3.gml;1;0.2778;1786;57;0.4149
ba_6435_n149_m1.gml;1;0.1887;4;2;0.2902
ba_6438_n130_m3.gml;1;0.8267;5205;97;0.4042
ba_6449_n50_m2.gml;1;0.202;104;11;0.3662
ba_6466_n150_m3.gml;1;0.8709;5015;97;0.4058
ba_6487_n62_m2.gml;1;0.2914;215;14;0.4178
ba_6495_n102_m2.gml;1;0.3669;548;24;0.3729
ba_6507_n124_m3.gml;1;0.5864;3641;85;0.3939
ba_6514_n79_m2.gml;1;0.2773;482;25;0.4121
ba_6518_n54_m2.gml;1;0.2022;112;12;0.3817
ba_6567_n130_m3.gml;1;0.6136;4152;83;0.4056
ba_6593_n140_m2.gml;1;0.6608;2100;54;0.4037
ba_6680_n118_m2.gml;1;0.4288;729;44;0.4298
ba_6717_n148_m2.gml;1;0.6981;1998;51;0.3893
ba_671_n51_m3.gml;1;0.231;933;44;0.3983
ba_6752_n143_m2.gml;1;0.7313;1333;38;0.3897
ba_6763_n120_m3.gml;1;0.5699;4677;95;0.3979
ba_6786_n59_m3.gml;1;0.2146;913;38;0.441
ba_6789_n90_m1.gml;1;0.1303;3;2;0.2091
ba_678_n50_m2.gml;1;0.2018;447;33;0.4319
ba_6813_n103_m2.gml;1;0.3675;425;26;0.3736
ba_6826_n183_m1.gml;1;0.1912;10;2;0.2661
ba_6875_n106_m3.gml;1;0.3904;4033;108;0.4613
ba_687_n102_m2.gml;1;0.3657;602;28;0.4039
ba_6900_n125_m2.gml;1;0.5836;1164;44;0.3775
ba_6917_n73_m3.gml;1;0.2631;1581;60;0.4678
ba_6920_n51_m2.gml;1;0.1992;131;12;0.3417
ba_6932_n108_m3.gml;1;0.4024;3890;73;0.4181
ba_6944_n52_m2.gml;1;0.2124;137;12;0.3746
ba_6974_n103_m1.gml;1;0.1694;7;3;0.2455
ba_6993_n168_m1.gml;1;0.182;6;2;0.1935
ba_7012_n88_m2.gml;1;0.2917;536;36;0.3628
ba_7026_n84_m2.gml;1;0.2617;285;17;0.3624
ba_7040_n72_m3.gml;1;0.2375;1535;67;0.3998
ba_7076_n83_m2.gml;1;0.2938;300;18;0.3885
ba_7084_n136_m1.gml;1;0.1755;6;4;0.2895
ba_7087_n58_m3.gml;1;0.2254;1543;63;0.4684
ba_7092_n140_m3.gml;1;0.5672;6118;115;0.4169
ba_7107_n87_m2.gml;1;0.2607;346;24;0.3777
