instance;solved;time;GCN;LCN;stress
ba_4463_n120_m2.gml;1;0.4493;622;22;0.3784
ba_4468_n77_m3.gml;1;0.2585;2791;77;0.4135
ba_446_n149_m2.gml;1;0.6674;1420;56;0.4164
ba_4476_n158_m1.gml;1;0.1634;12;4;0.2465
ba_44_n66_m2.gml;1;0.2569;213;18;0.4035
ba_4506_n149_m3.gml;1;0.7846;5992;105;0.4025
ba_4513_n131_m1.gml;1;0.1735;12;3;0.2224
ba_4523_n92_m3.gml;1;0.4111;2813;66;0.4241
ba_4528_n143_m2.gml;1;0.8129;1108;36;0.3773
ba_4563_n53_m2.gml;1;0.19;107;15;0.3447
ba_456_n58_m2.gml;1;0.2139;186;16;0.3758
ba_4577_n52_m3.gml;1;0.2093;614;35;0.4015
ba_4585_n129_m3.gml;1;0.5099;5557;108;0.4007
ba_4588_n136_m3.gml;1;0.6325;4916;95;0.4581
ba_4591_n179_m1.gml;1;0.1504;4;2;0.2595
ba_4616_n93_m3.gml;1;0.3783;2444;66;0.4655
ba_4632_n118_m3.gml;1;0.4671;3767;94;0.4182
ba_4670_n149_m2.gml;1;0.8049;1168;40;0.4174
ba_467_n138_m2.gml;1;0.755;1144;44;0.4163
ba_4703_n104_m3.gml;1;0.3588;4183;87;0.4905
ba_4710_n78_m2.gml;1;0.2928;455;25;0.4214
ba_4740_n143_m1.gml;1;0.1684;4;1;0.2843
ba_4744_n121_m2.gml;1;0.5248;892;39;0.381
ba_4773_n108_m2.gml;1;0.475;563;32;0.405
ba_4827_n129_m2.gml;1;0.6829;863;40;0.3977
ba_4833_n71_m1.gml;1;0.0978;3;2;0.2338
ba_4888_n96_m2.gml;1;0.3849;670;44;0.3989
ba_4894_n52_m2.gml;1;0.2187;123;17;0.4101
ba_4986_n93_m2.gml;1;0.3491;399;22;0.3863
ba_5043_n112_m1.gml;1;0.1727;3;2;0.2976
ba_5060_n198_m1.gml;1;0.1335;2;1;0.2473
ba_508_n81_m3.gml;1;0.3064;1959;63;0.4283
ba_5091_n54_m3.gml;1;0.2129;784;33;0.4184
ba_5098_n78_m3.gml;1;0.2645;2158;76;0.41
ba_5149_n93_m2.gml;1;0.3089;484;24;0.4216
ba_514_n51_m3.gml;1;0.2158;859;34;0.4151
ba_5151_n153_m2.gml;1;0.983;2104;49;0.4235
ba_5154_n70_m3.gml;1;0.2933;1444;51;0.4381
ba_5193_n121_m3.gml;1;0.5173;5377;115;0.4628
ba_5213_n101_m3.gml;1;0.4413;3643;84;0.4598
ba_5226_n94_m2.gml;1;0.3728;502;24;0.3927
ba_5232_n51_m3.gml;1;0.2062;1188;51;0.415
ba_5276_n95_m2.gml;1;0.3431;468;19;0.3957
ba_5280_n130_m2.gml;1;0.5349;1163;40;0.4106
ba_5299_n132_m1.gml;1;0.1709;14;3;0.3106
ba_5306_n100_m2.gml;1;0.3164;484;25;0.3703
ba_5313_n119_m1.gml;1;0.1585;5;2;0.2238
ba_5314_n155_m1.gml;1;0.1692;7;2;0.2151
ba_5322_n53_m2.gml;1;0.1832;75;6;0.3708
ba_5336_n134_m1.gml;1;0.1997;10;3;0.2008
