instance;solved;time;GCN;LCN;stress
grafo8243.71.gml;1;0.1951;31;4;0.3122
grafo8244.72.gml;1;0.1789;21;5;0.262
grafo8247.81.gml;1;0.2092;50;5;0.2965
grafo8250.74.gml;1;0.1885;49;5;0.3091
grafo8254.72.gml;1;0.1684;6;2;0.2652
grafo8262.78.gml;1;0.1799;33;6;0.2625
grafo8263.78.gml;1;0.2132;40;4;0.325
grafo8266.81.gml;1;0.2036;59;6;0.357
grafo8268.61.gml;1;0.1749;27;7;0.3571
grafo8272.83.gml;1;0.2014;51;5;0.3765
grafo8276.60.gml;1;0.1821;7;2;0.2087
grafo8277.82.gml;1;0.1981;47;4;0.3107
grafo8288.82.gml;1;0.2182;18;4;0.2571
grafo8298.78.gml;1;0.2258;70;8;0.3122
grafo8301.76.gml;1;0.2231;73;9;0.342
grafo8304.85.gml;1;0.2428;63;6;0.3092
grafo8320.83.gml;1;0.1885;34;3;0.3384
grafo8326.76.gml;1;0.2076;75;9;0.3456
grafo8332.87.gml;1;0.2352;20;3;0.3257
grafo8342.97.gml;1;0.2287;47;8;0.2788
grafo8348.99.gml;1;0.2157;39;4;0.3484
grafo8352.89.gml;1;0.2029;32;2;0.2828
grafo8363.69.gml;1;0.1573;14;2;0.3823
grafo8371.96.gml;1;0.2253;49;5;0.3436
grafo8383.87.gml;1;0.1787;31;4;0.241
grafo8385.73.gml;1;0.1771;26;5;0.2735
grafo8391.69.gml;1;0.1714;11;3;0.1939
grafo8397.61.gml;1;0.1765;19;3;0.2791
grafo8399.70.gml;1;0.1822;36;4;0.2883
grafo8415.84.gml;1;0.1813;22;3;0.2671
grafo8420.81.gml;1;0.186;28;6;0.2726
grafo8427.65.gml;1;0.1784;19;3;0.3561
grafo8434.69.gml;1;0.1731;35;7;0.3105
grafo8451.69.gml;1;0.1769;41;7;0.3099
grafo8457.83.gml;1;0.193;33;6;0.3144
grafo8467.71.gml;1;0.2027;24;4;0.3088
grafo8468.85.gml;1;0.215;19;5;0.2359
grafo8473.93.gml;1;0.2298;30;5;0.2919
grafo8476.95.gml;1;0.2966;70;7;0.3464
grafo8478.98.gml;1;0.2461;75;7;0.3198
grafo8479.74.gml;1;0.1638;11;2;0.2553
grafo8483.76.gml;1;0.1929;30;6;0.2747
grafo8486.85.gml;1;0.1943;34;5;0.2612
grafo8492.86.gml;1;0.2112;33;4;0.3269
grafo8493.75.gml;1;0.1778;7;2;0.2876
grafo8500.89.gml;1;0.2048;44;4;0.3764
grafo8501.94.gml;1;0.1904;10;2;0.2417
grafo8502.89.gml;1;0.1748;10;2;0.2544
grafo8510.100.gml;1;0.2123;78;8;0.3169
grafo8512.94.gml;1;0.2031;47;6;0.3097
grafo8528.84.gml;1;0.1889;23;4;0.3155
grafo8537.84.gml;1;0.1956;56;5;0.3583
grafo8538.80.gml;1;0.1946;46;8;0.3415
grafo8544.61.gml;1;0.1723;14;3;0.2077
grafo8549.100.gml;1;0.2152;64;7;0.2816
grafo8558.90.gml;1;0.2216;67;6;0.3294
grafo8576.86.gml;1;0.2144;44;6;0.2821
grafo8577.74.gml;1;0.1769;15;3;0.2385
grafo8590.73.gml;1;0.1798;30;4;0.2981
grafo8597.83.gml;1;0.1808;34;5;0.3336
grafo8612.84.gml;1;0.1876;52;7;0.3322
grafo8615.85.gml;1;0.1909;26;5;0.2805
grafo8618.89.gml;1;0.1956;25;4;0.3245
grafo8625.85.gml;1;0.1758;18;2;0.2853
grafo8627.82.gml;1;0.2044;15;3;0.2581
grafo8629.84.gml;1;0.2105;44;4;0.3454
grafo8631.87.gml;1;0.2276;63;8;0.3132
grafo8637.84.gml;1;0.2066;39;7;0.3256
grafo8640.84.gml;1;0.2094;34;4;0.2739
grafo8644.92.gml;1;0.2191;24;5;0.2514
grafo8653.74.gml;1;0.1687;26;6;0.3051
grafo8655.95.gml;1;0.2124;59;6;0.3404
grafo8659.92.gml;1;0.2573;66;7;0.3447
grafo8680.73.gml;1;0.1777;23;3;0.2959
grafo8686.89.gml;1;0.1911;18;3;0.2318
grafo8701.90.gml;1;0.2466;79;9;0.3217
grafo8705.82.gml;1;0.1677;27;8;0.2695
grafo8708.96.gml;1;0.2143;20;3;0.2217
grafo8710.98.gml;1;0.2342;24;3;0.231
grafo8714.73.gml;1;0.1755;3;1;0.2036
grafo8716.80.gml;1;0.2161;19;2;0.2998
grafo8718.97.gml;1;0.2471;30;4;0.3121
grafo8719.93.gml;1;0.2266;78;8;0.3307
grafo8722.73.gml;1;0.1808;28;4;0.3144
grafo8724.89.gml;1;0.1997;31;4;0.2929
grafo8725.86.gml;1;0.2004;44;6;0.3027
grafo8726.87.gml;1;0.2111;73;8;0.3308
grafo8727.79.gml;1;0.1714;12;4;0.3226
grafo8728.87.gml;1;0.2051;41;5;0.3036
grafo8731.88.gml;1;0.1979;38;5;0.3492
grafo8734.89.gml;1;0.1767;17;3;0.277
grafo8744.90.gml;1;0.2089;61;5;0.3229
grafo8746.93.gml;1;0.2079;63;8;0.3118
grafo8748.88.gml;1;0.1801;5;2;0.2128
grafo8750.86.gml;1;0.1863;31;4;0.3047
grafo8751.87.gml;1;0.1983;25;4;0.2403
grafo8756.90.gml;1;0.2206;30;3;0.2411
grafo8769.86.gml;1;0.2054;19;5;0.248
grafo8776.96.gml;1;0.1973;18;3;0.3123
grafo8777.98.gml;1;0.3108;62;7;0.2767
grafo8778.90.gml;1;0.2075;58;7;0.2996
grafo8791.94.gml;1;0.2188;55;3;0.3257
grafo8795.86.gml;1;0.1979;27;4;0.3042
grafo8799.90.gml;1;0.2017;18;3;0.3125
grafo8805.80.gml;1;0.2029;83;8;0.27
grafo8812.99.gml;1;0.2332;135;10;0.3535
grafo8814.88.gml;1;0.2319;69;12;0.309
grafo8831.91.gml;1;0.1911;18;3;0.2797
grafo8833.94.gml;1;0.1974;36;5;0.2853
grafo8842.89.gml;1;0.21;46;4;0.3267
grafo8847.60.gml;1;0.1648;21;3;0.3032
grafo8852.90.gml;1;0.1997;25;4;0.2835
grafo8860.73.gml;1;0.2068;19;4;0.1998
grafo8861.94.gml;1;0.1766;3;1;0.1706
grafo8862.89.gml;1;0.1866;5;2;0.2044
grafo8864.98.gml;1;0.2356;83;7;0.3387
grafo8867.97.gml;1;0.2366;87;10;0.333
grafo8871.64.gml;1;0.1676;12;2;0.2843
grafo8875.98.gml;1;0.2438;34;3;0.313
grafo8884.64.gml;1;0.1696;20;3;0.2571
grafo8886.91.gml;1;0.2064;38;4;0.2703
grafo8890.95.gml;1;0.2027;23;4;0.2224
grafo8893.96.gml;1;0.24;98;11;0.3394
grafo8898.60.gml;1;0.1642;12;3;0.3366
grafo8905.100.gml;1;0.2037;29;3;0.3165
grafo8913.88.gml;1;0.1962;20;3;0.2768
grafo8918.96.gml;1;0.2017;16;2;0.2211
grafo8919.92.gml;1;0.1918;14;2;0.2322
grafo8924.89.gml;1;0.233;46;5;0.3083
grafo8930.97.gml;1;0.2127;47;6;0.3232
grafo8936.94.gml;1;0.2606;55;5;0.3371
grafo8937.90.gml;1;0.2594;31;5;0.2802
grafo8944.97.gml;1;0.2021;37;3;0.2936
grafo8951.93.gml;1;0.2032;40;4;0.3025
grafo896.16.gml;1;0.1567;4;2;0.315
grafo8964.89.gml;1;0.2003;10;3;0.2784
grafo8973.70.gml;1;0.1622;28;3;0.2944
grafo8975.72.gml;1;0.1689;10;2;0.2852
grafo8978.63.gml;1;0.1769;48;9;0.3688
grafo8983.63.gml;1;0.1775;38;5;0.3032
grafo8986.65.gml;1;0.1968;44;7;0.3316
grafo8993.87.gml;1;0.225;52;6;0.321
grafo9001.66.gml;1;0.1596;42;5;0.3492
grafo9021.69.gml;1;0.1917;36;5;0.2838
grafo9026.87.gml;1;0.1859;14;2;0.2961
grafo9032.68.gml;1;0.1833;21;3;0.3184
grafo9036.68.gml;1;0.1715;35;6;0.3524
grafo9037.70.gml;1;0.1734;35;5;0.359
grafo9038.73.gml;1;0.183;15;2;0.2643
grafo9042.98.gml;1;0.2469;47;5;0.2678
grafo9043.73.gml;1;0.2047;15;3;0.2553
grafo9046.84.gml;1;0.1748;39;7;0.2962
grafo9047.80.gml;1;0.1887;25;4;0.2744
grafo9052.66.gml;1;0.1648;13;4;0.3112
grafo9054.99.gml;1;0.2426;35;3;0.3292
grafo9057.64.gml;1;0.1805;18;3;0.2694
grafo9065.70.gml;1;0.1855;20;3;0.2265
grafo9067.61.gml;1;0.1597;8;2;0.3364
grafo9070.67.gml;1;0.1768;11;3;0.2312
grafo9078.70.gml;1;0.1732;21;4;0.3176
grafo9079.72.gml;1;0.1765;13;3;0.2699
grafo9080.61.gml;1;0.1838;30;5;0.2594
grafo9088.68.gml;1;0.1871;37;4;0.3211
grafo9092.61.gml;1;0.1809;64;7;0.3134
grafo9093.61.gml;1;0.1715;13;2;0.2923
grafo9103.80.gml;1;0.1904;29;3;0.2263
grafo9104.82.gml;1;0.1767;42;9;0.2851
grafo9115.82.gml;1;0.204;28;3;0.3364
grafo9120.64.gml;1;0.1758;36;5;0.3236
grafo9128.64.gml;1;0.1898;43;7;0.2273
grafo9136.67.gml;1;0.1809;17;5;0.3178
grafo914.26.gml;1;0.1498;11;3;0.3157
grafo9150.82.gml;1;0.1937;37;4;0.2761
grafo9151.63.gml;1;0.1588;13;2;0.3092
grafo9153.74.gml;1;0.1836;34;5;0.2985
grafo9154.66.gml;1;0.1911;60;9;0.3471
grafo9157.68.gml;1;0.1675;24;5;0.3196
grafo9160.72.gml;1;0.1817;31;4;0.332
grafo9164.66.gml;1;0.185;27;6;0.3093
grafo9167.67.gml;1;0.1899;29;3;0.2956
grafo9169.67.gml;1;0.1956;63;6;0.3222
grafo9174.81.gml;1;0.2069;25;3;0.3028
grafo9181.67.gml;1;0.1663;31;5;0.2922
grafo9185.64.gml;1;0.1757;21;4;0.3133
grafo9191.69.gml;1;0.1707;24;4;0.2669
grafo9197.70.gml;1;0.172;49;7;0.3575
grafo9198.81.gml;1;0.2234;74;6;0.3511
grafo9201.83.gml;1;0.1992;21;4;0.3595
grafo9204.71.gml;1;0.1929;45;4;0.2782
grafo9206.66.gml;1;0.16;13;4;0.3001
grafo9217.88.gml;1;0.2178;52;5;0.302
grafo9224.65.gml;1;0.1734;42;6;0.3784
grafo9228.81.gml;1;0.1978;63;6;0.3175
grafo9230.83.gml;1;0.2041;55;6;0.3444
grafo9231.81.gml;1;0.2111;73;7;0.3175
grafo9232.69.gml;1;0.1621;21;4;0.3267
grafo9238.85.gml;1;0.1788;14;3;0.2651
grafo9239.62.gml;1;0.1623;14;3;0.2076
grafo9242.72.gml;1;0.1849;22;4;0.3328
grafo9245.82.gml;1;0.1959;27;4;0.2734
grafo9248.64.gml;1;0.1801;48;6;0.3745
grafo925.21.gml;1;0.1278;4;3;0.1557
grafo9250.73.gml;1;0.1877;15;2;0.2225
grafo9256.79.gml;1;0.1661;23;3;0.2773
grafo9257.62.gml;1;0.1705;25;5;0.3058
grafo9260.68.gml;1;0.1825;23;3;0.3009
grafo9262.72.gml;1;0.1683;25;3;0.3124
grafo9264.70.gml;1;0.1809;9;2;0.2799
grafo9283.66.gml;1;0.1889;19;4;0.2305
grafo9284.68.gml;1;0.1771;38;7;0.3587
grafo9285.86.gml;1;0.2083;42;5;0.3539
grafo9291.63.gml;1;0.1804;28;4;0.2992
grafo9293.74.gml;1;0.2094;23;3;0.2929
grafo9299.92.gml;1;0.2337;43;4;0.2612
grafo9306.83.gml;1;0.1915;27;4;0.3527
grafo9318.81.gml;1;0.2013;31;3;0.3189
grafo9320.66.gml;1;0.1842;22;4;0.3442
grafo9332.89.gml;1;0.2314;23;3;0.2504
grafo9333.80.gml;1;0.1939;38;4;0.3178
grafo9338.86.gml;1;0.1797;29;4;0.3181
grafo9339.83.gml;1;0.1947;25;3;0.3026
grafo9340.88.gml;1;0.2166;23;4;0.3201
grafo9350.63.gml;1;0.1704;15;2;0.2734
grafo9351.73.gml;1;0.1758;6;2;0.2607
grafo9352.80.gml;1;0.19;18;3;0.292
grafo9362.98.gml;1;0.2622;79;5;0.3174
grafo9363.70.gml;1;0.1824;12;2;0.2221
grafo9365.63.gml;1;0.1727;15;3;0.3112
grafo9368.72.gml;1;0.178;21;4;0.2818
grafo9373.70.gml;1;0.1688;14;2;0.2777
grafo9374.65.gml;1;0.1738;18;4;0.2717
grafo9379.61.gml;1;0.1733;3;1;0.334
grafo9383.63.gml;1;0.1969;15;3;0.2263
grafo9387.66.gml;1;0.1778;8;2;0.2676
grafo9390.63.gml;1;0.1931;40;6;0.3534
grafo9394.64.gml;1;0.174;18;3;0.2369
grafo9396.88.gml;1;0.2128;48;6;0.323
grafo9398.66.gml;1;0.1853;28;4;0.3035
grafo9415.65.gml;1;0.1755;19;2;0.2722
grafo9425.78.gml;1;0.1909;16;5;0.2436
grafo943.21.gml;1;0.1392;2;1;0.1877
grafo9430.65.gml;1;0.1574;6;1;0.228
grafo9444.65.gml;1;0.2085;30;5;0.3227
grafo9449.72.gml;1;0.1799;25;6;0.3675
grafo9450.84.gml;1;0.1905;69;11;0.3497
grafo9468.79.gml;1;0.1984;31;4;0.3325
grafo9483.83.gml;1;0.1927;23;5;0.3086
grafo9484.60.gml;1;0.1713;20;5;0.3105
grafo9486.81.gml;1;0.1988;50;6;0.3251
grafo9495.67.gml;1;0.1854;32;3;0.3328
grafo9503.77.gml;1;0.1947;53;7;0.3363
grafo9514.68.gml;1;0.1793;24;4;0.2787
grafo9515.67.gml;1;0.1697;23;6;0.4101
grafo9541.80.gml;1;0.1906;31;6;0.333
grafo9543.65.gml;1;0.1807;35;5;0.3581
grafo9544.62.gml;1;0.1883;37;5;0.3111
grafo9561.83.gml;1;0.1759;14;3;0.2671
grafo9562.66.gml;1;0.1803;28;7;0.2778
grafo9574.74.gml;1;0.2117;39;5;0.3009
grafo9587.62.gml;1;0.1638;47;7;0.3589
grafo9590.74.gml;1;0.1808;27;4;0.3133
grafo9599.81.gml;1;0.1884;18;5;0.2851
grafo9600.65.gml;1;0.1687;10;2;0.1744
grafo9601.64.gml;1;0.1743;37;6;0.2685
grafo9608.83.gml;1;0.18;11;2;0.2298
grafo9613.67.gml;1;0.1741;30;4;0.3978
grafo9630.95.gml;1;0.1966;43;6;0.3423
grafo9636.76.gml;1;0.188;19;4;0.2408
grafo9639.72.gml;1;0.1657;4;2;0.248
grafo9648.64.gml;1;0.1553;6;1;0.2953
grafo9658.67.gml;1;0.1582;6;1;0.1557
grafo9662.84.gml;1;0.209;36;4;0.2575
grafo9673.64.gml;1;0.1643;23;3;0.3461
grafo9682.65.gml;1;0.1901;44;6;0.3309
grafo9688.67.gml;1;0.1695;7;2;0.2644
grafo9690.63.gml;1;0.1799;19;4;0.2928
grafo9696.62.gml;1;0.1693;19;2;0.3184
grafo9698.79.gml;1;0.177;19;3;0.2656
grafo9704.80.gml;1;0.1749;29;4;0.3125
grafo9705.73.gml;1;0.1886;13;4;0.3124
grafo9712.67.gml;1;0.1821;7;2;0.2727
grafo9713.73.gml;1;0.1945;31;5;0.3301
grafo9718.76.gml;1;0.1816;14;3;0.2552
grafo9721.79.gml;1;0.1803;62;5;0.343
grafo9722.79.gml;1;0.1871;49;7;0.2846
grafo9729.69.gml;1;0.1863;34;4;0.2554
grafo9731.81.gml;1;0.1949;15;3;0.2058
grafo9737.74.gml;1;0.1822;22;5;0.2496
grafo9745.84.gml;1;0.1792;38;5;0.3156
grafo9748.67.gml;1;0.1897;41;5;0.2922
grafo9750.77.gml;1;0.1792;21;4;0.2985
grafo9751.64.gml;1;0.182;33;4;0.3461
grafo9753.85.gml;1;0.1968;46;5;0.3336
grafo9762.78.gml;1;0.193;37;5;0.3081
grafo9763.69.gml;1;0.1779;25;4;0.2978
grafo9770.79.gml;1;0.1774;21;3;0.3388
grafo9777.84.gml;1;0.1868;24;3;0.3174
grafo9796.73.gml;1;0.1736;27;4;0.3035
grafo9797.80.gml;1;0.1923;15;3;0.3042
grafo9801.69.gml;1;0.1771;11;4;0.2931
grafo9807.86.gml;1;0.1959;24;3;0.2789
grafo9808.72.gml;1;0.1922;13;3;0.2604
grafo9809.67.gml;1;0.1748;21;5;0.2795
grafo9821.77.gml;1;0.1639;9;2;0.1886
grafo9822.62.gml;1;0.1678;30;4;0.3352
grafo9830.71.gml;1;0.1689;5;2;0.236
grafo9835.77.gml;1;0.1785;17;4;0.3087
grafo9836.62.gml;1;0.161;14;2;0.2539
grafo9868.37.gml;1;0.1669;6;2;0.319
grafo9871.38.gml;1;0.1541;17;3;0.3469
grafo9875.38.gml;1;0.164;6;3;0.2752
grafo9887.91.gml;1;0.2141;66;7;0.302
grafo9905.33.gml;1;0.1523;2;1;0.3008
grafo9906.38.gml;1;0.1534;2;1;0.2885
grafo9914.91.gml;1;0.2044;39;7;0.3413
grafo9924.39.gml;1;0.1659;3;1;0.2953
grafo9927.40.gml;1;0.1611;4;2;0.3301
grafo9937.91.gml;1;0.2233;41;4;0.2905
grafo9945.91.gml;1;0.208;43;5;0.3048
grafo9948.91.gml;1;0.2297;50;6;0.2869
grafo9950.100.gml;1;0.2101;25;3;0.2963
grafo9965.34.gml;1;0.1313;6;2;0.3358
grafo9972.41.gml;1;0.162;12;3;0.2955
grafo9978.41.gml;1;0.1542;4;2;0.3113
grafo9983.91.gml;1;0.2739;48;6;0.2594
grafo9986.91.gml;1;0.2343;33;4;0.2964
grafo9987.91.gml;1;0.2135;17;2;0.2542
grafo9993.91.gml;1;0.2126;48;5;0.3114
grafo9997.40.gml;1;0.159;4;2;0.3323
