instance;solved;time;GCN;LCN;stress
grafo4633.65.gml;1;0.1908;15;3;0.2921
grafo4636.82.gml;1;0.2165;39;5;0.2992
grafo4644.84.gml;1;0.2446;54;6;0.3116
grafo4654.74.gml;1;0.2162;45;5;0.309
grafo4657.79.gml;1;0.1713;49;9;0.2997
grafo4658.76.gml;1;0.1984;51;7;0.322
grafo4662.50.gml;1;0.1602;6;2;0.245
grafo4665.76.gml;1;0.1869;27;4;0.2883
grafo4668.61.gml;1;0.1882;30;7;0.3361
grafo4692.76.gml;1;0.1923;21;4;0.2407
grafo4694.76.gml;1;0.2061;46;4;0.354
grafo4701.54.gml;1;0.1435;6;2;0.2528
grafo4704.60.gml;1;0.18;40;8;0.2885
grafo4713.61.gml;1;0.1751;33;4;0.3011
grafo4716.53.gml;1;0.1556;26;5;0.3293
grafo4718.64.gml;1;0.1673;30;4;0.2641
grafo4725.75.gml;1;0.1893;38;5;0.2711
grafo4726.51.gml;1;0.1585;5;1;0.2621
grafo4730.58.gml;1;0.1791;18;3;0.2764
grafo4736.52.gml;1;0.1708;5;2;0.2012
grafo4743.76.gml;1;0.1905;34;4;0.311
grafo4746.67.gml;1;0.1873;21;3;0.3168
grafo4756.51.gml;1;0.1458;11;2;0.2795
grafo4764.83.gml;1;0.1923;38;4;0.2701
grafo4771.73.gml;1;0.169;19;4;0.3318
grafo4773.57.gml;1;0.1656;19;3;0.306
grafo4774.65.gml;1;0.166;12;3;0.2465
grafo4782.66.gml;1;0.1819;40;6;0.3248
grafo4783.80.gml;1;0.194;23;4;0.2337
grafo4790.62.gml;1;0.1696;24;6;0.2765
grafo4791.78.gml;1;0.1738;14;3;0.2347
grafo4795.60.gml;1;0.178;40;4;0.2975
grafo4797.75.gml;1;0.1834;34;5;0.3006
grafo4803.53.gml;1;0.1637;12;2;0.319
grafo4814.68.gml;1;0.1077;21;4;0.2774
grafo4818.65.gml;1;0.1744;13;4;0.3135
grafo4822.72.gml;1;0.1789;25;3;0.3226
grafo4825.83.gml;1;0.1964;38;5;0.2786
grafo4831.56.gml;1;0.1706;33;6;0.3328
grafo4832.59.gml;1;0.1643;11;4;0.2831
grafo4834.74.gml;1;0.1667;11;2;0.2486
grafo4836.56.gml;1;0.1744;11;2;0.2128
grafo4838.58.gml;1;0.1686;26;5;0.2876
grafo4846.62.gml;1;0.1651;7;2;0.2574
grafo4850.55.gml;1;0.1693;13;3;0.2402
grafo4852.58.gml;1;0.1537;13;3;0.2932
grafo4853.49.gml;1;0.1484;5;2;0.2073
grafo4861.55.gml;1;0.1768;14;3;0.3042
grafo4862.51.gml;1;0.1633;8;2;0.2191
grafo4867.57.gml;1;0.1568;10;2;0.3251
grafo4870.75.gml;1;0.1765;22;3;0.3031
grafo4872.60.gml;1;0.1657;79;9;0.3282
grafo4875.78.gml;1;0.2041;65;6;0.3421
grafo4882.53.gml;1;0.1663;17;4;0.2207
grafo4883.62.gml;1;0.1747;20;4;0.2518
grafo4885.71.gml;1;0.1923;39;6;0.3208
grafo4886.60.gml;1;0.147;7;3;0.2211
grafo4889.58.gml;1;0.1522;19;4;0.2818
grafo4890.80.gml;1;0.1776;30;3;0.3149
grafo4895.53.gml;1;0.1768;21;4;0.3306
grafo4900.59.gml;1;0.1682;19;4;0.2459
grafo4918.55.gml;1;0.1463;2;1;0.2439
grafo4923.63.gml;1;0.1365;5;2;0.3083
grafo4924.62.gml;1;0.1787;17;4;0.3574
grafo4938.71.gml;1;0.1862;24;5;0.343
grafo4942.54.gml;1;0.1668;19;4;0.2331
grafo4955.59.gml;1;0.1511;11;2;0.298
grafo4960.58.gml;1;0.1753;12;3;0.2138
grafo4962.76.gml;1;0.1924;32;4;0.2982
grafo4968.77.gml;1;0.1853;14;3;0.2768
grafo4986.83.gml;1;0.1841;28;4;0.3342
grafo4987.64.gml;1;0.1525;6;1;0.2375
grafo4989.75.gml;1;0.1727;12;4;0.2799
grafo4993.65.gml;1;0.1729;54;7;0.3729
grafo4994.65.gml;1;0.1698;36;3;0.3261
grafo4996.53.gml;1;0.1649;11;2;0.2779
grafo4999.55.gml;1;0.1691;10;3;0.3066
grafo5002.54.gml;1;0.1573;4;1;0.1874
grafo5008.58.gml;1;0.1651;12;3;0.2754
grafo5011.62.gml;1;0.1688;15;3;0.2415
grafo5012.53.gml;1;0.1828;13;3;0.2707
grafo5013.82.gml;1;0.1877;18;6;0.2423
grafo5015.80.gml;1;0.1766;6;2;0.1817
grafo5022.67.gml;1;0.1743;62;5;0.3172
grafo5024.84.gml;1;0.1871;47;7;0.345
grafo5028.83.gml;1;0.2242;45;9;0.3382
grafo5034.78.gml;1;0.176;12;3;0.3282
grafo5036.62.gml;1;0.1631;18;3;0.2953
grafo5040.53.gml;1;0.1609;20;5;0.2983
grafo5048.61.gml;1;0.1593;6;2;0.2298
grafo5051.80.gml;1;0.1872;44;7;0.375
grafo5053.60.gml;1;0.1545;37;6;0.2837
