instance;solved;time;GCN;LCN;stress
ba_3638_n122_m2.gml;1;0.467;1000;33;0.385
ba_3640_n97_m3.gml;1;0.4632;3523;74;0.4405
ba_3648_n79_m2.gml;1;0.2609;293;25;0.3719
ba_3651_n106_m3.gml;1;0.4125;3010;77;0.4373
ba_366_n91_m2.gml;1;0.2715;378;21;0.3961
ba_3680_n150_m1.gml;1;0.2102;4;2;0.2468
ba_368_n69_m2.gml;1;0.2298;399;24;0.3972
ba_369_n121_m3.gml;1;0.526;3639;88;0.4021
ba_3723_n126_m3.gml;1;0.5743;3659;91;0.4017
ba_3727_n112_m3.gml;1;0.5231;4664;86;0.4263
ba_3752_n88_m2.gml;1;0.3651;542;25;0.4072
ba_3758_n57_m3.gml;1;0.2823;977;43;0.4375
ba_3779_n51_m3.gml;1;0.2075;748;35;0.476
ba_379_n72_m3.gml;1;0.2822;2114;71;0.4391
ba_3804_n103_m3.gml;1;0.4279;3215;88;0.467
ba_3863_n138_m1.gml;1;0.1398;9;3;0.3152
ba_3869_n67_m3.gml;1;0.2572;2920;75;0.5554
ba_3882_n77_m3.gml;1;0.2706;2598;104;0.4739
ba_3893_n92_m2.gml;1;0.3271;371;26;0.3837
ba_3915_n112_m2.gml;1;0.4925;733;27;0.3834
ba_3919_n146_m3.gml;1;0.7877;4699;83;0.436
ba_3925_n103_m2.gml;1;0.4116;528;27;0.3569
ba_3926_n70_m2.gml;1;0.2192;312;19;0.4315
ba_394_n102_m1.gml;1;0.1562;3;2;0.2952
ba_3990_n95_m3.gml;1;0.3326;2946;77;0.46
ba_3998_n129_m2.gml;1;0.6425;928;37;0.4118
ba_3999_n65_m3.gml;1;0.2318;963;41;0.4241
ba_4010_n100_m3.gml;1;0.4383;6566;116;0.4869
ba_4022_n87_m3.gml;1;0.319;2815;81;0.4177
ba_4147_n116_m2.gml;1;0.615;809;33;0.4237
ba_414_n63_m2.gml;1;0.2158;189;14;0.3483
ba_4168_n101_m3.gml;1;0.3904;5889;120;0.482
ba_4173_n112_m2.gml;1;0.6999;769;34;0.4203
ba_4175_n60_m3.gml;1;0.2426;681;44;0.4387
ba_4179_n78_m2.gml;1;0.2663;316;21;0.4088
ba_418_n87_m2.gml;1;0.3366;495;31;0.4044
ba_4206_n119_m3.gml;1;0.467;8652;130;0.4396
ba_4215_n126_m3.gml;1;0.7802;5247;104;0.4416
ba_4228_n93_m2.gml;1;0.3437;424;25;0.371
ba_4258_n79_m2.gml;1;0.3127;362;20;0.4027
ba_426_n137_m3.gml;1;0.6148;6416;126;0.436
ba_4271_n102_m2.gml;1;0.3595;543;23;0.3722
ba_4285_n92_m2.gml;1;0.2784;564;30;0.3981
ba_4300_n110_m2.gml;1;0.4079;862;38;0.4064
ba_4311_n131_m2.gml;1;0.8315;1090;43;0.3923
ba_4343_n72_m2.gml;1;0.2376;249;19;0.3535
ba_4362_n54_m3.gml;1;0.1912;900;46;0.4172
ba_4387_n149_m1.gml;1;0.2155;29;5;0.3087
ba_4394_n87_m2.gml;1;0.2896;460;23;0.3767
ba_4415_n120_m2.gml;1;0.4351;620;24;0.3696
