instance;solved;time;GCN;LCN;stress
ba_7149_n75_m2.gml;1;0.2951;270;19;0.3585
ba_714_n135_m2.gml;1;0.5804;1876;56;0.4212
ba_7160_n58_m3.gml;1;0.215;1159;50;0.4401
ba_7163_n59_m3.gml;1;0.2026;1272;46;0.4841
ba_7175_n65_m3.gml;1;0.2427;2247;73;0.4737
ba_7188_n56_m2.gml;1;0.1965;152;12;0.3329
ba_718_n78_m2.gml;1;0.2614;399;22;0.3786
ba_7198_n165_m1.gml;1;0.1458;2;1;0.3071
ba_7201_n112_m3.gml;1;0.4045;3205;90;0.4368
ba_7205_n114_m3.gml;1;0.5005;8444;137;0.4952
ba_7227_n83_m3.gml;1;0.3281;2834;73;0.4759
ba_7242_n68_m2.gml;1;0.2348;236;20;0.413
ba_7245_n166_m1.gml;1;0.106;3;2;0.2323
ba_7296_n83_m2.gml;1;0.3029;298;23;0.4077
ba_7298_n84_m3.gml;1;0.3343;3001;84;0.4304
ba_7351_n122_m3.gml;1;0.6676;5024;90;0.4214
ba_7355_n50_m2.gml;1;0.1993;84;10;0.3852
ba_7426_n100_m3.gml;1;0.4787;2480;67;0.4053
ba_7428_n63_m3.gml;1;0.2773;1476;52;0.4622
ba_7448_n128_m1.gml;1;0.1601;5;2;0.3072
ba_7461_n81_m3.gml;1;0.3047;2078;65;0.4657
ba_7497_n67_m2.gml;1;0.2212;213;16;0.3924
ba_7540_n73_m3.gml;1;0.2813;1873;68;0.4528
ba_7542_n143_m2.gml;1;0.7115;1409;55;0.3973
ba_7552_n129_m1.gml;1;0.1047;2;2;0.315
ba_7557_n82_m2.gml;1;0.307;430;27;0.4099
ba_7571_n82_m3.gml;1;0.3115;1743;52;0.3997
ba_7579_n102_m2.gml;1;0.3541;576;26;0.3774
ba_7583_n132_m2.gml;1;0.563;995;43;0.3939
ba_7602_n200_m1.gml;1;0.132;6;3;0.2798
ba_7618_n71_m3.gml;1;0.2326;1972;68;0.4753
ba_7642_n151_m2.gml;1;0.9338;1410;47;0.3936
ba_7644_n86_m2.gml;1;0.2761;325;19;0.3774
ba_7650_n108_m2.gml;1;0.3769;765;36;0.4014
ba_7700_n88_m2.gml;1;0.3301;526;32;0.4009
ba_7711_n83_m2.gml;1;0.2923;310;20;0.3767
ba_7756_n66_m3.gml;1;0.2641;942;37;0.4653
ba_7767_n136_m3.gml;1;0.6093;7631;134;0.4366
ba_7810_n54_m3.gml;1;0.2123;1067;36;0.3998
ba_7872_n122_m3.gml;1;0.5704;5139;116;0.4228
ba_7902_n79_m3.gml;1;0.3087;2468;64;0.451
ba_7957_n74_m3.gml;1;0.2795;1868;57;0.4424
ba_7971_n56_m2.gml;1;0.2265;169;14;0.382
ba_7981_n70_m2.gml;1;0.3036;178;15;0.3395
ba_7985_n147_m3.gml;1;0.6781;8642;134;0.4429
ba_79_n184_m1.gml;1;0.1612;15;4;0.2802
ba_8028_n150_m3.gml;1;0.737;9073;140;0.4304
ba_8029_n126_m2.gml;1;0.5594;984;43;0.4105
ba_8032_n62_m2.gml;1;0.2344;340;24;0.3671
ba_8043_n92_m2.gml;1;0.3098;535;28;0.3741
