instance;solved;time;GCN;LCN;stress
ba_5352_n66_m3.gml;1;0.0093;1411;50;0.3652
ba_5358_n74_m2.gml;1;0.0094;409;24;0.3375
ba_5359_n114_m2.gml;1;0.0197;1153;35;0.3698
ba_5363_n50_m3.gml;1;0.0054;680;29;0.3578
ba_5380_n53_m3.gml;1;0.0061;605;27;0.3455
ba_5388_n143_m3.gml;1;0.0329;7685;97;0.3904
ba_5395_n122_m3.gml;1;0.0273;7256;108;0.3886
ba_5427_n94_m2.gml;1;0.0164;727;28;0.3696
ba_542_n76_m2.gml;1;0.0116;623;27;0.3784
ba_5430_n50_m2.gml;1;0.0058;272;19;0.3418
ba_5434_n93_m3.gml;1;0.0177;2584;58;0.3834
ba_5461_n134_m2.gml;1;0.0325;1529;35;0.3775
ba_5490_n91_m3.gml;1;0.0165;2920;68;0.382
ba_5497_n61_m3.gml;1;0.0084;1189;37;0.377
ba_5528_n129_m2.gml;1;0.0313;1236;35;0.373
ba_5534_n65_m3.gml;1;0.0092;1150;37;0.3712
ba_5580_n75_m3.gml;1;0.0125;2306;58;0.3731
ba_5583_n67_m2.gml;1;0.0095;394;24;0.3445
ba_5589_n55_m2.gml;1;0.007;254;17;0.3267
ba_5608_n86_m3.gml;1;0.0148;2282;53;0.379
ba_5625_n75_m2.gml;1;0.0109;811;35;0.384
ba_5627_n110_m3.gml;1;0.0236;4911;77;0.3833
ba_5689_n82_m2.gml;1;0.0138;613;22;0.3743
ba_5698_n77_m2.gml;1;0.0118;608;26;0.3744
ba_5707_n95_m3.gml;1;0.0183;2804;54;0.3704
ba_5713_n118_m2.gml;1;0.0257;1121;38;0.3809
ba_5715_n145_m2.gml;1;0.0379;2108;46;0.3894
ba_5733_n64_m2.gml;1;0.0086;370;20;0.3697
ba_5735_n136_m3.gml;1;0.0346;6311;91;0.3797
ba_5761_n138_m3.gml;1;0.0369;5782;86;0.3884
ba_5774_n75_m3.gml;1;0.0117;2063;56;0.3787
ba_5822_n148_m3.gml;1;0.0417;5443;83;0.38
ba_5824_n94_m2.gml;1;0.0153;874;37;0.3706
ba_5830_n110_m2.gml;1;0.0216;1338;45;0.381
ba_5838_n89_m3.gml;1;0.0164;2468;54;0.3825
ba_5849_n129_m3.gml;1;0.0303;6318;101;0.3841
ba_5892_n140_m3.gml;1;0.0371;5520;88;0.3831
ba_5917_n63_m3.gml;1;0.0088;964;33;0.3708
ba_5943_n178_m1.gml;1;0.0048;23;5;0.2785
ba_5957_n88_m2.gml;1;0.0147;702;24;0.3588
ba_5960_n119_m2.gml;1;0.0268;1168;38;0.3852
ba_5966_n142_m3.gml;1;0.0395;8537;120;0.3956
ba_598_n121_m2.gml;1;0.0244;1334;37;0.374
ba_5990_n130_m3.gml;1;0.0291;6897;106;0.3842
ba_6010_n105_m2.gml;1;0.0182;1365;44;0.3643
ba_6039_n94_m2.gml;1;0.0156;701;30;0.3586
ba_6045_n119_m2.gml;1;0.0228;1146;31;0.3617
ba_6077_n129_m2.gml;1;0.0268;1670;39;0.3686
ba_6092_n98_m3.gml;1;0.016;2681;63;0.3753
ba_6127_n121_m3.gml;1;0.0234;4543;78;0.3904
