instance;solved;time;GCN;LCN;stress
ba_8866_n144_m3.gml;1;0.0339;8157;110;0.3934
ba_8894_n178_m1.gml;1;0.0045;9;2;0.2326
ba_8899_n74_m3.gml;1;0.0122;2277;61;0.3813
ba_896_n113_m2.gml;1;0.0251;1255;36;0.3829
ba_8970_n84_m2.gml;1;0.0133;557;23;0.3607
ba_8983_n108_m2.gml;1;0.0208;886;26;0.3774
ba_899_n74_m3.gml;1;0.0113;1708;44;0.3694
ba_9015_n135_m2.gml;1;0.0313;1768;44;0.3832
ba_9035_n99_m2.gml;1;0.0152;924;32;0.3471
ba_9077_n110_m2.gml;1;0.022;983;32;0.3757
ba_9079_n88_m3.gml;1;0.0151;3076;64;0.3836
ba_908_n106_m3.gml;1;0.0195;3633;74;0.3882
ba_9103_n183_m1.gml;1;0.004;19;4;0.3132
ba_9123_n94_m1.gml;1;0.0026;5;2;0.2343
ba_9143_n80_m3.gml;1;0.0129;2064;54;0.378
ba_9161_n142_m3.gml;1;0.0392;7187;115;0.3896
ba_9175_n85_m2.gml;1;0.0141;588;23;0.3515
ba_9177_n58_m2.gml;1;0.0073;243;17;0.3385
ba_9179_n113_m3.gml;1;0.0236;4000;78;0.3915
ba_919_n117_m3.gml;1;0.0245;4537;70;0.395
ba_9222_n146_m1.gml;1;0.0059;37;4;0.3571
ba_928_n98_m2.gml;1;0.0179;1026;33;0.3588
ba_9292_n109_m3.gml;1;0.022;3422;56;0.3855
ba_9296_n50_m3.gml;1;0.0061;783;37;0.3651
ba_9307_n174_m1.gml;1;0.0047;14;2;0.3191
ba_9313_n140_m2.gml;1;0.0363;2113;47;0.379
ba_9326_n56_m2.gml;1;0.0069;242;18;0.3416
ba_937_n68_m3.gml;1;0.0099;1247;42;0.376
ba_9413_n58_m3.gml;1;0.007;834;29;0.3659
ba_9437_n190_m1.gml;1;0.0073;47;6;0.2398
ba_9482_n117_m3.gml;1;0.0245;5830;93;0.3828
ba_9483_n52_m2.gml;1;0.0063;228;17;0.3287
ba_9523_n199_m1.gml;1;0.01;80;6;0.328
ba_953_n140_m3.gml;1;0.0366;4897;79;0.3768
ba_95_n183_m1.gml;1;0.0044;30;7;0.3471
ba_963_n109_m2.gml;1;0.0215;781;21;0.3374
ba_9650_n139_m2.gml;1;0.0352;1521;39;0.3688
ba_9656_n116_m3.gml;1;0.0247;4524;80;0.39
ba_9711_n130_m3.gml;1;0.0318;5590;107;0.3869
ba_9717_n181_m1.gml;1;0.0059;92;10;0.3214
ba_9766_n92_m3.gml;1;0.0166;3171;66;0.3781
ba_9777_n149_m2.gml;1;0.0359;1743;39;0.3867
ba_9796_n137_m3.gml;1;0.0323;8028;107;0.3874
ba_9820_n163_m1.gml;1;0.0044;11;3;0.2395
ba_9827_n169_m1.gml;1;0.0055;28;4;0.2752
ba_9844_n58_m2.gml;1;0.0074;300;15;0.3629
ba_9870_n73_m2.gml;1;0.0107;409;20;0.3461
ba_9930_n72_m2.gml;1;0.0106;525;27;0.3609
ba_994_n72_m2.gml;1;0.0109;618;31;0.3545
ba_9978_n123_m2.gml;1;0.0269;1623;40;0.3717
