instance;solved;time;GCN;LCN;stress
ba_7149_n75_m2.gml;1;0.0112;501;21;0.382
ba_714_n135_m2.gml;1;0.0263;2236;57;0.3784
ba_7160_n58_m3.gml;1;0.0068;724;28;0.3431
ba_7163_n59_m3.gml;1;0.0071;848;37;0.3641
ba_7175_n65_m3.gml;1;0.0075;1400;47;0.377
ba_7188_n56_m2.gml;1;0.0075;165;11;0.3096
ba_718_n78_m2.gml;1;0.0118;704;29;0.3718
ba_7198_n165_m1.gml;1;0.0025;10;3;0.3076
ba_7201_n112_m3.gml;1;0.0242;3807;68;0.3883
ba_7205_n114_m3.gml;1;0.0225;5356;82;0.3884
ba_7227_n83_m3.gml;1;0.0126;2297;60;0.3768
ba_7242_n68_m2.gml;1;0.0092;424;24;0.3567
ba_7245_n166_m1.gml;1;0.0034;14;5;0.3075
ba_7296_n83_m2.gml;1;0.012;587;27;0.3558
ba_7298_n84_m3.gml;1;0.0134;2264;57;0.3672
ba_7351_n122_m3.gml;1;0.0263;4926;81;0.3831
ba_7355_n50_m2.gml;1;0.0058;168;13;0.3433
ba_7426_n100_m3.gml;1;0.0187;3381;74;0.385
ba_7428_n63_m3.gml;1;0.0081;1146;41;0.3788
ba_7448_n128_m1.gml;1;0.0035;14;2;0.2578
ba_7461_n81_m3.gml;1;0.0131;2104;58;0.3868
ba_7497_n67_m2.gml;1;0.0094;348;17;0.3331
ba_7540_n73_m3.gml;1;0.0114;1336;43;0.3552
ba_7542_n143_m2.gml;1;0.0368;1806;39;0.3795
ba_7552_n129_m1.gml;1;0.0026;4;2;0.273
ba_7557_n82_m2.gml;1;0.0127;713;34;0.3717
ba_7571_n82_m3.gml;1;0.013;1573;44;0.3657
ba_7579_n102_m2.gml;1;0.0186;860;29;0.3644
ba_7583_n132_m2.gml;1;0.033;1691;38;0.3821
ba_7602_n200_m1.gml;1;0.0032;14;4;0.2787
ba_7618_n71_m3.gml;1;0.0106;1398;43;0.3789
ba_7642_n151_m2.gml;1;0.0425;2113;53;0.3776
ba_7644_n86_m2.gml;1;0.0135;727;29;0.388
ba_7650_n108_m2.gml;1;0.02;1256;36;0.3615
ba_7700_n88_m2.gml;1;0.0138;985;41;0.3776
ba_7711_n83_m2.gml;1;0.0122;566;26;0.3484
ba_7756_n66_m3.gml;1;0.0089;1227;42;0.3678
ba_7767_n136_m3.gml;1;0.0319;6821;90;0.3836
ba_7810_n54_m3.gml;1;0.0069;1082;38;0.363
ba_7872_n122_m3.gml;1;0.0258;4771;76;0.3889
ba_7902_n79_m3.gml;1;0.0125;2669;63;0.3722
ba_7957_n74_m3.gml;1;0.0117;1914;49;0.3829
ba_7971_n56_m2.gml;1;0.0066;273;18;0.3445
ba_7981_n70_m2.gml;1;0.0093;330;19;0.327
ba_7985_n147_m3.gml;1;0.0422;7647;99;0.391
ba_79_n184_m1.gml;1;0.0042;19;4;0.2803
ba_8028_n150_m3.gml;1;0.0437;8613;114;0.3938
ba_8029_n126_m2.gml;1;0.0286;1474;34;0.3775
ba_8032_n62_m2.gml;1;0.0081;490;24;0.3629
ba_8043_n92_m2.gml;1;0.0164;945;30;0.3719
