instance;solved;time;GCN;LCN;stress
ba_1782_n96_m2.gml;1;0.0165;914;33;0.3739
ba_1812_n198_m1.gml;1;0.0038;14;3;0.2471
ba_1824_n94_m3.gml;1;0.0143;2542;62;0.3856
ba_1829_n108_m3.gml;1;0.0202;3721;65;0.3923
ba_1870_n148_m2.gml;1;0.0422;1584;37;0.3663
ba_1872_n116_m2.gml;1;0.0238;990;30;0.3595
ba_1885_n112_m3.gml;1;0.0233;3720;69;0.3898
ba_1903_n100_m3.gml;1;0.0203;3437;64;0.3888
ba_1910_n108_m2.gml;1;0.0186;1020;31;0.3853
ba_197_n96_m2.gml;1;0.0162;637;21;0.3415
ba_2018_n120_m3.gml;1;0.0283;4795;83;0.3848
ba_2027_n121_m3.gml;1;0.0268;4381;81;0.3862
ba_2045_n191_m1.gml;1;0.0072;58;7;0.2998
ba_2066_n55_m3.gml;1;0.0069;814;30;0.3627
ba_2073_n57_m2.gml;1;0.007;223;17;0.3332
ba_2078_n104_m2.gml;1;0.0219;996;31;0.3678
ba_2097_n77_m3.gml;1;0.0133;1735;44;0.3624
ba_2101_n114_m1.gml;1;0.0032;21;4;0.3535
ba_2110_n139_m2.gml;1;0.0335;1725;47;0.3764
ba_2113_n56_m3.gml;1;0.0072;1069;40;0.3794
ba_2116_n113_m2.gml;1;0.0232;1150;33;0.3599
ba_2171_n146_m3.gml;1;0.04;6195;97;0.3962
ba_2214_n115_m3.gml;1;0.0232;4399;76;0.3822
ba_2230_n63_m3.gml;1;0.0086;907;31;0.3555
ba_2271_n187_m1.gml;1;0.0051;22;4;0.3009
ba_2274_n118_m2.gml;1;0.0251;1855;53;0.3854
ba_2275_n132_m3.gml;1;0.0312;8974;117;0.3906
ba_2304_n88_m3.gml;1;0.0155;2279;51;0.3731
ba_2306_n148_m2.gml;1;0.0403;1867;38;0.3705
ba_2326_n58_m3.gml;1;0.0074;857;28;0.3577
ba_2332_n142_m2.gml;1;0.0357;1946;44;0.375
ba_2339_n56_m3.gml;1;0.0072;977;38;0.3886
ba_2357_n126_m3.gml;1;0.029;4529;82;0.3859
ba_2368_n80_m2.gml;1;0.0126;869;31;0.3641
ba_2401_n90_m3.gml;1;0.0158;3377;77;0.3876
ba_2474_n90_m3.gml;1;0.0158;2056;49;0.3813
ba_2481_n89_m2.gml;1;0.015;581;28;0.3341
ba_248_n96_m2.gml;1;0.0179;1028;35;0.3626
ba_2512_n75_m2.gml;1;0.0114;528;24;0.3717
ba_2526_n182_m1.gml;1;0.0025;2;1;0.2207
ba_2545_n145_m2.gml;1;0.0394;2486;60;0.3872
ba_2561_n56_m3.gml;1;0.0071;1151;40;0.3702
ba_2562_n185_m1.gml;1;0.0045;12;3;0.2519
ba_2598_n99_m1.gml;1;0.0021;2;1;0.2092
ba_2609_n77_m3.gml;1;0.0108;1676;46;0.3667
ba_2669_n166_m1.gml;1;0.0031;11;5;0.2809
ba_2681_n89_m2.gml;1;0.015;761;30;0.3692
ba_2691_n67_m2.gml;1;0.009;331;19;0.3345
ba_2702_n183_m1.gml;1;0.0053;32;6;0.2981
ba_270_n114_m3.gml;1;0.0227;3885;67;0.3853
