instance;solved;time;GCN;LCN;stress
ba_6138_n98_m3.gml;1;0.017;2560;65;0.3711
ba_6166_n92_m1.gml;1;0.0026;26;6;0.3124
ba_6178_n144_m2.gml;1;0.0302;2193;53;0.3785
ba_618_n135_m3.gml;1;0.0282;4712;67;0.3846
ba_6199_n109_m3.gml;1;0.022;4306;80;0.3788
ba_625_n109_m3.gml;1;0.0224;3517;65;0.378
ba_6330_n114_m3.gml;1;0.0239;5236;95;0.3817
ba_6355_n122_m3.gml;1;0.025;4081;78;0.384
ba_6362_n56_m2.gml;1;0.0065;182;11;0.3077
ba_636_n145_m2.gml;1;0.0398;1768;48;0.3758
ba_6385_n62_m3.gml;1;0.0079;1200;37;0.3647
ba_6405_n76_m3.gml;1;0.0118;1813;51;0.3718
ba_6435_n149_m1.gml;1;0.0041;10;3;0.2716
ba_6438_n130_m3.gml;1;0.0312;5676;93;0.3849
ba_6449_n50_m2.gml;1;0.006;187;13;0.3234
ba_6466_n150_m3.gml;1;0.0424;7315;98;0.3954
ba_6487_n62_m2.gml;1;0.0083;317;21;0.3328
ba_6495_n102_m2.gml;1;0.0199;773;27;0.3579
ba_6507_n124_m3.gml;1;0.0279;4064;74;0.3819
ba_6514_n79_m2.gml;1;0.0124;993;39;0.3815
ba_6518_n54_m2.gml;1;0.0067;212;19;0.353
ba_6567_n130_m3.gml;1;0.031;4566;83;0.3862
ba_6593_n140_m2.gml;1;0.0354;2163;50;0.3801
ba_6680_n118_m2.gml;1;0.0252;1206;33;0.3796
ba_6717_n148_m2.gml;1;0.0413;2720;54;0.3734
ba_671_n51_m3.gml;1;0.0062;1064;35;0.362
ba_6752_n143_m2.gml;1;0.0391;1886;46;0.3731
ba_6763_n120_m3.gml;1;0.0262;4723;86;0.3796
ba_6786_n59_m3.gml;1;0.0078;1007;36;0.3679
ba_6789_n90_m1.gml;1;0.0024;3;2;0.2265
ba_678_n50_m2.gml;1;0.006;422;25;0.3565
ba_6813_n103_m2.gml;1;0.0188;802;29;0.3679
ba_6826_n183_m1.gml;1;0.0055;42;7;0.3433
ba_6875_n106_m3.gml;1;0.0209;3725;72;0.385
ba_687_n102_m2.gml;1;0.0195;1197;32;0.384
ba_6900_n125_m2.gml;1;0.0264;1461;37;0.3622
ba_6917_n73_m3.gml;1;0.0107;1613;51;0.3871
ba_6920_n51_m2.gml;1;0.006;234;18;0.3377
ba_6932_n108_m3.gml;1;0.0216;4184;73;0.3815
ba_6944_n52_m2.gml;1;0.0062;190;11;0.3357
ba_6974_n103_m1.gml;1;0.0025;16;5;0.2691
ba_6993_n168_m1.gml;1;0.0042;20;4;0.304
ba_7012_n88_m2.gml;1;0.0148;818;30;0.3667
ba_7026_n84_m2.gml;1;0.0131;535;24;0.3422
ba_7040_n72_m3.gml;1;0.0105;1977;53;0.3849
ba_7076_n83_m2.gml;1;0.0148;574;24;0.3544
ba_7084_n136_m1.gml;1;0.003;13;5;0.2968
ba_7087_n58_m3.gml;1;0.0072;1068;36;0.3496
ba_7092_n140_m3.gml;1;0.0344;5613;89;0.3859
ba_7107_n87_m2.gml;1;0.0125;597;26;0.363
