instance;solved;time;GCN;LCN;stress
ba_6518_n54_m2.gml;1;4.9895;123;7;0.3616
ba_6567_n130_m3.gml;1;14.9889;4605;76;0.371
ba_6593_n140_m2.gml;1;10.3617;2119;45;0.3575
ba_6680_n118_m2.gml;1;8.5118;1242;34;0.3506
ba_6717_n148_m2.gml;1;10.6157;2469;47;0.35
ba_671_n51_m3.gml;1;9.2054;892;42;0.363
ba_6752_n143_m2.gml;1;10.4852;1873;48;0.3395
ba_6763_n120_m3.gml;1;15.6189;4466;76;0.3568
ba_6786_n59_m3.gml;1;8.571;967;33;0.3508
ba_6789_n90_m1.gml;1;0.044;3;1;0.196
ba_678_n50_m2.gml;1;6.0605;295;18;0.3576
ba_6813_n103_m2.gml;1;8.0392;681;28;0.3258
ba_6826_n183_m1.gml;1;5.225;13;2;0.3083
ba_6875_n106_m3.gml;1;14.0913;3590;63;0.3629
ba_687_n102_m2.gml;1;8.345;1073;31;0.3575
ba_6900_n125_m2.gml;1;8.7421;1533;37;0.3388
ba_6917_n73_m3.gml;1;7.8155;1475;36;0.3696
ba_6920_n51_m2.gml;1;3.8819;157;11;0.3548
ba_6932_n108_m3.gml;1;10.6985;4001;78;0.3593
ba_6944_n52_m2.gml;1;3.7274;158;11;0.3664
