instance;solved;time;GCN;LCN;stress
grafo2049.33.gml;1;0.1;1;1;0.1582
grafo2086.39.gml;1;2.5714;26;5;0.4408
grafo2104.36.gml;1;2.307;4;2;0.2602
grafo2109.11.gml;1;2.1985;5;2;0.212
grafo2143.19.gml;1;2.3206;5;2;0.2218
grafo2166.20.gml;1;1.1603;2;1;0.3236
grafo2182.38.gml;1;2.5433;20;4;0.3055
grafo2195.35.gml;1;2.3732;17;3;0.3641
grafo2223.38.gml;1;0.0499;2;1;0.1967
grafo2226.39.gml;1;2.8409;43;6;0.3584
grafo2258.47.gml;1;0.0443;5;1;0.1735
grafo2302.16.gml;1;0.0377;2;1;0.2494
grafo2309.34.gml;1;2.5372;25;5;0.4094
grafo2316.40.gml;1;2.5234;26;5;0.4341
grafo2378.21.gml;1;0.0423;1;1;0.2068
grafo2398.37.gml;1;2.4211;4;2;0.1973
grafo2400.26.gml;1;2.4041;11;3;0.3758
grafo2431.86.gml;1;3.7337;68;9;0.428
grafo2478.47.gml;1;2.5193;37;5;0.3551
grafo2483.25.gml;1;2.3237;13;2;0.3773
grafo2509.37.gml;1;1.5828;2;1;0.3196
grafo2558.34.gml;1;2.4169;8;2;0.2846
grafo2573.35.gml;1;0.0369;3;1;0.1163
grafo2601.17.gml;1;2.3621;13;3;0.3574
grafo2605.32.gml;1;2.2585;14;4;0.3383
grafo2631.34.gml;1;2.329;11;4;0.324
grafo2674.18.gml;1;0.0437;3;1;0.2298
grafo2687.33.gml;1;2.5091;26;5;0.3621
grafo271.53.gml;1;2.499;18;3;0.374
grafo2718.20.gml;1;1.817;1;1;0.4043
grafo2723.18.gml;1;2.262;15;4;0.3844
grafo2726.38.gml;1;2.5002;25;5;0.4544
grafo2762.76.gml;1;3.5668;82;11;0.3559
grafo2777.37.gml;1;0.0358;3;1;0.1883
grafo2787.24.gml;1;2.3369;8;3;0.3347
grafo2826.37.gml;1;2.536;22;6;0.3154
grafo284.28.gml;1;0.3245;2;1;0.3445
grafo2840.27.gml;1;2.229;12;3;0.4124
grafo2843.43.gml;1;0.1599;3;1;0.1474
grafo2851.40.gml;1;2.4508;16;5;0.2698
grafo2853.23.gml;1;2.4175;25;5;0.3803
grafo2864.39.gml;1;2.6411;27;4;0.3386
grafo2877.36.gml;1;2.5517;48;7;0.5316
grafo2902.17.gml;1;2.2596;9;3;0.3841
grafo2915.27.gml;1;0.8835;4;1;0.3248
grafo2920.22.gml;1;2.4435;25;4;0.4931
grafo295.15.gml;1;0.0397;2;1;0.1773
grafo2973.37.gml;1;0.3823;1;1;0.213
grafo2974.36.gml;1;2.3811;11;3;0.2917
grafo2981.26.gml;1;1.6907;2;1;0.3334
grafo2985.43.gml;1;2.4091;29;5;0.4229
grafo2986.38.gml;1;2.3799;14;2;0.2912
grafo2990.35.gml;1;2.4778;44;7;0.4781
grafo2996.37.gml;1;2.3754;17;3;0.4231
grafo3001.40.gml;1;2.5874;24;4;0.3077
grafo3010.19.gml;1;0.0411;2;1;0.1867
grafo3019.39.gml;1;2.5969;70;11;0.4534
grafo3038.38.gml;1;2.3993;20;6;0.2995
grafo3048.41.gml;1;1.911;4;1;0.3255
grafo306.18.gml;1;2.1982;11;4;0.3722
grafo3066.32.gml;1;2.5341;17;4;0.2662
grafo3069.88.gml;1;2.6728;19;3;0.2853
grafo3074.26.gml;1;2.3436;20;6;0.3588
grafo3082.33.gml;1;0.0361;2;1;0.1691
grafo3095.34.gml;1;2.3061;15;4;0.3815
grafo3103.88.gml;1;3.4665;38;7;0.3007
grafo3104.39.gml;1;2.462;9;2;0.2096
grafo3107.32.gml;1;2.5765;78;12;0.5903
grafo3114.40.gml;1;2.5712;19;4;0.3316
grafo3119.55.gml;1;3.5966;60;7;0.3885
grafo3122.56.gml;1;3.9627;74;7;0.4338
grafo3127.57.gml;1;3.5492;78;8;0.3862
grafo3130.41.gml;1;2.6599;49;9;0.5778
grafo3139.89.gml;1;3.1907;83;9;0.3494
grafo3140.55.gml;1;2.5495;29;5;0.3129
grafo3141.42.gml;1;2.4017;8;3;0.2254
grafo3157.55.gml;1;2.6537;54;7;0.4134
grafo3165.52.gml;1;3.8345;46;4;0.4299
grafo3170.52.gml;1;3.6832;60;7;0.4201
grafo3178.34.gml;1;2.2487;14;5;0.3385
grafo3184.91.gml;1;3.1243;106;7;0.3481
grafo3197.41.gml;1;1.7327;5;1;0.2546
grafo3204.63.gml;1;3.3692;52;4;0.3642
grafo3212.57.gml;1;2.7164;42;5;0.4307
grafo3218.42.gml;1;2.461;18;4;0.3279
grafo3221.48.gml;1;2.409;18;4;0.331
grafo3230.32.gml;1;2.2953;22;5;0.2833
grafo3240.46.gml;1;2.7219;27;4;0.2424
grafo3245.54.gml;1;3.898;62;7;0.3493
grafo3252.54.gml;1;0.1692;3;1;0.2092
grafo3257.61.gml;1;2.9158;47;6;0.4554
grafo3258.42.gml;1;2.632;59;6;0.4619
grafo3262.92.gml;1;3.4046;109;6;0.3235
grafo3265.41.gml;1;2.664;71;7;0.4879
grafo3268.42.gml;1;2.4806;13;3;0.3261
grafo3271.53.gml;1;3.6287;55;7;0.3554
grafo3273.45.gml;1;2.4929;20;3;0.3347
grafo3274.52.gml;1;2.5522;34;5;0.3895
grafo3284.54.gml;1;4.0268;81;6;0.3735
grafo3286.59.gml;1;4.0719;84;7;0.4438
grafo3288.37.gml;1;2.4918;13;3;0.2926
grafo3296.40.gml;1;0.0563;2;1;0.1742
grafo3301.53.gml;1;3.7771;98;10;0.3534
grafo3312.39.gml;1;2.3745;17;3;0.3704
grafo3318.55.gml;1;2.8135;51;5;0.572
grafo3329.39.gml;1;2.3704;13;4;0.3303
grafo3336.36.gml;1;2.3223;12;3;0.3594
grafo3341.37.gml;1;2.4629;19;4;0.4105
grafo3342.61.gml;1;3.4211;78;6;0.3869
grafo3343.58.gml;1;2.483;6;2;0.1593
grafo3346.55.gml;1;2.6684;34;4;0.3477
