instance;solved;time;GCN;LCN;stress
ba_1608_n120_m3.gml;1;14.6132;4364;67;0.3677
ba_1628_n148_m2.gml;1;10.9868;2396;48;0.3533
ba_1650_n84_m2.gml;1;6.3151;512;21;0.3487
ba_1721_n132_m3.gml;1;15.5365;5254;80;0.3641
ba_1726_n130_m1.gml;1;3.5916;13;3;0.2782
ba_1729_n138_m3.gml;1;16.5135;6108;85;0.3721
ba_1752_n95_m2.gml;1;7.1199;548;20;0.318
ba_1759_n143_m1.gml;1;3.6918;13;2;0.3098
ba_1778_n128_m1.gml;1;3.7542;14;3;0.3525
ba_177_n110_m3.gml;1;13.9585;3622;74;0.3613
ba_1782_n96_m2.gml;1;7.5243;734;20;0.3453
ba_1812_n198_m1.gml;1;3.7303;20;4;0.3351
ba_1824_n94_m3.gml;1;10.7551;2262;51;0.3538
ba_1829_n108_m3.gml;1;12.7204;3019;51;0.3653
ba_1870_n148_m2.gml;1;8.1892;1433;36;0.328
ba_1872_n116_m2.gml;1;7.2837;994;29;0.3339
ba_1885_n112_m3.gml;1;10.1399;3665;67;0.3696
ba_1903_n100_m3.gml;1;9.2477;2764;56;0.3567
ba_1910_n108_m2.gml;1;5.8237;840;25;0.346
ba_197_n96_m2.gml;1;5.2769;661;25;0.3275
