instance;solved;time;GCN;LCN;stress
grafo6480.38.gml;1;2.5056;23;9;0.3076
grafo6482.87.gml;1;3.1014;50;5;0.3011
grafo6488.49.gml;1;2.571;18;3;0.3085
grafo6489.48.gml;1;2.6396;42;8;0.4238
grafo6505.80.gml;1;3.2338;54;5;0.348
grafo6506.80.gml;1;3.2915;68;5;0.3546
grafo6512.46.gml;1;2.4281;26;5;0.3439
grafo6514.39.gml;1;2.6034;46;7;0.6717
grafo6519.56.gml;1;2.7079;41;4;0.3981
grafo6528.72.gml;1;2.6295;20;3;0.2964
grafo6531.38.gml;1;2.4966;13;4;0.2953
grafo6539.47.gml;1;2.6232;38;5;0.3853
grafo6566.57.gml;1;3.8864;50;7;0.3217
grafo6569.45.gml;1;2.5496;13;6;0.3483
grafo6584.61.gml;1;3.3804;36;4;0.2888
grafo6592.55.gml;1;3.6899;37;4;0.3645
grafo6599.36.gml;1;2.4351;25;5;0.3755
grafo6600.47.gml;1;2.7124;27;4;0.2751
grafo6603.49.gml;1;3.5086;85;7;0.3509
grafo6614.74.gml;1;3.4679;51;6;0.3464
grafo6616.45.gml;1;2.6662;31;5;0.3625
grafo6617.84.gml;1;3.463;86;6;0.3021
grafo6618.82.gml;1;3.3849;39;4;0.3019
grafo6619.48.gml;1;2.4081;8;3;0.2058
grafo6627.57.gml;1;3.4033;84;8;0.3726
grafo6630.56.gml;1;0.2146;7;1;0.1926
grafo6635.56.gml;1;2.6391;19;4;0.2574
grafo6636.56.gml;1;2.6524;15;5;0.2993
grafo6652.54.gml;1;3.6523;22;3;0.3807
grafo6654.87.gml;1;3.2191;119;10;0.3563
grafo6655.38.gml;1;2.5512;26;5;0.3901
grafo6657.59.gml;1;3.763;66;6;0.346
grafo6669.64.gml;1;3.832;64;7;0.3608
grafo6674.46.gml;1;2.5015;20;5;0.3157
grafo6676.68.gml;1;2.6097;63;12;0.3107
grafo6684.56.gml;1;2.7092;33;5;0.3325
grafo6696.47.gml;1;2.6718;78;10;0.4832
grafo6699.46.gml;1;2.7834;57;5;0.4465
grafo6701.47.gml;1;4.1191;70;7;0.377
grafo6710.73.gml;1;3.4841;36;4;0.2983
grafo6711.81.gml;1;3.5423;35;6;0.3179
grafo6727.38.gml;1;0.0587;4;1;0.182
grafo6733.57.gml;1;2.4782;10;4;0.23
grafo6738.47.gml;1;2.6842;93;10;0.5181
grafo6739.46.gml;1;2.7141;47;6;0.4107
grafo6743.82.gml;1;3.2596;59;5;0.4045
grafo6749.86.gml;1;3.5878;21;4;0.2567
grafo6760.54.gml;1;2.5539;25;4;0.3096
grafo6765.68.gml;1;2.5864;10;3;0.257
grafo6769.61.gml;1;3.9132;80;6;0.4482
grafo6772.75.gml;1;3.2034;70;8;0.3869
grafo6782.46.gml;1;2.7872;44;7;0.4294
grafo6802.74.gml;1;3.2504;65;5;0.352
grafo6807.38.gml;1;2.5235;21;5;0.2475
grafo6818.57.gml;1;2.7024;79;9;0.6692
grafo6819.42.gml;1;2.6725;52;8;0.4872
grafo6843.43.gml;1;2.5365;49;8;0.4271
grafo6848.39.gml;1;0.0643;5;1;0.2106
grafo6850.45.gml;1;2.6589;46;6;0.5393
grafo6851.49.gml;1;2.6354;31;6;0.3285
grafo6862.47.gml;1;2.6425;41;6;0.2517
grafo6863.40.gml;1;2.6515;33;5;0.3317
grafo6864.55.gml;1;2.7219;37;8;0.3285
grafo6871.54.gml;1;3.8941;44;6;0.364
grafo6884.39.gml;1;2.4642;23;4;0.3773
grafo6886.43.gml;1;2.7186;64;8;0.6553
grafo6890.71.gml;1;3.2709;103;7;0.3301
grafo6900.39.gml;1;2.4943;21;7;0.296
grafo6902.44.gml;1;2.4785;16;4;0.2897
grafo6904.49.gml;1;2.7151;11;2;0.257
grafo6905.37.gml;1;2.4621;17;4;0.3123
grafo6920.40.gml;1;2.6205;70;12;0.407
grafo6925.44.gml;1;2.5652;52;8;0.3938
grafo6931.38.gml;1;2.5369;16;4;0.2858
grafo6937.34.gml;1;0.0492;2;1;0.234
grafo6942.46.gml;1;2.7104;49;8;0.4161
grafo6954.75.gml;1;3.7167;24;4;0.3
grafo6956.39.gml;1;2.7013;70;8;0.5637
grafo6962.40.gml;1;2.4607;12;4;0.3046
grafo6967.69.gml;1;3.678;34;5;0.3907
grafo6968.44.gml;1;2.7553;44;5;0.378
grafo6970.44.gml;1;0.0653;3;1;0.2123
grafo6975.39.gml;1;3.202;102;7;0.3293
grafo6977.74.gml;1;3.2482;60;4;0.3566
grafo6980.59.gml;1;3.8444;52;9;0.3627
grafo6986.46.gml;1;2.5725;27;6;0.3295
grafo6991.44.gml;1;2.5405;22;4;0.4151
grafo6994.46.gml;1;2.6049;40;6;0.3863
grafo6999.94.gml;1;3.2415;47;5;0.3247
grafo7005.42.gml;1;2.6043;29;5;0.4447
grafo7008.37.gml;1;2.4875;19;5;0.3459
grafo7010.49.gml;1;2.7071;52;6;0.4226
grafo7012.42.gml;1;2.5969;71;10;0.4561
grafo7014.47.gml;1;2.5942;32;5;0.3939
grafo7017.45.gml;1;2.6753;53;6;0.42
grafo7023.45.gml;1;0.1515;6;1;0.2439
grafo7039.45.gml;1;2.6462;37;5;0.491
grafo7040.43.gml;1;0.2662;3;1;0.2349
grafo7045.45.gml;1;2.7713;67;8;0.4696
grafo7049.42.gml;1;2.3882;22;6;0.3282
grafo7050.40.gml;1;2.4022;15;4;0.3098
grafo7056.41.gml;1;0.0356;1;1;0.1443
grafo7057.50.gml;1;3.9143;67;8;0.384
grafo7061.53.gml;1;2.7558;45;5;0.4007
grafo7063.44.gml;1;0.0527;3;1;0.2497
grafo7064.44.gml;1;2.6398;32;7;0.3505
grafo7066.53.gml;1;3.6001;38;4;0.3151
grafo7070.59.gml;1;3.6242;24;4;0.2376
grafo7081.38.gml;1;2.6887;64;6;0.4619
grafo7086.47.gml;1;2.4889;9;2;0.2118
grafo7090.54.gml;1;2.6669;48;6;0.3814
grafo7093.36.gml;1;2.4662;15;4;0.2684
grafo7095.53.gml;1;2.5515;18;4;0.2587
grafo7101.86.gml;1;3.1739;91;6;0.3448
grafo7102.49.gml;1;2.6917;36;6;0.5358
grafo7109.87.gml;1;3.3011;66;6;0.358
grafo7113.57.gml;1;3.9074;66;8;0.4106
grafo7128.48.gml;1;2.5644;21;5;0.3298
grafo7130.90.gml;1;3.2983;97;7;0.3152
grafo7132.87.gml;1;3.1632;66;5;0.3621
grafo7145.56.gml;1;2.5576;29;5;0.3698
grafo7148.39.gml;1;2.4357;15;4;0.2938
grafo7156.67.gml;1;3.6909;42;6;0.4781
grafo7158.39.gml;1;2.5418;26;6;0.3144
grafo7161.37.gml;1;0.0495;2;1;0.2281
grafo7168.39.gml;1;2.7005;50;5;0.4389
grafo7169.44.gml;1;2.5264;21;6;0.2941
grafo7171.44.gml;1;2.866;66;6;0.5065
grafo7180.40.gml;1;2.4845;8;2;0.1742
grafo7190.52.gml;1;2.6509;41;4;0.3073
grafo7191.41.gml;1;2.4853;15;4;0.3431
grafo7204.41.gml;1;2.564;44;8;0.455
grafo7212.42.gml;1;2.4224;20;4;0.3701
grafo7215.44.gml;1;0.0585;4;1;0.1772
grafo7220.42.gml;1;2.5669;21;5;0.3126
grafo7222.40.gml;1;2.4894;16;4;0.2931
grafo7225.37.gml;1;2.4984;18;6;0.2823
grafo7233.37.gml;1;2.4342;6;2;0.2381
grafo7240.60.gml;1;3.4985;61;6;0.3792
grafo7244.41.gml;1;2.4324;6;2;0.167
grafo7246.42.gml;1;2.4468;19;4;0.3171
grafo7248.41.gml;1;0.1059;5;1;0.1756
grafo7250.47.gml;1;2.6887;20;3;0.355
grafo7254.44.gml;1;2.8514;66;6;0.3934
grafo7261.42.gml;1;2.6718;26;4;0.3961
grafo7269.40.gml;1;0.7319;4;1;0.3451
grafo7278.42.gml;1;2.5695;20;3;0.3476
grafo7280.52.gml;1;2.6488;35;4;0.3129
grafo7281.46.gml;1;0.1903;4;1;0.2808
grafo7294.57.gml;1;2.6639;39;5;0.426
grafo7297.39.gml;1;2.7712;73;9;0.4882
grafo7301.40.gml;1;0.0359;6;1;0.1516
grafo7303.46.gml;1;2.503;18;3;0.3823
grafo7309.41.gml;1;2.6355;38;5;0.4045
grafo7313.43.gml;1;2.3553;23;5;0.406
grafo7320.38.gml;1;2.6444;24;4;0.3222
grafo733.43.gml;1;0.0342;5;1;0.2101
grafo7332.49.gml;1;3.6713;94;7;0.3376
grafo7334.43.gml;1;2.6647;50;6;0.4637
grafo7347.40.gml;1;2.5452;25;5;0.3308
grafo7360.44.gml;1;2.6064;28;7;0.3801
grafo7361.76.gml;1;2.746;53;8;0.5004
grafo7369.48.gml;1;2.4678;17;3;0.3002
grafo7372.41.gml;1;2.549;12;4;0.3278
grafo7384.45.gml;1;2.5126;40;6;0.3693
grafo7386.46.gml;1;2.7567;56;7;0.4095
grafo7388.50.gml;1;2.569;9;2;0.1643
grafo7394.47.gml;1;2.4231;22;5;0.3542
grafo7400.57.gml;1;2.57;23;3;0.3514
grafo7403.43.gml;1;2.4824;16;3;0.3152
grafo7408.38.gml;1;2.4798;19;4;0.3401
grafo7410.37.gml;1;2.5597;9;2;0.2056
grafo7416.36.gml;1;2.3802;18;4;0.3667
grafo7424.45.gml;1;2.4617;21;6;0.3874
grafo743.32.gml;1;0.1691;2;1;0.2222
grafo7445.49.gml;1;2.7904;64;10;0.469
grafo7456.43.gml;1;2.9945;95;11;0.5012
grafo7461.72.gml;1;3.9465;48;6;0.3806
grafo7475.40.gml;1;2.49;17;6;0.3128
grafo7486.42.gml;1;2.5723;14;2;0.2788
grafo7489.39.gml;1;2.4825;15;4;0.3359
grafo7498.41.gml;1;0.3342;3;1;0.2479
grafo7504.50.gml;1;2.7515;47;6;0.3852
grafo7507.67.gml;1;2.7796;36;6;0.3617
grafo7508.56.gml;1;3.5453;38;3;0.3512
grafo7510.70.gml;1;3.3154;76;7;0.3578
grafo7516.69.gml;1;2.7212;45;6;0.5026
grafo7517.38.gml;1;2.49;36;5;0.4534
grafo752.76.gml;1;3.3777;59;9;0.3414
grafo7520.45.gml;1;2.349;5;2;0.2354
grafo7522.46.gml;1;2.8053;73;11;0.4635
grafo7528.66.gml;1;2.6605;25;4;0.2793
grafo7529.93.gml;1;3.3248;82;6;0.3029
grafo7533.50.gml;1;2.5832;16;3;0.2943
grafo7540.46.gml;1;3.9443;61;6;0.3799
grafo7543.43.gml;1;2.3502;8;3;0.2903
grafo7551.39.gml;1;2.3636;5;2;0.2035
grafo7559.52.gml;1;2.552;11;3;0.2408
grafo7563.42.gml;1;2.5686;24;4;0.3326
grafo7576.38.gml;1;0.0382;3;1;0.1514
grafo7595.74.gml;1;3.2732;41;6;0.3262
grafo7598.43.gml;1;2.4472;21;3;0.2727
grafo7602.42.gml;1;0.3091;7;1;0.2398
grafo7607.42.gml;1;2.6727;56;9;0.5244
grafo7609.42.gml;1;2.6506;35;6;0.4672
grafo7614.42.gml;1;2.5814;25;5;0.3645
grafo7619.44.gml;1;2.7903;37;4;0.2817
grafo7628.47.gml;1;2.7139;59;6;0.4528
grafo7634.56.gml;1;3.679;83;6;0.4096
grafo7646.50.gml;1;2.5171;28;6;0.2834
grafo7654.45.gml;1;2.5044;21;4;0.3745
grafo7655.49.gml;1;2.6545;16;3;0.2938
grafo7658.44.gml;1;2.5944;24;4;0.3118
grafo7665.42.gml;1;2.832;81;11;0.3865
grafo7666.42.gml;1;2.6743;49;5;0.3879
grafo7671.86.gml;1;3.1021;51;5;0.2793
grafo7678.52.gml;1;0.0542;1;1;0.1926
grafo7692.42.gml;1;2.5219;12;7;0.3119
grafo7706.40.gml;1;2.4093;22;5;0.3176
grafo7709.42.gml;1;2.5478;23;5;0.305
grafo7718.40.gml;1;2.5062;21;5;0.2754
grafo7724.54.gml;1;0.2082;8;1;0.2022
grafo7727.42.gml;1;0.8806;4;1;0.2626
grafo7732.42.gml;1;2.4782;23;6;0.2924
grafo7742.46.gml;1;2.4875;14;3;0.3835
grafo7751.44.gml;1;2.5167;26;6;0.392
grafo7753.40.gml;1;2.6989;36;5;0.4229
grafo7755.40.gml;1;2.6193;44;7;0.3226
grafo7763.57.gml;1;3.35;61;7;0.3695
grafo7766.40.gml;1;2.4325;17;4;0.2821
grafo7768.42.gml;1;2.555;6;2;0.1473
grafo7770.57.gml;1;1.7394;3;1;0.2724
grafo7772.62.gml;1;3.6693;19;3;0.2473
grafo7776.78.gml;1;3.4284;95;9;0.3996
grafo7780.90.gml;1;3.3947;120;7;0.3479
grafo7781.93.gml;1;3.4732;50;5;0.307
grafo7788.84.gml;1;3.2345;81;8;0.3862
grafo7789.62.gml;1;4.0836;59;8;0.3649
grafo7792.96.gml;1;3.1346;60;4;0.3096
grafo7801.70.gml;1;3.8092;44;6;0.3986
grafo7805.59.gml;1;2.6555;51;6;0.4091
grafo7807.76.gml;1;3.5347;66;7;0.3788
grafo7812.72.gml;1;3.1472;68;4;0.3316
grafo7813.62.gml;1;2.7233;49;6;0.4078
grafo7814.61.gml;1;3.4559;85;8;0.379
grafo7820.71.gml;1;3.3177;41;3;0.2979
grafo7826.87.gml;1;3.3837;84;6;0.3278
grafo7827.77.gml;1;3.4062;127;11;0.3634
grafo7832.69.gml;1;3.1506;32;6;0.2383
grafo7841.83.gml;1;3.2592;56;5;0.3242
grafo7843.81.gml;1;3.1755;58;5;0.3114
grafo7845.81.gml;1;3.2193;94;7;0.3479
grafo7849.77.gml;1;3.2174;99;6;0.3122
grafo7850.66.gml;1;2.6855;47;5;0.4458
grafo7855.69.gml;1;2.6668;18;3;0.3291
grafo7864.75.gml;1;3.2671;72;8;0.3478
grafo7870.61.gml;1;2.8018;33;5;0.2866
grafo7875.62.gml;1;3.1907;88;6;0.3375
grafo7878.79.gml;1;3.2101;65;7;0.3518
grafo7879.80.gml;1;3.2226;89;6;0.3431
grafo7880.62.gml;1;2.6152;29;4;0.2964
grafo7881.61.gml;1;2.6149;23;4;0.3384
grafo7883.65.gml;1;3.4393;61;6;0.3778
grafo7888.77.gml;1;3.2108;69;5;0.3416
grafo7894.68.gml;1;3.3062;51;4;0.3582
grafo7896.67.gml;1;3.7898;59;6;0.4136
grafo7899.78.gml;1;3.5623;46;4;0.3181
grafo7901.69.gml;1;3.0829;71;8;0.3988
grafo7902.68.gml;1;3.5758;67;7;0.329
grafo7904.82.gml;1;3.2643;66;5;0.3448
grafo7915.78.gml;1;3.4887;92;9;0.3684
grafo7917.84.gml;1;3.6049;82;7;0.3895
grafo7924.72.gml;1;3.5166;92;7;0.3861
grafo7926.75.gml;1;3.2027;52;6;0.3123
grafo7935.71.gml;1;3.8035;60;8;0.3845
grafo7940.83.gml;1;3.2743;133;7;0.3662
grafo7948.90.gml;1;3.1272;74;6;0.3423
grafo7949.84.gml;1;3.2924;82;12;0.3584
grafo7959.73.gml;1;3.5403;43;4;0.286
grafo7961.63.gml;1;2.5034;7;2;0.1966
grafo7970.74.gml;1;3.524;120;9;0.3681
grafo7980.62.gml;1;3.4064;101;7;0.3715
grafo7981.85.gml;1;3.1917;84;6;0.3565
grafo7987.79.gml;1;3.3501;81;7;0.3609
grafo7997.71.gml;1;3.6229;87;8;0.406
grafo8005.84.gml;1;3.2667;63;6;0.3497
grafo8008.95.gml;1;3.4977;141;7;0.3323
grafo8024.85.gml;1;3.2467;68;5;0.394
grafo8025.82.gml;1;3.1255;59;5;0.3816
grafo8031.68.gml;1;3.2255;66;4;0.3954
grafo8032.68.gml;1;0.0615;5;1;0.1868
grafo8034.91.gml;1;3.1721;70;5;0.2904
grafo8046.68.gml;1;2.6509;19;3;0.3033
grafo8055.79.gml;1;3.1686;49;6;0.351
grafo8058.80.gml;1;3.1607;80;5;0.355
grafo8065.82.gml;1;3.3097;116;8;0.3172
grafo8067.80.gml;1;3.1824;81;6;0.2943
grafo8073.82.gml;1;3.2132;102;6;0.3267
grafo8079.81.gml;1;3.1393;70;6;0.3008
grafo8083.88.gml;1;3.3674;87;6;0.2879
grafo8087.84.gml;1;3.3402;62;5;0.3354
grafo8092.84.gml;1;3.2536;63;5;0.3279
grafo8098.85.gml;1;3.3783;67;6;0.26
grafo8099.75.gml;1;3.5101;61;5;0.3733
grafo8106.83.gml;1;3.2959;68;7;0.2893
grafo8108.85.gml;1;3.2049;64;5;0.3267
grafo8109.77.gml;1;3.2028;97;8;0.3205
grafo8116.60.gml;1;2.8052;63;7;0.5184
grafo8127.78.gml;1;3.5804;174;9;0.3373
grafo8133.82.gml;1;3.1323;97;7;0.3362
grafo8137.86.gml;1;3.2603;125;7;0.3577
grafo8144.82.gml;1;3.8903;67;7;0.3827
grafo8147.69.gml;1;2.7189;29;5;0.3439
grafo8148.85.gml;1;3.4897;95;6;0.3851
grafo8149.82.gml;1;3.3377;95;7;0.3803
grafo8151.76.gml;1;3.7161;44;4;0.3173
grafo8158.81.gml;1;3.322;106;8;0.3704
grafo8171.62.gml;1;2.6189;7;2;0.1988
grafo8177.88.gml;1;3.2963;95;5;0.3494
grafo8178.85.gml;1;3.2232;65;7;0.327
grafo8190.73.gml;1;3.9059;54;7;0.3817
grafo8194.76.gml;1;3.3089;103;7;0.3439
grafo8200.76.gml;1;3.5588;100;9;0.398
grafo8203.81.gml;1;3.336;108;10;0.3604
grafo8208.89.gml;1;3.2875;57;5;0.3565
grafo8214.94.gml;1;3.3026;80;6;0.3764
grafo8221.94.gml;1;3.319;78;8;0.3164
grafo8225.88.gml;1;3.3549;58;5;0.3033
grafo8227.69.gml;1;3.4378;129;8;0.3948
