instance;solved;time;GCN;LCN;stress
ba_8696_n193_m1.gml;1;3.6918;27;5;0.2714
ba_8722_n116_m3.gml;1;16.3215;5182;85;0.3693
ba_8723_n190_m1.gml;1;5.5709;31;3;0.2925
ba_8734_n108_m2.gml;1;8.3169;1044;33;0.3445
ba_8738_n136_m3.gml;1;15.2835;5196;88;0.375
ba_877_n110_m2.gml;1;8.8831;1059;36;0.3432
ba_8787_n76_m2.gml;1;6.5828;434;22;0.3394
ba_8803_n120_m3.gml;1;13.3018;3563;59;0.3633
ba_8820_n70_m2.gml;1;6.7357;419;22;0.3379
ba_8845_n195_m1.gml;1;3.8316;23;5;0.3553
ba_8866_n144_m3.gml;1;17.7609;7245;110;0.3772
ba_8894_n178_m1.gml;1;3.7208;22;4;0.2913
ba_8899_n74_m3.gml;1;11.2971;2096;50;0.3557
ba_896_n113_m2.gml;1;8.4328;1056;25;0.3449
ba_8970_n84_m2.gml;1;5.6683;502;19;0.3396
ba_8983_n108_m2.gml;1;6.865;709;24;0.319
ba_899_n74_m3.gml;1;8.6316;1829;48;0.3651
ba_9015_n135_m2.gml;1;6.9877;1553;38;0.3474
ba_9035_n99_m2.gml;1;6.3529;889;30;0.3261
ba_9077_n110_m2.gml;1;6.0046;978;28;0.3473
