instance;solved;time;GCN;LCN;stress
grafo4633.65.gml;1;3.8339;50;5;0.3709
grafo4636.82.gml;1;3.1716;73;7;0.362
grafo4644.84.gml;1;3.2558;97;5;0.3195
grafo4654.74.gml;1;3.215;92;7;0.3237
grafo4657.79.gml;1;3.3921;82;7;0.3252
grafo4658.76.gml;1;3.4389;87;7;0.3345
grafo4662.50.gml;1;2.5306;24;6;0.2896
grafo4665.76.gml;1;3.4591;51;4;0.2543
grafo4668.61.gml;1;3.5572;64;5;0.3937
grafo4692.76.gml;1;3.2977;61;7;0.382
grafo4694.76.gml;1;3.1581;85;5;0.3696
grafo4701.54.gml;1;2.5241;16;5;0.3324
grafo4704.60.gml;1;3.7732;75;8;0.3694
grafo4713.61.gml;1;3.3509;90;8;0.4046
grafo4716.53.gml;1;3.9847;66;6;0.4024
grafo4718.64.gml;1;3.2774;49;4;0.3041
grafo4725.75.gml;1;3.1795;89;6;0.3635
grafo4726.51.gml;1;2.5771;23;5;0.3541
grafo4730.58.gml;1;3.5656;70;8;0.3548
grafo4736.52.gml;1;2.5156;11;3;0.3268
grafo4743.76.gml;1;3.1458;86;7;0.318
grafo4746.67.gml;1;3.3619;64;6;0.3529
grafo4756.51.gml;1;2.6316;36;6;0.3498
grafo4764.83.gml;1;3.1915;48;4;0.3036
grafo4771.73.gml;1;3.1129;66;6;0.4045
grafo4773.57.gml;1;2.7912;65;8;0.4555
grafo4774.65.gml;1;3.6485;12;2;0.209
grafo4782.66.gml;1;3.3106;91;7;0.3855
grafo4783.80.gml;1;3.259;54;6;0.3015
grafo4790.62.gml;1;3.6075;29;3;0.2441
grafo4791.78.gml;1;3.755;57;7;0.3927
grafo4795.60.gml;1;3.3588;90;9;0.3496
grafo4797.75.gml;1;3.2105;78;6;0.3481
grafo4803.53.gml;1;2.6614;58;8;0.4991
grafo4814.68.gml;1;3.3309;46;4;0.3541
grafo4818.65.gml;1;3.8142;39;3;0.3544
grafo4822.72.gml;1;3.1808;67;5;0.4088
grafo4825.83.gml;1;3.4534;63;6;0.3511
grafo4831.56.gml;1;3.6734;55;6;0.2684
grafo4832.59.gml;1;2.6385;54;7;0.446
grafo4834.74.gml;1;3.6329;50;7;0.3449
grafo4836.56.gml;1;3.663;33;6;0.2877
grafo4838.58.gml;1;3.6016;68;7;0.4095
grafo4846.62.gml;1;2.5635;13;3;0.2883
grafo4850.55.gml;1;2.7098;37;4;0.3081
grafo4852.58.gml;1;3.884;50;7;0.5369
grafo4853.49.gml;1;2.5153;10;3;0.3134
grafo4861.55.gml;1;3.7801;50;6;0.3839
grafo4862.51.gml;1;2.599;35;6;0.3035
grafo4867.57.gml;1;3.7215;39;4;0.3874
grafo4870.75.gml;1;3.1579;60;6;0.3357
grafo4872.60.gml;1;3.7103;124;12;0.3294
grafo4875.78.gml;1;3.6245;125;6;0.3656
grafo4882.53.gml;1;3.9134;56;7;0.4078
grafo4883.62.gml;1;3.9007;54;7;0.348
grafo4885.71.gml;1;3.1204;80;5;0.3421
grafo4886.60.gml;1;2.6511;20;3;0.3021
grafo4889.58.gml;1;3.8256;42;6;0.3636
grafo4890.80.gml;1;3.2016;64;4;0.3225
grafo4895.53.gml;1;2.7845;67;6;0.4799
grafo4900.59.gml;1;4.0903;60;6;0.3706
grafo4918.55.gml;1;0.0626;4;1;0.2146
grafo4923.63.gml;1;1.8748;4;1;0.3216
grafo4924.62.gml;1;3.7403;58;5;0.3837
grafo4938.71.gml;1;3.3353;51;4;0.4066
grafo4942.54.gml;1;4.0488;55;6;0.3939
grafo4955.59.gml;1;2.6147;31;7;0.3649
grafo4960.58.gml;1;3.8557;47;6;0.3977
grafo4962.76.gml;1;3.3061;69;6;0.3465
grafo4968.77.gml;1;3.1555;49;5;0.3311
grafo4986.83.gml;1;3.3844;93;8;0.4028
grafo4987.64.gml;1;2.5474;16;3;0.308
grafo4989.75.gml;1;3.4239;68;8;0.3586
grafo4993.65.gml;1;3.3994;94;6;0.3991
grafo4994.65.gml;1;3.2261;83;6;0.3316
grafo4996.53.gml;1;2.6476;14;3;0.2335
grafo4999.55.gml;1;2.7257;56;8;0.4129
grafo5002.54.gml;1;0.061;5;1;0.1783
grafo5008.58.gml;1;2.7004;20;2;0.2311
grafo5011.62.gml;1;3.6541;44;4;0.3215
grafo5012.53.gml;1;3.7151;46;6;0.3621
grafo5013.82.gml;1;3.1438;50;5;0.2776
grafo5015.80.gml;1;3.7134;12;4;0.2077
grafo5022.67.gml;1;3.333;97;8;0.3452
grafo5024.84.gml;1;3.2345;95;8;0.3742
grafo5028.83.gml;1;3.1979;110;7;0.3731
grafo5034.78.gml;1;3.696;17;3;0.3208
grafo5036.62.gml;1;3.8191;69;7;0.4116
grafo5040.53.gml;1;2.7623;58;6;0.4901
grafo5048.61.gml;1;2.6492;11;3;0.1861
grafo5051.80.gml;1;3.4639;116;8;0.3718
grafo5053.60.gml;1;3.6552;91;11;0.3918
grafo5055.56.gml;1;2.7414;41;6;0.3735
grafo506.43.gml;1;1.5781;3;1;0.2708
grafo5076.78.gml;1;3.2794;59;6;0.3224
grafo5077.56.gml;1;3.8733;69;8;0.3906
grafo5079.64.gml;1;3.6904;55;5;0.4392
grafo5080.79.gml;1;3.157;34;6;0.2371
grafo5082.60.gml;1;3.585;44;5;0.4003
grafo5085.81.gml;1;3.1982;98;6;0.371
grafo5087.77.gml;1;3.4724;42;5;0.2944
grafo5095.62.gml;1;3.6064;56;6;0.4271
grafo5098.58.gml;1;3.8719;53;5;0.4612
grafo5104.57.gml;1;3.7046;41;6;0.3401
grafo5109.83.gml;1;3.207;67;6;0.3178
grafo5115.65.gml;1;3.187;98;11;0.3594
grafo5116.74.gml;1;3.3049;66;6;0.3262
grafo5119.76.gml;1;3.2351;95;6;0.3215
grafo5120.60.gml;1;2.6021;30;4;0.31
grafo5122.39.gml;1;2.4203;13;3;0.3376
grafo5124.36.gml;1;0.0346;1;1;0.1735
grafo5126.43.gml;1;2.4482;7;3;0.2749
grafo5142.36.gml;1;2.3897;19;8;0.3409
grafo5147.67.gml;1;3.8364;42;6;0.3507
grafo5150.52.gml;1;2.7002;44;7;0.4434
grafo5154.39.gml;1;2.6001;47;6;0.4386
grafo5157.39.gml;1;2.4631;16;5;0.2874
grafo5166.42.gml;1;2.485;6;2;0.1941
grafo5170.59.gml;1;2.6531;47;6;0.3986
grafo5171.77.gml;1;0.0708;7;1;0.1644
grafo5178.42.gml;1;2.6292;70;8;0.4668
grafo5186.55.gml;1;3.953;65;7;0.4074
grafo5188.70.gml;1;3.3166;59;6;0.3062
grafo5196.73.gml;1;3.7548;56;7;0.4165
grafo5207.43.gml;1;2.7829;72;8;0.4646
grafo5235.32.gml;1;0.8069;1;1;0.2133
grafo5241.42.gml;1;2.4334;17;4;0.3354
grafo5249.56.gml;1;4.1256;87;8;0.4005
grafo5255.47.gml;1;2.5836;35;6;0.4128
grafo5257.38.gml;1;2.3341;5;3;0.2709
grafo5263.75.gml;1;3.1652;64;5;0.3661
grafo5265.40.gml;1;2.5596;17;3;0.3874
grafo5267.43.gml;1;2.5591;38;9;0.3936
grafo5268.43.gml;1;0.2063;3;1;0.2291
grafo5277.44.gml;1;2.6345;46;7;0.3607
grafo5279.78.gml;1;3.767;115;9;0.3071
grafo5282.58.gml;1;2.771;56;5;0.5125
grafo5287.61.gml;1;3.5705;74;7;0.4381
