instance;solved;time;GCN;LCN;stress
ba_6138_n98_m3.gml;1;11.0098;2328;58;0.3432
ba_6166_n92_m1.gml;1;3.5059;13;4;0.4096
ba_6178_n144_m2.gml;1;10.285;2078;43;0.3469
ba_618_n135_m3.gml;1;14.2093;4623;69;0.3653
ba_6199_n109_m3.gml;1;15.2286;4352;73;0.3707
ba_625_n109_m3.gml;1;13.8192;3466;69;0.365
ba_6330_n114_m3.gml;1;15.9159;5073;81;0.3661
ba_6355_n122_m3.gml;1;14.494;4174;67;0.3744
ba_6362_n56_m2.gml;1;5.2237;162;9;0.3372
ba_636_n145_m2.gml;1;9.4004;1807;39;0.3565
ba_6385_n62_m3.gml;1;9.653;1207;41;0.3628
ba_6405_n76_m3.gml;1;9.7091;1734;44;0.357
ba_6435_n149_m1.gml;1;1.9506;6;1;0.3066
ba_6438_n130_m3.gml;1;13.9277;5324;85;0.3718
ba_6449_n50_m2.gml;1;3.6951;171;13;0.4556
ba_6466_n150_m3.gml;1;12.0046;5859;88;0.365
ba_6487_n62_m2.gml;1;4.6436;303;18;0.369
ba_6495_n102_m2.gml;1;6.0066;800;24;0.3373
ba_6507_n124_m3.gml;1;10.4521;4018;62;0.363
ba_6514_n79_m2.gml;1;5.0206;719;23;0.3447
