instance;solved;time;GCN;LCN;stress
ba_5226_n94_m2.gml;1;8.0701;763;31;0.3433
ba_5232_n51_m3.gml;1;8.3392;811;35;0.3367
ba_5276_n95_m2.gml;1;7.68;787;22;0.3443
ba_5280_n130_m2.gml;1;9.1365;1597;36;0.3593
ba_5299_n132_m1.gml;1;3.4987;11;3;0.3614
ba_5306_n100_m2.gml;1;7.8142;875;26;0.3374
ba_5313_n119_m1.gml;1;3.632;10;2;0.3045
ba_5314_n155_m1.gml;1;3.4236;26;6;0.3296
ba_5322_n53_m2.gml;1;5.0776;133;10;0.3625
ba_5336_n134_m1.gml;1;3.9171;30;4;0.3086
ba_5352_n66_m3.gml;1;9.9046;1369;41;0.3581
ba_5358_n74_m2.gml;1;6.4492;403;18;0.3243
ba_5359_n114_m2.gml;1;8.8415;1047;30;0.3407
ba_5363_n50_m3.gml;1;7.9645;594;23;0.3473
ba_5380_n53_m3.gml;1;7.5585;636;21;0.3382
ba_5388_n143_m3.gml;1;18.7034;7735;116;0.3738
ba_5395_n122_m3.gml;1;19.0954;6403;104;0.3609
ba_5427_n94_m2.gml;1;6.6682;714;24;0.3431
ba_542_n76_m2.gml;1;5.7459;582;25;0.3581
ba_5430_n50_m2.gml;1;4.4541;206;14;0.3695
