instance;solved;time;GCN;LCN;stress
ba_3752_n88_m2.gml;1;7.9489;850;21;0.3481
ba_3758_n57_m3.gml;1;7.9076;845;31;0.3441
ba_3779_n51_m3.gml;1;7.9612;730;33;0.3597
ba_379_n72_m3.gml;1;10.8974;2034;48;0.3605
ba_3804_n103_m3.gml;1;13.001;3011;60;0.3741
ba_3863_n138_m1.gml;1;3.5673;11;3;0.3574
ba_3869_n67_m3.gml;1;9.7842;1413;41;0.3669
ba_3882_n77_m3.gml;1;10.3254;1647;51;0.3531
ba_3893_n92_m2.gml;1;6.9369;598;20;0.3432
ba_3915_n112_m2.gml;1;8.3969;1033;31;0.34
ba_3919_n146_m3.gml;1;15.8337;5612;90;0.3717
ba_3925_n103_m2.gml;1;8.3139;757;23;0.3183
ba_3926_n70_m2.gml;1;6.9269;460;19;0.3425
ba_394_n102_m1.gml;1;1.9591;3;1;0.3375
ba_3990_n95_m3.gml;1;11.2592;2500;60;0.3537
ba_3998_n129_m2.gml;1;8.6508;1300;30;0.3429
ba_3999_n65_m3.gml;1;8.2264;1040;39;0.3515
ba_4010_n100_m3.gml;1;10.9866;3417;67;0.367
ba_4022_n87_m3.gml;1;8.494;2189;52;0.3699
ba_4147_n116_m2.gml;1;6.4966;1157;25;0.3524
