instance;solved;time;GCN;LCN;stress
ba_2332_n142_m2.gml;1;9.9209;1901;43;0.3513
ba_2339_n56_m3.gml;1;8.0463;831;34;0.3567
ba_2357_n126_m3.gml;1;14.3091;4180;64;0.3595
ba_2368_n80_m2.gml;1;7.1539;704;27;0.3427
ba_2401_n90_m3.gml;1;12.6437;2774;61;0.3641
ba_2474_n90_m3.gml;1;10.7678;1893;47;0.3555
ba_2481_n89_m2.gml;1;6.683;514;18;0.3123
ba_248_n96_m2.gml;1;7.7958;830;34;0.3357
ba_2512_n75_m2.gml;1;6.7489;495;19;0.3581
ba_2526_n182_m1.gml;1;0.0449;2;1;0.177
ba_2545_n145_m2.gml;1;10.9026;2197;45;0.3568
ba_2561_n56_m3.gml;1;8.5937;1012;43;0.3533
ba_2562_n185_m1.gml;1;3.7362;16;3;0.3178
ba_2598_n99_m1.gml;1;0.0415;2;1;0.2066
ba_2609_n77_m3.gml;1;10.253;1768;49;0.3579
ba_2669_n166_m1.gml;1;3.3333;20;5;0.3952
ba_2681_n89_m2.gml;1;7.0556;615;20;0.3357
ba_2691_n67_m2.gml;1;6.2924;307;14;0.3209
ba_2702_n183_m1.gml;1;5.0915;23;3;0.3265
ba_270_n114_m3.gml;1;12.1187;3583;61;0.3669
