instance;solved;time;GCN;LCN;stress
ba_3111_n85_m2.gml;1;6.3114;448;17;0.3293
ba_3119_n111_m2.gml;1;8.6704;1173;26;0.3452
ba_3137_n73_m3.gml;1;9.559;1450;38;0.3527
ba_3182_n122_m3.gml;1;14.685;3962;65;0.3563
ba_3183_n110_m3.gml;1;14.4122;3848;66;0.3654
ba_3207_n100_m2.gml;1;7.7631;802;26;0.3444
ba_3215_n96_m3.gml;1;11.595;2399;55;0.3556
ba_3216_n145_m2.gml;1;9.9003;1677;33;0.3471
ba_3246_n64_m3.gml;1;9.7822;1061;33;0.3412
ba_3251_n77_m3.gml;1;10.1172;1729;46;0.3637
ba_3252_n86_m3.gml;1;11.5532;2340;73;0.3664
ba_3269_n65_m3.gml;1;11.1871;1893;56;0.3643
ba_3310_n68_m2.gml;1;6.407;351;15;0.3397
ba_3312_n84_m1.gml;1;0.0417;2;1;0.2085
ba_3326_n68_m3.gml;1;8.872;1342;35;0.3569
ba_3371_n62_m2.gml;1;6.0916;285;12;0.3098
ba_3388_n104_m3.gml;1;10.7031;2930;53;0.3659
ba_3390_n51_m2.gml;1;3.8393;159;8;0.3622
ba_3396_n146_m3.gml;1;12.0985;6723;88;0.3732
ba_3452_n141_m2.gml;1;7.5748;1673;36;0.3314
