instance;solved;time;GCN;LCN;stress
ba_1608_n120_m3.gml;1;11.2269;4387;66;0.3679
ba_1628_n148_m2.gml;1;8.0385;2353;48;0.3513
ba_1650_n84_m2.gml;1;5.1611;503;19;0.3428
ba_1721_n132_m3.gml;1;12.1638;5180;80;0.3636
ba_1726_n130_m1.gml;1;3.1447;12;2;0.3074
ba_1729_n138_m3.gml;1;11.8049;6109;78;0.3721
ba_1752_n95_m2.gml;1;5.5999;519;20;0.3109
ba_1759_n143_m1.gml;1;3.1806;13;2;0.3346
ba_1778_n128_m1.gml;1;3.14;18;5;0.2437
ba_177_n110_m3.gml;1;11.2565;3604;72;0.3594
ba_1782_n96_m2.gml;1;5.5609;739;19;0.3465
ba_1812_n198_m1.gml;1;0.2935;10;1;0.2483
ba_1824_n94_m3.gml;1;8.3559;2242;51;0.3528
ba_1829_n108_m3.gml;1;9.3247;2998;51;0.3642
ba_1870_n148_m2.gml;1;6.2411;1406;33;0.3268
ba_1872_n116_m2.gml;1;6.9455;976;26;0.3325
ba_1885_n112_m3.gml;1;9.9879;3631;65;0.3705
ba_1903_n100_m3.gml;1;9.8708;2752;57;0.3549
ba_1910_n108_m2.gml;1;5.7411;846;26;0.3458
ba_197_n96_m2.gml;1;4.6623;656;23;0.3207
