instance;solved;time;GCN;LCN;stress
ba_9482_n117_m3.gml;1;11.8175;5696;86;0.3665
ba_9483_n52_m2.gml;1;4.4969;222;12;0.3382
ba_9523_n199_m1.gml;1;3.6472;66;4;0.3066
ba_953_n140_m3.gml;1;12.3111;4825;79;0.3611
ba_95_n183_m1.gml;1;0.4848;9;1;0.2933
ba_963_n109_m2.gml;1;6.2717;845;21;0.3263
ba_9650_n139_m2.gml;1;6.4704;1568;40;0.3533
ba_9656_n116_m3.gml;1;11.5564;4101;75;0.3733
ba_9711_n130_m3.gml;1;12.5825;5084;71;0.3696
ba_9717_n181_m1.gml;1;4.6624;43;5;0.3454
ba_9766_n92_m3.gml;1;11.0568;3152;61;0.3734
ba_9777_n149_m2.gml;1;6.9899;1473;36;0.3492
ba_9796_n137_m3.gml;1;14.2696;7195;102;0.3691
ba_9820_n163_m1.gml;1;0.4445;9;1;0.2019
ba_9827_n169_m1.gml;1;5.0985;23;3;0.2713
ba_9844_n58_m2.gml;1;4.0669;224;10;0.3538
ba_9870_n73_m2.gml;1;4.97;435;17;0.3521
ba_9930_n72_m2.gml;1;5.4081;403;15;0.3199
ba_994_n72_m2.gml;1;5.2267;535;23;0.3372
ba_9978_n123_m2.gml;1;6.6843;1510;37;0.3431
