instance;solved;time;GCN;LCN;stress
ba_2332_n142_m2.gml;1;6.4453;1889;37;0.3513
ba_2339_n56_m3.gml;1;6.2484;822;34;0.3579
ba_2357_n126_m3.gml;1;10.8723;4179;64;0.3595
ba_2368_n80_m2.gml;1;5.5851;710;24;0.3378
ba_2401_n90_m3.gml;1;9.9617;2775;61;0.3641
ba_2474_n90_m3.gml;1;9.0555;1878;45;0.3552
ba_2481_n89_m2.gml;1;4.8685;513;18;0.3048
ba_248_n96_m2.gml;1;5.5577;817;31;0.3337
ba_2512_n75_m2.gml;1;4.7582;501;19;0.3596
ba_2526_n182_m1.gml;1;0.0432;2;1;0.177
ba_2545_n145_m2.gml;1;8.0598;2202;43;0.3571
ba_2561_n56_m3.gml;1;7.1237;993;40;0.3661
ba_2562_n185_m1.gml;1;3.1487;11;3;0.2437
ba_2598_n99_m1.gml;1;0.041;2;1;0.2066
ba_2609_n77_m3.gml;1;7.9809;1779;50;0.357
ba_2669_n166_m1.gml;1;0.7421;6;1;0.3271
ba_2681_n89_m2.gml;1;5.4188;600;20;0.3295
ba_2691_n67_m2.gml;1;5.0155;309;14;0.3201
ba_2702_n183_m1.gml;1;4.9477;24;3;0.2827
ba_270_n114_m3.gml;1;11.0353;3597;61;0.3662
