instance;solved;time;GCN;LCN;stress
grafo10003.40.gml;1;0.2608;5;1;0.2607
grafo10008.42.gml;1;2.2355;16;3;0.3071
grafo10020.38.gml;1;2.136;21;3;0.3225
grafo10027.38.gml;1;0.1806;6;1;0.2656
grafo10030.38.gml;1;2.2028;17;4;0.227
grafo10054.40.gml;1;2.1237;12;3;0.334
grafo10058.32.gml;1;0.1621;5;1;0.2101
grafo10078.40.gml;1;0.3665;8;1;0.217
grafo10087.39.gml;1;0.7204;4;1;0.3078
grafo10089.37.gml;1;1.3556;6;1;0.2798
grafo10100.99.gml;1;2.5084;87;5;0.2954
grafo10103.98.gml;1;2.4292;68;6;0.2941
grafo10107.93.gml;1;2.4834;98;7;0.2419
grafo10118.97.gml;1;2.5149;71;5;0.3036
grafo10125.99.gml;1;2.2205;21;3;0.2239
grafo10128.98.gml;1;2.4081;82;4;0.2582
grafo10130.97.gml;1;2.6477;101;6;0.3224
grafo10140.40.gml;1;0.2074;2;1;0.2615
grafo10144.98.gml;1;2.3652;47;3;0.2816
grafo10149.95.gml;1;2.6056;98;5;0.2838
grafo10154.94.gml;1;2.7724;90;5;0.2811
grafo10170.96.gml;1;2.4977;68;5;0.2963
grafo10193.38.gml;1;0.0585;4;1;0.199
grafo10194.97.gml;1;2.4626;84;5;0.2856
grafo10195.99.gml;1;2.8604;121;8;0.2962
grafo10201.93.gml;1;2.4596;71;6;0.3113
grafo10204.100.gml;1;3.8643;158;6;0.3083
grafo10207.98.gml;1;2.5803;120;6;0.3504
grafo10214.94.gml;1;2.3696;64;6;0.2724
grafo10228.95.gml;1;2.4829;90;8;0.303
grafo10240.97.gml;1;2.9293;80;6;0.2702
grafo10243.95.gml;1;2.5165;81;6;0.3043
grafo10250.100.gml;1;2.5156;96;6;0.2893
grafo10252.96.gml;1;2.4149;73;4;0.2849
grafo10260.98.gml;1;2.4143;53;3;0.2768
grafo10262.100.gml;1;2.4846;80;5;0.3043
grafo10266.94.gml;1;2.6658;100;5;0.2885
grafo10276.41.gml;1;2.2043;16;4;0.2768
grafo10278.40.gml;1;2.1601;13;3;0.3022
grafo10280.37.gml;1;0.1709;6;1;0.2241
