instance;solved;time;GCN;LCN;stress
ba_9079_n88_m3.gml;1;9.527;2805;58;0.3556
ba_908_n106_m3.gml;1;10.7189;3253;62;0.3654
ba_9103_n183_m1.gml;1;3.0896;20;2;0.2955
ba_9123_n94_m1.gml;1;0.0447;3;1;0.2261
ba_9143_n80_m3.gml;1;7.6905;2054;47;0.3702
ba_9161_n142_m3.gml;1;14.2024;7174;97;0.377
ba_9175_n85_m2.gml;1;5.3376;568;22;0.3247
ba_9177_n58_m2.gml;1;4.3775;198;11;0.3233
ba_9179_n113_m3.gml;1;9.5084;3536;58;0.3662
ba_919_n117_m3.gml;1;11.9958;3883;77;0.3715
ba_9222_n146_m1.gml;1;4.7992;37;4;0.3089
ba_928_n98_m2.gml;1;5.5728;969;28;0.3332
ba_9292_n109_m3.gml;1;10.3122;3434;68;0.3699
ba_9296_n50_m3.gml;1;6.5112;704;31;0.35
ba_9307_n174_m1.gml;1;0.3629;7;1;0.2356
ba_9313_n140_m2.gml;1;8.3726;1956;42;0.3333
ba_9326_n56_m2.gml;1;4.316;194;11;0.3501
ba_937_n68_m3.gml;1;7.3273;1182;40;0.3631
ba_9413_n58_m3.gml;1;6.8164;852;37;0.3545
ba_9437_n190_m1.gml;1;4.1423;49;5;0.2471
