instance;solved;time;GCN;LCN;stress
grafo2049.33.gml;1;0.0823;1;1;0.1582
grafo2086.39.gml;1;2.2426;18;3;0.3368
grafo2104.36.gml;1;0.2064;5;1;0.2632
grafo2109.11.gml;1;0.3407;4;1;0.4174
grafo2143.19.gml;1;2.1143;5;2;0.2218
grafo2166.20.gml;1;0.418;4;1;0.2947
grafo2182.38.gml;1;2.1152;14;3;0.3257
grafo2195.35.gml;1;0.6486;7;1;0.3341
grafo2223.38.gml;1;0.0332;2;1;0.1967
grafo2226.39.gml;1;2.3294;45;5;0.2936
grafo2258.47.gml;1;0.0442;5;1;0.1735
grafo2302.16.gml;1;0.2151;2;1;0.2603
grafo2309.34.gml;1;2.2915;16;3;0.3687
grafo2316.40.gml;1;2.2681;13;2;0.3189
grafo2378.21.gml;1;0.041;1;1;0.2068
grafo2398.37.gml;1;0.3109;4;1;0.2354
grafo2400.26.gml;1;2.1996;9;2;0.4553
grafo2431.86.gml;1;3.2034;55;8;0.2868
grafo2478.47.gml;1;0.942;9;1;0.2924
grafo2483.25.gml;1;2.0956;8;2;0.3679
grafo2509.37.gml;1;0.1173;3;1;0.1645
grafo2558.34.gml;1;1.7123;9;1;0.2739
grafo2573.35.gml;1;0.0536;3;1;0.1163
grafo2601.17.gml;1;0.4291;4;1;0.3862
grafo2605.32.gml;1;0.7723;5;1;0.3152
grafo2631.34.gml;1;0.2796;5;1;0.2729
grafo2674.18.gml;1;0.0462;3;1;0.2298
grafo2687.33.gml;1;0.3856;11;1;0.2952
grafo271.53.gml;1;1.7859;10;1;0.3321
grafo2718.20.gml;1;0.2169;2;1;0.2974
grafo2723.18.gml;1;1.6897;6;1;0.3353
grafo2726.38.gml;1;2.1751;11;3;0.3522
grafo2762.76.gml;1;2.4763;25;4;0.2483
grafo2777.37.gml;1;0.0357;3;1;0.1883
grafo2787.24.gml;1;1.4343;4;1;0.3969
grafo2826.37.gml;1;2.203;12;2;0.2608
grafo284.28.gml;1;0.1864;4;1;0.2216
grafo2840.27.gml;1;2.0635;10;3;0.4062
grafo2843.43.gml;1;0.2502;3;1;0.1588
grafo2851.40.gml;1;0.0479;6;1;0.1824
grafo2853.23.gml;1;2.2033;10;2;0.3298
grafo2864.39.gml;1;2.351;25;4;0.2683
grafo2877.36.gml;1;2.2246;13;2;0.2859
grafo2902.17.gml;1;0.2515;4;1;0.3562
grafo2915.27.gml;1;0.3287;6;1;0.2605
grafo2920.22.gml;1;2.1871;20;4;0.3721
grafo295.15.gml;1;0.04;2;1;0.1773
grafo2973.37.gml;1;0.1845;2;1;0.1891
grafo2974.36.gml;1;0.4831;5;1;0.2503
grafo2981.26.gml;1;0.1732;5;1;0.2101
grafo2985.43.gml;1;2.1076;11;3;0.2874
grafo2986.38.gml;1;0.5519;6;1;0.2976
grafo2990.35.gml;1;2.1672;14;3;0.3285
grafo2996.37.gml;1;0.1888;7;1;0.2837
grafo3001.40.gml;1;2.3306;19;4;0.3177
grafo3010.19.gml;1;0.0434;2;1;0.1867
grafo3019.39.gml;1;2.2553;26;5;0.3986
grafo3038.38.gml;1;0.1141;7;1;0.1897
grafo3048.41.gml;1;0.1672;7;1;0.2612
grafo306.18.gml;1;0.1593;3;1;0.294
grafo3066.32.gml;1;2.2424;15;3;0.3199
grafo3069.88.gml;1;2.165;9;2;0.2439
grafo3074.26.gml;1;0.3444;5;1;0.2163
grafo3082.33.gml;1;0.0358;2;1;0.1706
grafo3095.34.gml;1;0.3388;3;1;0.2889
grafo3103.88.gml;1;3.1222;18;2;0.2736
grafo3104.39.gml;1;1.1394;9;1;0.2659
grafo3107.32.gml;1;2.1795;15;3;0.3538
grafo3114.40.gml;1;2.2368;14;2;0.2775
grafo3119.55.gml;1;3.0352;33;5;0.2742
grafo3122.56.gml;1;3.2939;54;6;0.3281
grafo3127.57.gml;1;3.3149;39;4;0.3471
grafo3130.41.gml;1;2.2757;24;3;0.3006
grafo3139.89.gml;1;2.4187;65;5;0.3131
grafo3140.55.gml;1;0.2765;9;1;0.2354
grafo3141.42.gml;1;0.591;4;1;0.2648
grafo3157.55.gml;1;2.2077;25;3;0.3025
grafo3165.52.gml;1;3.2332;30;3;0.313
grafo3170.52.gml;1;3.21;29;4;0.2479
