instance;solved;time;GCN;LCN;stress
grafo6480.38.gml;1;0.2291;6;1;0.2179
grafo6482.87.gml;1;2.3406;41;3;0.2884
grafo6488.49.gml;1;0.1299;9;1;0.187
grafo6489.48.gml;1;2.2228;36;5;0.2776
grafo6505.80.gml;1;2.4943;52;4;0.2921
grafo6506.80.gml;1;2.499;50;5;0.3013
grafo6512.46.gml;1;1.67;5;1;0.2463
grafo6514.39.gml;1;2.2232;17;3;0.385
grafo6519.56.gml;1;2.204;20;3;0.2944
grafo6528.72.gml;1;0.6408;10;1;0.2506
grafo6531.38.gml;1;0.2425;7;1;0.2607
grafo6539.47.gml;1;2.1836;23;2;0.3321
grafo6566.57.gml;1;0.7064;11;1;0.2684
grafo6569.45.gml;1;2.1498;12;3;0.322
grafo6584.61.gml;1;2.3475;20;2;0.2321
grafo6592.55.gml;1;2.9927;28;4;0.2843
grafo6599.36.gml;1;0.3742;8;1;0.231
grafo6600.47.gml;1;2.4034;27;4;0.2934
grafo6603.49.gml;1;3.1221;63;5;0.2965
grafo6614.74.gml;1;3.2877;30;4;0.2487
grafo6616.45.gml;1;2.2042;21;3;0.2752
grafo6617.84.gml;1;2.4551;70;4;0.2748
grafo6618.82.gml;1;2.2417;22;3;0.2749
grafo6619.48.gml;1;1.7331;9;1;0.2487
grafo6627.57.gml;1;2.3532;32;4;0.3001
grafo6630.56.gml;1;0.5007;10;1;0.2134
grafo6635.56.gml;1;2.1433;11;2;0.2546
grafo6636.56.gml;1;2.1533;18;4;0.3043
grafo6652.54.gml;1;3.1756;21;2;0.3111
grafo6654.87.gml;1;2.5958;65;5;0.3185
grafo6655.38.gml;1;2.2008;15;5;0.3089
grafo6657.59.gml;1;3.3211;39;4;0.3158
grafo6669.64.gml;1;3.3368;27;4;0.287
grafo6674.46.gml;1;0.6418;6;1;0.2366
grafo6676.68.gml;1;0.1887;9;1;0.1918
grafo6684.56.gml;1;2.1892;16;3;0.2642
grafo6696.47.gml;1;2.2984;23;5;0.3733
grafo6699.46.gml;1;2.2958;36;4;0.3243
grafo6701.47.gml;1;4.117;51;5;0.2851
grafo6710.73.gml;1;2.284;19;3;0.2489
grafo6711.81.gml;1;0.9663;13;1;0.2702
grafo6727.38.gml;1;0.0585;4;1;0.182
grafo6733.57.gml;1;0.2781;6;1;0.1871
grafo6738.47.gml;1;2.2237;19;2;0.3188
grafo6739.46.gml;1;2.312;26;3;0.2604
grafo6743.82.gml;1;2.5945;30;3;0.2996
grafo6749.86.gml;1;0.5523;9;1;0.1968
grafo6760.54.gml;1;0.1903;7;1;0.1713
grafo6765.68.gml;1;0.3001;9;1;0.235
grafo6769.61.gml;1;3.2724;23;3;0.2769
grafo6772.75.gml;1;2.4853;39;3;0.2509
grafo6782.46.gml;1;2.2192;21;3;0.3272
grafo6802.74.gml;1;2.4329;35;3;0.2762
grafo6807.38.gml;1;1.9255;6;1;0.2446
grafo6818.57.gml;1;0.5855;11;1;0.2831
grafo6819.42.gml;1;2.2684;21;4;0.2855
grafo6843.43.gml;1;2.185;14;2;0.2763
grafo6848.39.gml;1;0.0641;5;1;0.2106
grafo6850.45.gml;1;1.8764;11;1;0.263
grafo6851.49.gml;1;2.1946;16;3;0.3408
grafo6862.47.gml;1;2.1796;17;2;0.2946
grafo6863.40.gml;1;2.1755;28;3;0.3249
grafo6864.55.gml;1;2.2159;18;2;0.273
grafo6871.54.gml;1;3.481;27;4;0.2984
grafo6884.39.gml;1;0.3902;10;1;0.2882
grafo6886.43.gml;1;2.3178;29;4;0.3162
grafo6890.71.gml;1;2.6298;99;6;0.2982
grafo6900.39.gml;1;1.3985;6;1;0.2571
grafo6902.44.gml;1;0.5798;8;1;0.2978
grafo6904.49.gml;1;2.1089;11;2;0.257
grafo6905.37.gml;1;2.0835;12;2;0.2659
grafo6920.40.gml;1;0.9429;12;1;0.282
grafo6925.44.gml;1;2.1656;14;2;0.2483
grafo6931.38.gml;1;0.4276;5;1;0.2254
grafo6937.34.gml;1;0.0324;2;1;0.234
grafo6942.46.gml;1;2.1849;14;2;0.3143
grafo6954.75.gml;1;0.3571;12;1;0.213
grafo6956.39.gml;1;2.2867;22;3;0.3738
grafo6962.40.gml;1;1.8443;8;1;0.3142
grafo6967.69.gml;1;3.1391;24;3;0.3045
grafo6968.44.gml;1;2.2793;30;3;0.2382
grafo6970.44.gml;1;0.0465;3;1;0.2123
grafo6975.39.gml;1;2.4003;70;7;0.2904
grafo6977.74.gml;1;2.564;54;3;0.2979
grafo6980.59.gml;1;3.5201;21;4;0.241
grafo6986.46.gml;1;2.1499;12;3;0.2847
grafo6991.44.gml;1;1.2053;12;1;0.2947
grafo6994.46.gml;1;0.6409;10;1;0.2779
grafo6999.94.gml;1;2.478;36;3;0.2559
grafo7005.42.gml;1;2.1894;24;4;0.3116
grafo7008.37.gml;1;0.3909;7;1;0.25
grafo7010.49.gml;1;2.2085;18;3;0.3301
grafo7012.42.gml;1;2.1517;26;5;0.3231
grafo7014.47.gml;1;2.1463;14;3;0.3103
grafo7017.45.gml;1;2.2651;40;3;0.3206
grafo7023.45.gml;1;0.1436;7;1;0.2394
grafo7039.45.gml;1;2.2017;17;3;0.3481
grafo7040.43.gml;1;0.215;3;1;0.2162
grafo7045.45.gml;1;2.3535;24;4;0.2742
grafo7049.42.gml;1;1.2553;7;1;0.2742
grafo7050.40.gml;1;0.594;6;1;0.2598
grafo7056.41.gml;1;0.0348;1;1;0.1443
grafo7057.50.gml;1;3.3936;25;4;0.3381
grafo7061.53.gml;1;2.2477;24;3;0.2845
grafo7063.44.gml;1;0.0338;3;1;0.2497
grafo7064.44.gml;1;2.1364;17;2;0.3304
grafo7066.53.gml;1;3.0363;34;5;0.2711
grafo7070.59.gml;1;2.7978;24;3;0.264
grafo7081.38.gml;1;2.3352;19;3;0.3523
grafo7086.47.gml;1;2.1732;8;2;0.2481
grafo7090.54.gml;1;2.1505;15;2;0.2627
grafo7093.36.gml;1;0.2259;7;1;0.2036
grafo7095.53.gml;1;2.1596;12;3;0.2275
grafo7101.86.gml;1;2.5762;86;5;0.3231
grafo7102.49.gml;1;2.2244;16;3;0.2471
grafo7109.87.gml;1;2.4153;49;5;0.2877
grafo7113.57.gml;1;3.4196;53;5;0.3288
grafo7128.48.gml;1;2.1239;11;2;0.3142
grafo7130.90.gml;1;2.6171;98;6;0.3059
grafo7132.87.gml;1;2.457;49;3;0.3024
grafo7145.56.gml;1;0.5724;7;1;0.2831
grafo7148.39.gml;1;0.3426;7;1;0.2416
grafo7156.67.gml;1;3.2208;23;4;0.2727
grafo7158.39.gml;1;2.2184;11;3;0.2993
grafo7161.37.gml;1;0.0489;2;1;0.2281
grafo7168.39.gml;1;2.2144;16;2;0.3056
grafo7169.44.gml;1;2.1478;15;3;0.2777
grafo7171.44.gml;1;2.3729;36;4;0.3173
grafo7180.40.gml;1;0.3676;8;1;0.2401
grafo7190.52.gml;1;0.5036;9;1;0.1876
grafo7191.41.gml;1;1.5553;9;1;0.3297
grafo7204.41.gml;1;2.1711;23;6;0.3358
grafo7212.42.gml;1;0.7269;6;1;0.2205
grafo7215.44.gml;1;0.0572;4;1;0.1772
grafo7220.42.gml;1;2.1719;16;2;0.3252
grafo7222.40.gml;1;0.4635;5;1;0.2246
grafo7225.37.gml;1;2.1445;11;2;0.2908
grafo7233.37.gml;1;2.0816;6;2;0.2381
grafo7240.60.gml;1;2.6374;44;4;0.2918
grafo7244.41.gml;1;0.4281;8;1;0.2191
grafo7246.42.gml;1;0.4487;9;1;0.2756
grafo7248.41.gml;1;0.2277;5;1;0.1883
grafo7250.47.gml;1;2.2303;16;2;0.2994
grafo7254.44.gml;1;2.3931;44;4;0.328
grafo7261.42.gml;1;2.248;32;5;0.3374
grafo7269.40.gml;1;0.2491;5;1;0.2444
