instance;solved;time;GCN;LCN;stress
ba_9313_n140_m2.gml;0;900.0;;;
ba_9326_n56_m2.gml;1;550.0931;85.0;9.0;0.5664
ba_937_n68_m3.gml;0;900.0;;;
ba_9413_n58_m3.gml;0;900.0;;;
ba_9437_n190_m1.gml;1;88.935;20.0;4.0;0.5943
ba_9482_n117_m3.gml;0;900.0;;;
ba_9483_n52_m2.gml;1;599.1465;115.0;13.0;0.6002
ba_9523_n199_m1.gml;1;199.5014;23.0;6.0;0.5637
ba_953_n140_m3.gml;0;900.0;;;
ba_95_n183_m1.gml;1;5.1849;1.0;1.0;0.5782
ba_963_n109_m2.gml;0;900.0;;;
ba_9650_n139_m2.gml;0;900.0;;;
ba_9656_n116_m3.gml;0;900.0;;;
ba_9711_n130_m3.gml;0;900.0;;;
ba_9717_n181_m1.gml;1;72.5038;23.0;6.0;0.6488
ba_9766_n92_m3.gml;0;900.0;;;
ba_9777_n149_m2.gml;0;900.0;;;
ba_9796_n137_m3.gml;0;900.0;;;
ba_9820_n163_m1.gml;1;8.1093;4.0;2.0;0.6014
ba_9827_n169_m1.gml;1;26.3787;11.0;4.0;0.5764
ba_9844_n58_m2.gml;1;671.0298;84.0;11.0;0.5961
ba_9870_n73_m2.gml;0;900.0;;;
ba_9930_n72_m2.gml;0;900.0;;;
ba_994_n72_m2.gml;0;900.0;;;
ba_9978_n123_m2.gml;0;900.0;;;
