instance;solved;time;GCN;LCN;stress
grafo4633.65.gml;1;22.086;12.0;3.0;0.5141
grafo4636.82.gml;1;117.4814;31.0;5.0;0.6655
grafo4644.84.gml;1;243.2159;50.0;7.0;0.6326
grafo4654.74.gml;1;142.2732;25.0;4.0;0.6508
grafo4657.79.gml;1;141.9168;32.0;6.0;0.6327
grafo4658.76.gml;1;142.9051;35.0;6.0;0.591
grafo4662.50.gml;1;2.0172;1.0;1.0;0.5663
grafo4665.76.gml;1;100.4163;24.0;4.0;0.6592
grafo4668.61.gml;1;62.7553;27.0;4.0;0.646
grafo4692.76.gml;1;43.5263;9.0;2.0;0.6362
grafo4694.76.gml;1;196.69;48.0;6.0;0.6182
grafo4701.54.gml;1;3.9459;3.0;2.0;0.6126
grafo4704.60.gml;1;76.0121;26.0;4.0;0.5925
grafo4713.61.gml;1;55.5277;24.0;5.0;0.6167
grafo4716.53.gml;1;38.675;14.0;2.0;0.6129
grafo4718.64.gml;1;91.3823;23.0;6.0;0.5602
grafo4725.75.gml;1;144.4231;42.0;7.0;0.5848
grafo4726.51.gml;1;7.6984;3.0;1.0;0.6492
grafo4730.58.gml;1;33.9156;12.0;4.0;0.6601
grafo4736.52.gml;1;4.4734;4.0;2.0;0.5333
grafo4743.76.gml;1;144.0973;31.0;6.0;0.6058
grafo4746.67.gml;1;42.1434;14.0;4.0;0.5886
grafo4756.51.gml;1;13.8654;6.0;3.0;0.5899
grafo4764.83.gml;1;100.5614;30.0;7.0;0.6111
grafo4771.73.gml;1;50.7514;22.0;4.0;0.5946
grafo4773.57.gml;1;35.5007;11.0;3.0;0.6201
grafo4774.65.gml;1;16.7533;7.0;3.0;0.484
grafo4782.66.gml;1;124.9547;41.0;5.0;0.5422
grafo4783.80.gml;1;45.4663;13.0;4.0;0.6056
grafo4790.62.gml;1;20.2477;11.0;3.0;0.5901
grafo4791.78.gml;1;27.9505;16.0;5.0;0.5695
grafo4795.60.gml;1;109.1978;41.0;7.0;0.6193
grafo4797.75.gml;1;96.7089;41.0;9.0;0.5402
grafo4803.53.gml;1;17.8175;11.0;3.0;0.5769
grafo4814.68.gml;1;34.2848;14.0;4.0;0.6716
grafo4818.65.gml;1;17.7752;9.0;3.0;0.6204
grafo4822.72.gml;1;70.0597;18.0;3.0;0.5665
grafo4825.83.gml;1;70.5162;28.0;6.0;0.5842
grafo4831.56.gml;1;65.6726;24.0;4.0;0.5856
grafo4832.59.gml;1;7.5659;5.0;2.0;0.5424
grafo4834.74.gml;1;16.5405;6.0;2.0;0.6239
grafo4836.56.gml;1;4.8794;3.0;3.0;0.5878
grafo4838.58.gml;1;63.7313;15.0;3.0;0.6369
grafo4846.62.gml;1;6.0274;3.0;2.0;0.5807
grafo4850.55.gml;1;12.7283;6.0;2.0;0.6395
grafo4852.58.gml;1;19.5197;8.0;3.0;0.6059
grafo4853.49.gml;1;2.8022;1.0;1.0;0.6
grafo4861.55.gml;1;21.6713;15.0;3.0;0.6117
grafo4862.51.gml;1;9.1533;4.0;2.0;0.6344
grafo4867.57.gml;1;21.4383;13.0;3.0;0.599
grafo4870.75.gml;1;50.0037;17.0;4.0;0.6605
grafo4872.60.gml;1;204.7424;61.0;7.0;0.5822
grafo4875.78.gml;1;184.2641;51.0;9.0;0.6668
grafo4882.53.gml;1;30.0801;16.0;3.0;0.6343
grafo4883.62.gml;1;22.2473;6.0;4.0;0.6298
grafo4885.71.gml;1;125.1947;27.0;5.0;0.622
grafo4886.60.gml;1;6.7312;5.0;2.0;0.5799
grafo4889.58.gml;1;14.8088;10.0;5.0;0.6092
grafo4890.80.gml;1;66.6351;20.0;5.0;0.5801
grafo4895.53.gml;1;21.4463;13.0;3.0;0.5438
grafo4900.59.gml;1;35.4271;14.0;3.0;0.6468
grafo4918.55.gml;1;2.4515;1.0;1.0;0.6426
grafo4923.63.gml;1;1.5209;2.0;2.0;0.5624
grafo4924.62.gml;0;900.0;;;
grafo4938.71.gml;1;30.3828;10.0;3.0;0.6067
grafo4942.54.gml;1;31.4105;13.0;3.0;0.5575
grafo4955.59.gml;1;11.2688;8.0;3.0;0.5843
grafo4960.58.gml;1;21.5782;11.0;4.0;0.6123
grafo4962.76.gml;1;87.7833;32.0;8.0;0.5378
grafo4968.77.gml;1;22.4538;10.0;5.0;0.5937
grafo4986.83.gml;1;50.9881;18.0;4.0;0.5937
grafo4987.64.gml;1;4.8673;3.0;2.0;0.5932
grafo4989.75.gml;1;28.8413;10.0;2.0;0.6322
grafo4993.65.gml;1;103.374;41.0;6.0;0.5831
grafo4994.65.gml;1;85.3034;29.0;5.0;0.6211
grafo4996.53.gml;1;9.3676;6.0;4.0;0.5791
grafo4999.55.gml;1;17.2407;11.0;4.0;0.5885
grafo5002.54.gml;1;1.4382;1.0;1.0;0.4153
grafo5008.58.gml;1;20.8744;15.0;3.0;0.6065
grafo5011.62.gml;1;19.4077;7.0;2.0;0.6008
grafo5012.53.gml;1;4.5439;4.0;2.0;0.5932
grafo5013.82.gml;1;59.8322;17.0;5.0;0.6697
grafo5015.80.gml;1;8.646;4.0;3.0;0.6332
grafo5022.67.gml;1;95.9346;37.0;7.0;0.6055
grafo5024.84.gml;1;101.0546;32.0;4.0;0.6289
grafo5028.83.gml;1;146.8658;40.0;7.0;0.577
grafo5034.78.gml;1;6.9843;2.0;1.0;0.5633
grafo5036.62.gml;1;24.6127;15.0;4.0;0.5925
grafo5040.53.gml;1;16.2468;7.0;3.0;0.6445
grafo5048.61.gml;1;5.9518;2.0;1.0;0.5493
grafo5051.80.gml;1;166.2145;44.0;9.0;0.6202
grafo5053.60.gml;1;48.0637;22.0;5.0;0.5677
grafo5055.56.gml;1;19.5327;11.0;6.0;0.5933
grafo506.43.gml;1;1.0551;1.0;1.0;0.6222
grafo5076.78.gml;1;47.8825;21.0;5.0;0.5512
grafo5077.56.gml;1;26.5184;12.0;3.0;0.599
grafo5079.64.gml;1;18.181;9.0;2.0;0.5882
grafo5080.79.gml;1;73.8867;21.0;7.0;0.6314
grafo5082.60.gml;1;27.4882;13.0;4.0;0.642
grafo5085.81.gml;1;114.7599;32.0;6.0;0.596
grafo5087.77.gml;1;27.3213;11.0;3.0;0.6558
grafo5095.62.gml;1;38.6398;16.0;4.0;0.6474
grafo5098.58.gml;1;30.504;17.0;3.0;0.5647
grafo5104.57.gml;1;23.0974;8.0;3.0;0.6373
grafo5109.83.gml;1;120.5382;35.0;5.0;0.6523
grafo5115.65.gml;1;68.6126;22.0;6.0;0.5636
grafo5116.74.gml;1;47.8036;16.0;4.0;0.5821
grafo5119.76.gml;1;172.1034;42.0;6.0;0.6023
grafo5120.60.gml;1;8.64;7.0;3.0;0.6121
grafo5122.39.gml;1;2.7352;3.0;2.0;0.6756
grafo5124.36.gml;1;1.2834;1.0;1.0;0.4895
grafo5126.43.gml;1;1.7891;1.0;1.0;0.6269
grafo5142.36.gml;1;1.8876;3.0;2.0;0.611
grafo5147.67.gml;1;20.6165;10.0;2.0;0.6073
grafo5150.52.gml;1;9.4496;5.0;2.0;0.7065
grafo5154.39.gml;1;9.6671;7.0;4.0;0.6261
grafo5157.39.gml;1;2.436;2.0;2.0;0.5897
grafo5166.42.gml;1;1.598;2.0;2.0;0.5815
grafo5170.59.gml;1;7.388;5.0;2.0;0.5742
grafo5171.77.gml;1;3.1596;2.0;1.0;0.5003
grafo5178.42.gml;1;8.5857;6.0;3.0;0.6576
grafo5186.55.gml;1;28.862;12.0;4.0;0.576
grafo5188.70.gml;1;24.2113;8.0;3.0;0.6433
grafo5196.73.gml;1;15.9077;8.0;3.0;0.6881
grafo5207.43.gml;1;31.2189;18.0;3.0;0.5929
grafo5235.32.gml;1;0.8097;2.0;1.0;0.5624
grafo5241.42.gml;1;3.2628;4.0;1.0;0.5962
grafo5249.56.gml;1;51.5031;17.0;4.0;0.6859
grafo5255.47.gml;1;10.1392;9.0;3.0;0.6124
grafo5257.38.gml;1;0.721;1.0;1.0;0.4914
grafo5263.75.gml;1;41.9209;12.0;2.0;0.5356
grafo5265.40.gml;1;6.3447;5.0;3.0;0.585
grafo5267.43.gml;1;7.8199;4.0;2.0;0.6001
grafo5268.43.gml;1;0.9776;1.0;1.0;0.5366
grafo5277.44.gml;1;9.9521;5.0;1.0;0.6129
grafo5279.78.gml;1;175.321;43.0;5.0;0.6714
grafo5282.58.gml;1;22.1769;15.0;3.0;0.6283
grafo5287.61.gml;1;70.4237;25.0;4.0;0.5603
grafo5301.37.gml;1;0.5588;1.0;1.0;0.5464
grafo5305.63.gml;1;63.2689;31.0;5.0;0.549
grafo5307.39.gml;1;4.9483;10.0;4.0;0.5446
grafo5311.54.gml;1;13.7599;10.0;3.0;0.5836
grafo5322.67.gml;1;35.9908;10.0;3.0;0.5846
grafo5323.44.gml;1;1.2915;2.0;2.0;0.5178
grafo5324.62.gml;1;5.8481;2.0;1.0;0.3659
grafo5327.40.gml;1;0.4724;1.0;1.0;0.459
grafo5332.61.gml;1;27.013;11.0;4.0;0.5855
grafo5333.43.gml;1;4.7304;2.0;1.0;0.5351
grafo5340.34.gml;1;2.6418;4.0;2.0;0.5873
grafo5358.47.gml;1;40.0732;19.0;3.0;0.5348
grafo5361.76.gml;1;92.0753;35.0;5.0;0.5878
grafo5366.51.gml;1;17.4423;12.0;3.0;0.6309
