instance;solved;time;GCN;LCN;stress
ba_4463_n120_m2.gml;0;900.0;;;
ba_4468_n77_m3.gml;0;900.0;;;
ba_446_n149_m2.gml;0;900.0;;;
ba_4476_n158_m1.gml;1;4.9759;2.0;2.0;0.5013
ba_44_n66_m2.gml;0;900.0;;;
ba_4506_n149_m3.gml;0;900.0;;;
ba_4513_n131_m1.gml;1;12.6771;7.0;5.0;0.6677
ba_4523_n92_m3.gml;0;900.0;;;
ba_4528_n143_m2.gml;0;900.0;;;
ba_4563_n53_m2.gml;1;490.5633;83.0;10.0;0.6044
ba_456_n58_m2.gml;1;835.7685;146.0;11.0;0.6064
ba_4577_n52_m3.gml;0;900.0;;;
ba_4585_n129_m3.gml;0;900.0;;;
ba_4588_n136_m3.gml;0;900.0;;;
ba_4591_n179_m1.gml;1;3.4098;3.0;2.0;0.5776
ba_4616_n93_m3.gml;0;900.0;;;
ba_4632_n118_m3.gml;0;900.0;;;
ba_4670_n149_m2.gml;0;900.0;;;
ba_467_n138_m2.gml;0;900.0;;;
ba_4703_n104_m3.gml;0;900.0;;;
ba_4710_n78_m2.gml;0;900.0;;;
ba_4740_n143_m1.gml;1;3.4995;2.0;1.0;0.6132
ba_4744_n121_m2.gml;0;900.0;;;
ba_4773_n108_m2.gml;0;900.0;;;
ba_4827_n129_m2.gml;0;900.0;;;
