instance;solved;time;GCN;LCN;stress
ba_1782_n96_m2.gml;0;900.0;;;
ba_1812_n198_m1.gml;1;15.4785;2.0;1.0;0.6604
ba_1824_n94_m3.gml;0;900.0;;;
ba_1829_n108_m3.gml;0;900.0;;;
ba_1870_n148_m2.gml;0;900.0;;;
ba_1872_n116_m2.gml;0;900.0;;;
ba_1885_n112_m3.gml;0;900.0;;;
ba_1903_n100_m3.gml;0;900.0;;;
ba_1910_n108_m2.gml;0;900.0;;;
ba_197_n96_m2.gml;0;900.0;;;
ba_2018_n120_m3.gml;0;900.0;;;
ba_2027_n121_m3.gml;0;900.0;;;
ba_2045_n191_m1.gml;1;54.8777;12.0;4.0;0.6478
ba_2066_n55_m3.gml;0;900.0;;;
ba_2073_n57_m2.gml;1;551.8637;82.0;9.0;0.6193
ba_2078_n104_m2.gml;0;900.0;;;
ba_2097_n77_m3.gml;0;900.0;;;
ba_2101_n114_m1.gml;1;1.5977;1.0;1.0;0.4463
ba_2110_n139_m2.gml;0;900.0;;;
ba_2113_n56_m3.gml;0;900.0;;;
ba_2116_n113_m2.gml;0;900.0;;;
ba_2171_n146_m3.gml;0;900.0;;;
ba_2214_n115_m3.gml;0;900.0;;;
ba_2230_n63_m3.gml;0;900.0;;;
ba_2271_n187_m1.gml;1;16.1473;4.0;2.0;0.557
