instance;solved;time;GCN;LCN;stress
grafo10003.40.gml;1;1.5689;3;2;0.52
grafo10008.42.gml;1;13.8752;9;4;0.5972
grafo10020.38.gml;1;6.701;6;2;0.5758
grafo10027.38.gml;1;2.6446;5;2;0.5546
grafo10030.38.gml;1;4.2843;2;1;0.5229
grafo10054.40.gml;1;5.1861;5;2;0.5566
grafo10058.32.gml;1;1.4957;1;1;0.576
grafo10078.40.gml;1;2.1945;1;1;0.6509
grafo10087.39.gml;1;3.8308;3;2;0.5662
grafo10089.37.gml;1;3.5299;6;2;0.676
grafo10100.99.gml;1;239.8419;46;6;0.5855
grafo10103.98.gml;1;179.7508;30;4;0.642
grafo10107.93.gml;1;206.4726;52;8;0.6544
grafo10118.97.gml;1;131.6748;40;6;0.5943
grafo10125.99.gml;1;9.2708;4;2;0.5846
grafo10128.98.gml;1;197.2787;30;5;0.6619
grafo10130.97.gml;1;323.1377;76;8;0.6013
grafo10140.40.gml;1;1.2769;2;2;0.4623
grafo10144.98.gml;1;211.6123;38;6;0.61
grafo10149.95.gml;1;233.4721;49;5;0.6369
grafo10154.94.gml;1;269.3586;59;9;0.632
grafo10170.96.gml;1;98.7141;41;7;0.6317
grafo10193.38.gml;1;1.0484;1;1;0.6101
grafo10194.97.gml;1;163.5774;37;5;0.7202
grafo10195.99.gml;1;356.8405;64;7;0.5784
grafo10201.93.gml;1;89.5706;29;6;0.6008
grafo10204.100.gml;1;476.5115;68;6;0.6345
grafo10207.98.gml;1;247.3675;60;7;0.6674
grafo10214.94.gml;1;142.1117;36;7;0.6021
grafo10228.95.gml;1;244.0099;56;6;0.6092
grafo10240.97.gml;1;211.5037;48;7;0.671
grafo10243.95.gml;1;197.067;54;8;0.6182
grafo10250.100.gml;1;193.3976;33;5;0.6402
grafo10252.96.gml;1;217.8597;45;6;0.6198
grafo10260.98.gml;1;121.533;22;4;0.6195
grafo10262.100.gml;1;189.9358;52;7;0.6412
grafo10266.94.gml;1;274.1337;71;11;0.5632
grafo10276.41.gml;1;2.8473;4;2;0.6449
grafo10278.40.gml;1;2.2894;1;1;0.6329
grafo10280.37.gml;1;3.8452;4;2;0.5609
grafo10298.97.gml;1;443.3357;70;7;0.6867
grafo10301.94.gml;1;290.4486;61;7;0.6484
grafo10311.91.gml;1;41.5521;13;3;0.6059
grafo10317.91.gml;1;139.4394;29;5;0.6517
grafo10343.94.gml;1;12.6044;3;2;0.4972
grafo10344.100.gml;1;98.8664;25;6;0.6256
grafo1035.37.gml;1;6.9758;6;3;0.5676
grafo10352.95.gml;1;64.3978;17;3;0.6817
grafo10362.94.gml;1;255.622;48;6;0.6234
grafo10366.99.gml;1;173.2412;36;5;0.6657
grafo10370.98.gml;1;118.7989;35;6;0.5985
grafo10373.94.gml;1;76.527;20;4;0.5986
grafo10374.97.gml;1;96.5309;28;5;0.5308
grafo10378.100.gml;1;25.3858;9;2;0.621
grafo10385.94.gml;1;150.1957;63;9;0.6273
grafo10391.94.gml;1;182.4442;44;6;0.6048
grafo10412.94.gml;1;135.1219;38;5;0.6268
grafo10416.96.gml;1;273.8601;59;7;0.6843
grafo10418.100.gml;1;276.541;61;8;0.6656
grafo10429.100.gml;1;114.4143;37;5;0.5865
grafo10433.97.gml;1;128.5631;38;8;0.5844
grafo10435.96.gml;1;65.4841;25;6;0.6662
grafo10442.97.gml;1;93.048;26;5;0.6495
grafo10464.96.gml;1;14.2164;3;2;0.5496
grafo10473.95.gml;1;109.5246;35;4;0.617
grafo10474.94.gml;1;489.4751;91;9;0.6107
grafo10475.98.gml;1;61.276;16;3;0.6564
grafo10478.94.gml;1;65.6928;11;4;0.5978
grafo10480.95.gml;1;115.7529;35;7;0.6763
grafo10484.99.gml;1;363.1502;85;10;0.5758
grafo10486.97.gml;1;106.9049;24;6;0.7074
grafo10490.99.gml;1;145.9069;44;7;0.6245
grafo10498.99.gml;1;124.0766;34;5;0.6572
grafo10502.91.gml;1;289.2263;68;7;0.6229
grafo10506.98.gml;1;90.4942;24;5;0.561
grafo10507.93.gml;1;158.8989;29;6;0.611
grafo10509.32.gml;1;0.4697;1;1;0.6225
grafo10524.97.gml;1;39.5957;15;3;0.6104
grafo10530.100.gml;1;104.6204;30;5;0.5818
grafo10533.100.gml;1;129.1702;26;5;0.5977
grafo10540.97.gml;1;78.1403;30;6;0.6119
grafo10545.93.gml;1;50.6003;12;3;0.5411
grafo10546.98.gml;1;91.212;30;5;0.6416
grafo10548.94.gml;1;221.4382;54;7;0.6247
grafo10554.93.gml;1;9.5536;4;2;0.6636
grafo10559.98.gml;1;103.2497;39;5;0.6304
grafo10563.41.gml;1;0.5288;1;1;0.417
grafo10567.38.gml;1;0.777;1;1;0.4869
grafo10579.96.gml;1;50.4824;23;6;0.5852
grafo10589.93.gml;1;305.8874;59;6;0.6074
grafo10593.98.gml;1;152.7271;38;5;0.5938
grafo10594.94.gml;1;267.4836;56;9;0.5767
grafo10595.95.gml;1;98.8483;36;6;0.5896
grafo10605.99.gml;1;81.3849;24;4;0.5954
grafo10612.94.gml;1;60.1475;18;5;0.6585
grafo10625.100.gml;1;47.1888;18;3;0.6605
grafo10629.100.gml;1;145.1188;21;4;0.6737
grafo10633.100.gml;1;265.2998;55;9;0.6542
grafo10634.96.gml;1;287.0394;58;8;0.6699
grafo10635.95.gml;1;382.5148;77;10;0.6345
grafo10636.95.gml;1;236.2557;42;5;0.6052
grafo10637.94.gml;1;312.8677;85;12;0.6588
grafo10639.91.gml;1;100.747;30;4;0.6725
grafo10641.99.gml;1;104.3609;21;4;0.6267
grafo10644.100.gml;1;332.615;60;8;0.6164
grafo10646.100.gml;1;565.9542;107;9;0.6231
grafo10653.100.gml;1;225.8919;60;8;0.5998
grafo10654.96.gml;1;135.4668;36;4;0.5671
grafo10657.39.gml;1;1.193;3;2;0.6159
grafo10659.38.gml;1;9.7158;5;2;0.5928
grafo10670.100.gml;1;213.5848;56;6;0.6075
grafo10672.98.gml;1;164.0305;48;7;0.5692
grafo10676.100.gml;1;203.4796;30;5;0.6178
grafo10681.93.gml;1;130.0122;24;4;0.6559
grafo10682.98.gml;1;100.9229;19;5;0.6163
grafo10688.95.gml;1;280.0244;54;6;0.6376
grafo10690.96.gml;1;47.7301;13;3;0.6346
grafo10692.92.gml;1;74.441;22;5;0.5755
grafo10693.98.gml;1;558.4306;93;7;0.6137
grafo10698.95.gml;1;242.9021;59;6;0.5779
grafo10712.98.gml;1;304.1353;51;8;0.5978
grafo10723.96.gml;1;10.4619;3;1;0.5724
grafo10724.92.gml;1;59.6607;12;3;0.656
grafo10736.99.gml;1;190.8164;34;6;0.605
