instance;solved;time;GCN;LCN;stress
ba_4463_n120_m2.gml;1;0.036;785;27;0.4105
ba_4468_n77_m3.gml;1;0.0456;1829;61;0.3997
ba_446_n149_m2.gml;1;0.0494;1470;42;0.3939
ba_4476_n158_m1.gml;1;0.0084;15;4;0.3493
ba_44_n66_m2.gml;1;0.0175;256;17;0.3866
ba_4506_n149_m3.gml;1;0.1067;5712;91;0.42
ba_4513_n131_m1.gml;1;0.0098;13;3;0.3169
ba_4523_n92_m3.gml;1;0.0678;2571;61;0.4175
ba_4528_n143_m2.gml;1;0.0534;1332;41;0.4128
ba_4563_n53_m2.gml;1;0.0157;157;14;0.351
ba_456_n58_m2.gml;1;0.0168;219;14;0.3971
ba_4577_n52_m3.gml;1;0.0233;574;29;0.3855
ba_4585_n129_m3.gml;1;0.1023;4770;84;0.4171
ba_4588_n136_m3.gml;1;0.1063;4656;84;0.4399
ba_4591_n179_m1.gml;1;0.01;6;2;0.3289
ba_4616_n93_m3.gml;1;0.0541;2057;63;0.4045
ba_4632_n118_m3.gml;1;0.0862;3845;73;0.4205
ba_4670_n149_m2.gml;1;0.052;1372;44;0.3971
ba_467_n138_m2.gml;1;0.0524;1357;46;0.4076
ba_4703_n104_m3.gml;1;0.0639;2602;67;0.4054
ba_4710_n78_m2.gml;1;0.025;495;20;0.4072
ba_4740_n143_m1.gml;1;0.009;5;2;0.3302
ba_4744_n121_m2.gml;1;0.0419;1028;29;0.4123
ba_4773_n108_m2.gml;1;0.0323;684;21;0.402
ba_4827_n129_m2.gml;1;0.0394;954;34;0.4019
ba_4833_n71_m1.gml;1;0.0081;3;1;0.3436
ba_4888_n96_m2.gml;1;0.0324;700;31;0.3994
ba_4894_n52_m2.gml;1;0.0158;126;9;0.4136
ba_4986_n93_m2.gml;1;0.0259;429;22;0.3995
ba_5043_n112_m1.gml;1;0.0087;8;3;0.3722
ba_5060_n198_m1.gml;1;0.0087;4;2;0.3508
ba_508_n81_m3.gml;1;0.0473;1515;50;0.4079
ba_5091_n54_m3.gml;1;0.0261;794;33;0.4108
ba_5098_n78_m3.gml;1;0.045;1504;48;0.4138
ba_5149_n93_m2.gml;1;0.0264;614;24;0.4113
ba_514_n51_m3.gml;1;0.0254;612;32;0.3836
ba_5151_n153_m2.gml;1;0.0674;2078;45;0.413
ba_5154_n70_m3.gml;1;0.0349;1067;42;0.4069
ba_5193_n121_m3.gml;1;0.0863;3863;77;0.4335
ba_5213_n101_m3.gml;1;0.0593;2251;51;0.3936
ba_5226_n94_m2.gml;1;0.0304;615;29;0.3866
ba_5232_n51_m3.gml;1;0.0262;645;32;0.3998
ba_5276_n95_m2.gml;1;0.0308;625;22;0.3987
ba_5280_n130_m2.gml;1;0.0468;1300;35;0.4153
ba_5299_n132_m1.gml;1;0.0106;13;4;0.382
ba_5306_n100_m2.gml;1;0.0326;712;26;0.3815
ba_5313_n119_m1.gml;1;0.0097;6;3;0.3527
ba_5314_n155_m1.gml;1;0.0086;9;3;0.3509
ba_5322_n53_m2.gml;1;0.015;126;9;0.3793
ba_5336_n134_m1.gml;1;0.011;17;3;0.3689
