instance;solved;time;GCN;LCN;stress
grafo6480.38.gml;1;0.0196;6;2;0.3354
grafo6482.87.gml;1;0.0097;37;4;0.3269
grafo6488.49.gml;1;0.0066;9;2;0.3364
grafo6489.48.gml;1;0.0068;15;3;0.3607
grafo6505.80.gml;1;0.0088;44;6;0.3453
grafo6506.80.gml;1;0.0088;41;4;0.3874
grafo6512.46.gml;1;0.006;5;2;0.37
grafo6514.39.gml;1;0.0063;19;4;0.3591
grafo6519.56.gml;1;0.0071;19;3;0.3455
grafo6528.72.gml;1;0.007;9;2;0.3338
grafo6531.38.gml;1;0.006;12;3;0.3495
grafo6539.47.gml;1;0.0066;20;4;0.3357
grafo6566.57.gml;1;0.0072;13;2;0.2855
grafo6569.45.gml;1;0.0063;10;3;0.3451
grafo6584.61.gml;1;0.0078;16;2;0.2894
grafo6592.55.gml;1;0.0076;22;4;0.3429
grafo6599.36.gml;1;0.0057;6;2;0.3311
grafo6600.47.gml;1;0.0066;23;3;0.4063
grafo6603.49.gml;1;0.0083;64;7;0.3429
grafo6614.74.gml;1;0.0074;20;4;0.3221
grafo6616.45.gml;1;0.0064;16;3;0.3107
grafo6617.84.gml;1;0.0094;56;6;0.3616
grafo6618.82.gml;1;0.0079;22;4;0.2993
grafo6619.48.gml;1;0.006;8;2;0.3437
grafo6627.57.gml;1;0.0077;35;5;0.3269
grafo6630.56.gml;1;0.0064;8;2;0.3377
grafo6635.56.gml;1;0.0068;9;3;0.3407
grafo6636.56.gml;1;0.0068;12;3;0.3013
grafo6652.54.gml;1;0.0073;20;3;0.3472
grafo6654.87.gml;1;0.0091;52;4;0.3223
grafo6655.38.gml;1;0.0062;13;4;0.3305
grafo6657.59.gml;1;0.0071;24;5;0.3479
grafo6669.64.gml;1;0.0081;23;4;0.3276
grafo6674.46.gml;1;0.007;8;2;0.2922
grafo6676.68.gml;1;0.0068;7;2;0.3888
grafo6684.56.gml;1;0.0072;12;3;0.3401
grafo6696.47.gml;1;0.0068;31;7;0.3685
grafo6699.46.gml;1;0.0073;32;5;0.3212
grafo6701.47.gml;1;0.0076;32;4;0.4001
grafo6710.73.gml;1;0.0074;15;3;0.2967
grafo6711.81.gml;1;0.0075;10;3;0.3469
grafo6727.38.gml;1;0.0061;2;1;0.3417
grafo6733.57.gml;1;0.0062;4;1;0.2704
grafo6738.47.gml;1;0.0067;23;4;0.3251
grafo6739.46.gml;1;0.0067;23;4;0.3251
grafo6743.82.gml;1;0.0079;28;4;0.3245
grafo6749.86.gml;1;0.0073;9;3;0.3165
grafo6760.54.gml;1;0.0067;8;2;0.3037
grafo6765.68.gml;1;0.0065;9;2;0.2856
grafo6769.61.gml;1;0.0073;27;4;0.3829
grafo6772.75.gml;1;0.0086;31;4;0.3444
grafo6782.46.gml;1;0.007;17;3;0.3254
grafo6802.74.gml;1;0.008;26;4;0.3161
grafo6807.38.gml;1;0.006;5;2;0.3229
grafo6818.57.gml;1;0.0069;18;3;0.3368
grafo6819.42.gml;1;0.0068;16;3;0.3648
grafo6843.43.gml;1;0.0059;14;3;0.3399
grafo6848.39.gml;1;0.006;5;1;0.3138
grafo6850.45.gml;1;0.0063;9;2;0.3136
grafo6851.49.gml;1;0.0066;19;4;0.341
grafo6862.47.gml;1;0.0064;13;3;0.2965
grafo6863.40.gml;1;0.0067;22;3;0.3336
grafo6864.55.gml;1;0.007;12;3;0.3076
grafo6871.54.gml;1;0.0071;25;4;0.3656
grafo6884.39.gml;1;0.0061;8;2;0.3619
grafo6886.43.gml;1;0.0065;18;4;0.3493
grafo6890.71.gml;1;0.0099;85;8;0.3608
grafo6900.39.gml;1;0.006;9;3;0.3598
grafo6902.44.gml;1;0.006;10;3;0.3628
grafo6904.49.gml;1;0.0066;11;5;0.3341
grafo6905.37.gml;1;0.0057;8;4;0.3498
grafo6920.40.gml;1;0.0064;10;3;0.4139
grafo6925.44.gml;1;0.0065;14;2;0.3304
grafo6931.38.gml;1;0.0061;10;3;0.3336
grafo6937.34.gml;1;0.0053;2;1;0.3492
grafo6942.46.gml;1;0.0065;19;4;0.3598
grafo6954.75.gml;1;0.0075;12;3;0.3334
grafo6956.39.gml;1;0.0064;20;4;0.3327
grafo6962.40.gml;1;0.006;10;3;0.3807
grafo6967.69.gml;1;0.0073;20;2;0.3654
grafo6968.44.gml;1;0.0068;22;4;0.323
grafo6970.44.gml;1;0.0062;2;1;0.3566
grafo6975.39.gml;1;0.0098;50;4;0.3188
grafo6977.74.gml;1;0.0087;45;5;0.3553
grafo6980.59.gml;1;0.0073;15;3;0.2876
grafo6986.46.gml;1;0.0067;11;2;0.3445
grafo6991.44.gml;1;0.0065;14;2;0.3374
grafo6994.46.gml;1;0.0067;14;3;0.3584
grafo6999.94.gml;1;0.009;41;5;0.324
grafo7005.42.gml;1;0.0062;17;3;0.3584
grafo7008.37.gml;1;0.0059;8;3;0.3742
grafo7010.49.gml;1;0.007;18;2;0.3613
grafo7012.42.gml;1;0.0065;16;4;0.3614
grafo7014.47.gml;1;0.0066;15;3;0.3389
grafo7017.45.gml;1;0.0067;16;5;0.3777
grafo7023.45.gml;1;0.0062;3;2;0.3452
grafo7039.45.gml;1;0.0063;15;3;0.3825
grafo7040.43.gml;1;0.0056;4;2;0.3802
grafo7045.45.gml;1;0.0068;19;3;0.3539
grafo7049.42.gml;1;0.0056;6;2;0.3552
grafo7050.40.gml;1;0.0055;7;2;0.3727
grafo7056.41.gml;1;0.0056;1;1;0.2866
grafo7057.50.gml;1;0.0075;26;4;0.3507
grafo7061.53.gml;1;0.0069;18;5;0.3483
grafo7063.44.gml;1;0.0054;3;1;0.3202
grafo7064.44.gml;1;0.0065;11;2;0.3797
grafo7066.53.gml;1;0.0073;22;4;0.3076
grafo7070.59.gml;1;0.0076;21;3;0.3162
grafo7081.38.gml;1;0.0065;26;8;0.3652
grafo7086.47.gml;1;0.0057;9;3;0.315
grafo7090.54.gml;1;0.0068;16;3;0.349
grafo7093.36.gml;1;0.0056;6;1;0.3356
grafo7095.53.gml;1;0.006;11;3;0.3081
grafo7101.86.gml;1;0.0094;71;6;0.3676
grafo7102.49.gml;1;0.0066;18;3;0.3431
grafo7109.87.gml;1;0.0085;41;5;0.339
grafo7113.57.gml;1;0.0076;27;6;0.3542
grafo7128.48.gml;1;0.0062;12;4;0.3531
grafo7130.90.gml;1;0.01;83;8;0.3512
grafo7132.87.gml;1;0.0084;40;5;0.341
grafo7145.56.gml;1;0.0065;10;3;0.3431
grafo7148.39.gml;1;0.0058;9;2;0.3065
grafo7156.67.gml;1;0.0072;16;4;0.319
grafo7158.39.gml;1;0.0059;13;3;0.347
grafo7161.37.gml;1;0.0053;1;1;0.3509
grafo7168.39.gml;1;0.0063;19;3;0.348
grafo7169.44.gml;1;0.0061;11;4;0.3483
grafo7171.44.gml;1;0.0071;32;6;0.3671
grafo7180.40.gml;1;0.0062;5;2;0.3429
grafo7190.52.gml;1;0.0068;11;2;0.3276
grafo7191.41.gml;1;0.0061;11;4;0.3403
grafo7204.41.gml;1;0.0059;12;3;0.3382
grafo7212.42.gml;1;0.0058;6;2;0.3048
grafo7215.44.gml;1;0.0058;3;1;0.3392
grafo7220.42.gml;1;0.0065;9;2;0.365
grafo7222.40.gml;1;0.0063;9;2;0.303
grafo7225.37.gml;1;0.0059;7;3;0.3735
grafo7233.37.gml;1;0.0059;6;3;0.3267
grafo7240.60.gml;1;0.0079;37;4;0.3608
grafo7244.41.gml;1;0.006;6;2;0.3149
grafo7246.42.gml;1;0.006;9;3;0.3664
grafo7248.41.gml;1;0.0056;5;2;0.3078
grafo7250.47.gml;1;0.007;18;4;0.3365
grafo7254.44.gml;1;0.007;34;5;0.3428
grafo7261.42.gml;1;0.0066;21;3;0.3672
grafo7269.40.gml;1;0.0056;6;2;0.3302
grafo7278.42.gml;1;0.0066;10;3;0.3665
grafo7280.52.gml;1;0.0069;17;3;0.3004
grafo7281.46.gml;1;0.0057;3;1;0.356
grafo7294.57.gml;1;0.0069;11;3;0.353
grafo7297.39.gml;1;0.0071;18;3;0.3686
grafo7301.40.gml;1;0.0057;4;2;0.3041
grafo7303.46.gml;1;0.0058;12;4;0.3523
grafo7309.41.gml;1;0.0064;19;3;0.3582
grafo7313.43.gml;1;0.0057;9;3;0.3175
grafo7320.38.gml;1;0.0066;9;3;0.2931
grafo733.43.gml;1;0.0056;4;2;0.3646
grafo7332.49.gml;1;0.0086;75;8;0.3595
grafo7334.43.gml;1;0.0069;17;5;0.3065
grafo7347.40.gml;1;0.0062;11;2;0.3152
grafo7360.44.gml;1;0.0064;12;2;0.3487
grafo7361.76.gml;1;0.0067;15;3;0.3362
grafo7369.48.gml;1;0.0058;9;2;0.3202
grafo7372.41.gml;1;0.0064;12;2;0.306
grafo7384.45.gml;1;0.006;8;3;0.4179
grafo7386.46.gml;1;0.0069;28;4;0.3242
grafo7388.50.gml;1;0.0065;9;2;0.3054
grafo7394.47.gml;1;0.0059;8;2;0.3662
grafo7400.57.gml;1;0.0061;9;3;0.3697
grafo7403.43.gml;1;0.0059;9;2;0.3923
grafo7408.38.gml;1;0.006;9;3;0.3505
grafo7410.37.gml;1;0.0059;8;3;0.3515
grafo7416.36.gml;1;0.0055;5;2;0.3653
grafo7424.45.gml;1;0.0059;12;3;0.3224
grafo743.32.gml;1;0.0049;1;1;0.4179
grafo7445.49.gml;1;0.0071;29;4;0.3819
grafo7456.43.gml;1;0.0072;37;4;0.3527
grafo7461.72.gml;1;0.0076;38;7;0.3362
grafo7475.40.gml;1;0.0058;11;3;0.3856
grafo7486.42.gml;1;0.0065;14;3;0.3538
grafo7489.39.gml;1;0.006;11;2;0.3401
grafo7498.41.gml;1;0.0055;4;2;0.3742
grafo7504.50.gml;1;0.0072;19;5;0.3512
grafo7507.67.gml;1;0.0071;25;5;0.3502
grafo7508.56.gml;1;0.0076;33;4;0.3632
grafo7510.70.gml;1;0.0086;48;5;0.3417
grafo7516.69.gml;1;0.0073;23;5;0.3607
grafo7517.38.gml;1;0.0063;6;3;0.3347
grafo752.76.gml;1;0.0074;23;3;0.3457
grafo7520.45.gml;1;0.0056;5;2;0.3648
grafo7522.46.gml;1;0.007;30;5;0.3904
grafo7528.66.gml;1;0.0067;15;3;0.3445
grafo7529.93.gml;1;0.0104;63;6;0.3356
grafo7533.50.gml;1;0.0067;10;2;0.3667
grafo7540.46.gml;1;0.0071;24;3;0.3527
grafo7543.43.gml;1;0.0056;4;1;0.3865
grafo7551.39.gml;1;0.0055;5;2;0.3644
grafo7559.52.gml;1;0.0063;10;2;0.3327
grafo7563.42.gml;1;0.0063;11;3;0.3705
grafo7576.38.gml;1;0.0057;3;2;0.3603
grafo7595.74.gml;1;0.0077;29;4;0.3195
grafo7598.43.gml;1;0.0058;5;2;0.3407
grafo7602.42.gml;1;0.0062;8;1;0.3486
grafo7607.42.gml;1;0.0064;22;7;0.3354
grafo7609.42.gml;1;0.0065;21;4;0.3437
grafo7614.42.gml;1;0.006;11;3;0.36
grafo7619.44.gml;1;0.007;31;4;0.3325
grafo7628.47.gml;1;0.0069;20;6;0.3552
grafo7634.56.gml;1;0.0079;39;5;0.3519
grafo7646.50.gml;1;0.006;6;2;0.3036
grafo7654.45.gml;1;0.0063;12;2;0.3481
grafo7655.49.gml;1;0.0066;12;2;0.3149
grafo7658.44.gml;1;0.0064;16;3;0.3352
grafo7665.42.gml;1;0.0069;39;6;0.3445
grafo7666.42.gml;1;0.0067;20;4;0.323
grafo7671.86.gml;1;0.0083;21;3;0.2987
grafo7678.52.gml;1;0.0055;1;1;0.3496
grafo7692.42.gml;1;0.0058;4;2;0.3294
grafo7706.40.gml;1;0.0058;7;2;0.384
grafo7709.42.gml;1;0.0064;14;2;0.3189
grafo7718.40.gml;1;0.006;9;2;0.3901
grafo7724.54.gml;1;0.0066;9;2;0.3101
grafo7727.42.gml;1;0.0058;3;2;0.3007
grafo7732.42.gml;1;0.0062;11;4;0.3654
grafo7742.46.gml;1;0.0059;8;2;0.3451
grafo7751.44.gml;1;0.0061;7;2;0.3302
grafo7753.40.gml;1;0.0062;18;3;0.3587
grafo7755.40.gml;1;0.0064;17;5;0.2972
grafo7763.57.gml;1;0.0077;29;3;0.3439
grafo7766.40.gml;1;0.0059;8;2;0.366
grafo7768.42.gml;1;0.0064;6;2;0.3302
grafo7770.57.gml;1;0.0063;6;2;0.3459
grafo7772.62.gml;1;0.0071;16;3;0.3423
grafo7776.78.gml;1;0.0086;59;7;0.3867
grafo7780.90.gml;1;0.011;90;8;0.3563
grafo7781.93.gml;1;0.0082;31;6;0.3315
grafo7788.84.gml;1;0.0091;47;7;0.3116
grafo7789.62.gml;1;0.0075;32;6;0.3704
grafo7792.96.gml;1;0.0092;41;4;0.3234
grafo7801.70.gml;1;0.007;14;3;0.3586
grafo7805.59.gml;1;0.0067;17;4;0.3574
grafo7807.76.gml;1;0.0078;24;3;0.3349
grafo7812.72.gml;1;0.0088;40;5;0.3173
grafo7813.62.gml;1;0.0065;16;3;0.3147
grafo7814.61.gml;1;0.0079;35;6;0.2831
grafo7820.71.gml;1;0.0084;39;6;0.3535
grafo7826.87.gml;1;0.0093;47;6;0.3506
grafo7827.77.gml;1;0.0089;56;6;0.36
grafo7832.69.gml;1;0.0081;31;5;0.3361
grafo7841.83.gml;1;0.0085;35;6;0.3413
grafo7843.81.gml;1;0.0086;36;4;0.3491
grafo7845.81.gml;1;0.0094;75;8;0.3416
grafo7849.77.gml;1;0.0098;65;6;0.3452
grafo7850.66.gml;1;0.0067;18;3;0.3758
grafo7855.69.gml;1;0.0066;13;3;0.3329
grafo7864.75.gml;1;0.0089;41;6;0.3202
grafo7870.61.gml;1;0.0066;16;3;0.3918
grafo7875.62.gml;1;0.009;41;6;0.3208
grafo7878.79.gml;1;0.0085;40;5;0.3584
grafo7879.80.gml;1;0.0099;73;7;0.3575
grafo7880.62.gml;1;0.0068;12;2;0.314
grafo7881.61.gml;1;0.0067;10;2;0.3417
grafo7883.65.gml;1;0.0077;23;4;0.3608
grafo7888.77.gml;1;0.0089;33;5;0.3441
grafo7894.68.gml;1;0.0084;38;4;0.348
grafo7896.67.gml;1;0.0078;38;7;0.3276
grafo7899.78.gml;1;0.0078;23;3;0.3383
grafo7901.69.gml;1;0.0078;27;3;0.3564
grafo7902.68.gml;1;0.0084;42;7;0.3291
grafo7904.82.gml;1;0.0082;29;5;0.3342
grafo7915.78.gml;1;0.0094;63;5;0.3492
