instance;solved;time;GCN;LCN;stress
ba_2720_n154_m2.gml;1;0.0543;1571;43;0.4149
ba_2725_n126_m3.gml;1;0.0758;3398;69;0.4312
ba_2751_n73_m1.gml;1;0.008;7;2;0.375
ba_2766_n192_m1.gml;1;0.0079;7;4;0.3246
ba_2782_n145_m3.gml;1;0.1062;5513;92;0.4371
ba_278_n105_m2.gml;1;0.0357;669;30;0.4016
ba_281_n105_m2.gml;1;0.0368;759;31;0.3909
ba_282_n91_m2.gml;1;0.0275;508;24;0.418
ba_2847_n52_m2.gml;1;0.0158;178;13;0.3741
ba_2870_n147_m2.gml;1;0.0717;2703;58;0.4168
ba_28_n108_m3.gml;1;0.0732;3065;86;0.4124
ba_2905_n197_m1.gml;1;0.0107;19;3;0.3596
ba_2938_n142_m2.gml;1;0.055;1523;36;0.3905
ba_2943_n115_m3.gml;1;0.077;3078;59;0.4167
ba_2977_n56_m2.gml;1;0.0177;190;14;0.3679
ba_2988_n198_m1.gml;1;0.0106;8;3;0.3203
ba_2996_n138_m3.gml;1;0.0976;4503;71;0.4213
ba_3017_n107_m3.gml;1;0.0666;2748;67;0.4164
ba_3034_n57_m3.gml;1;0.0269;563;24;0.4044
ba_3053_n149_m3.gml;1;0.1319;5951;95;0.4213
ba_3111_n85_m2.gml;1;0.0239;362;17;0.378
ba_3119_n111_m2.gml;1;0.039;933;26;0.3996
ba_3137_n73_m3.gml;1;0.038;1195;40;0.4183
ba_3182_n122_m3.gml;1;0.0818;3432;65;0.399
ba_3183_n110_m3.gml;1;0.0748;3201;62;0.4172
ba_3207_n100_m2.gml;1;0.0299;618;25;0.4084
ba_3215_n96_m3.gml;1;0.055;2092;47;0.3962
ba_3216_n145_m2.gml;1;0.0538;1445;41;0.3886
ba_3246_n64_m3.gml;1;0.0328;928;36;0.377
ba_3251_n77_m3.gml;1;0.0426;1384;41;0.4184
ba_3252_n86_m3.gml;1;0.0525;1939;59;0.4235
ba_3269_n65_m3.gml;1;0.0404;1650;50;0.4093
ba_3310_n68_m2.gml;1;0.0196;260;18;0.3883
ba_3312_n84_m1.gml;1;0.009;2;2;0.3273
ba_3326_n68_m3.gml;1;0.0342;990;40;0.4276
ba_3371_n62_m2.gml;1;0.0196;221;14;0.3778
ba_3388_n104_m3.gml;1;0.0641;2444;48;0.4245
ba_3390_n51_m2.gml;1;0.0162;134;12;0.3777
ba_3396_n146_m3.gml;1;0.1245;5766;88;0.4244
ba_3452_n141_m2.gml;1;0.0536;1499;38;0.3964
ba_3461_n183_m1.gml;1;0.0123;30;5;0.3825
ba_3486_n55_m2.gml;1;0.0161;146;11;0.3806
ba_3498_n72_m3.gml;1;0.0496;1930;54;0.4158
ba_34_n50_m3.gml;1;0.0237;570;29;0.4198
ba_3500_n62_m3.gml;1;0.0355;1087;40;0.3899
ba_3560_n145_m3.gml;1;0.1137;5807;92;0.4174
ba_3565_n107_m3.gml;1;0.0655;2743;60;0.4288
ba_3570_n124_m1.gml;1;0.0075;5;2;0.3446
ba_3599_n86_m2.gml;1;0.0284;681;29;0.3979
ba_3636_n131_m1.gml;1;0.0082;6;2;0.4068
