instance;solved;time;GCN;LCN;stress
ba_806_n147_m2.gml;1;0.0564;1802;46;0.4091
ba_808_n75_m2.gml;1;0.0218;406;20;0.4138
ba_8102_n50_m2.gml;1;0.0139;176;14;0.3892
ba_8137_n136_m3.gml;1;0.0862;4059;75;0.437
ba_8154_n161_m1.gml;1;0.0089;10;3;0.3069
ba_8159_n106_m3.gml;1;0.0595;2783;51;0.4094
ba_8166_n143_m2.gml;1;0.0513;1272;38;0.4071
ba_8207_n78_m2.gml;1;0.0262;462;18;0.3778
ba_8208_n66_m3.gml;1;0.0338;1118;42;0.4057
ba_8212_n126_m2.gml;1;0.0523;1617;45;0.3986
ba_8214_n93_m3.gml;1;0.0552;1920;51;0.4212
ba_8223_n102_m3.gml;1;0.0669;2651;75;0.4156
ba_8260_n97_m3.gml;1;0.0646;2858;62;0.4295
ba_8272_n136_m3.gml;1;0.0958;4483;79;0.4299
ba_830_n107_m2.gml;1;0.0329;639;32;0.3862
ba_8328_n59_m3.gml;1;0.0276;708;28;0.4091
ba_8339_n139_m1.gml;1;0.0098;13;6;0.3625
ba_8364_n51_m3.gml;1;0.025;722;38;0.4057
ba_8419_n95_m3.gml;1;0.0705;2959;75;0.4288
ba_8422_n70_m2.gml;1;0.022;269;13;0.3896
ba_8436_n114_m3.gml;1;0.0799;3368;66;0.4167
ba_8448_n124_m2.gml;1;0.0443;1025;33;0.4008
ba_8469_n105_m2.gml;1;0.0359;894;38;0.4137
ba_8471_n137_m1.gml;1;0.008;5;1;0.3228
ba_8476_n121_m3.gml;1;0.0942;4320;93;0.4171
ba_8477_n84_m2.gml;1;0.025;423;21;0.3869
ba_8482_n109_m3.gml;1;0.0654;2453;65;0.4156
ba_8514_n68_m2.gml;1;0.0196;241;17;0.3965
ba_8516_n124_m2.gml;1;0.0408;973;29;0.3954
ba_8545_n104_m3.gml;1;0.07;3086;72;0.4283
ba_8547_n55_m2.gml;1;0.017;184;15;0.3812
ba_8551_n70_m3.gml;1;0.0439;1653;47;0.4184
ba_856_n138_m3.gml;1;0.1011;4420;89;0.4231
ba_8571_n82_m2.gml;1;0.0269;521;27;0.4173
ba_8614_n61_m3.gml;1;0.032;962;46;0.4103
ba_8633_n61_m2.gml;1;0.019;244;18;0.3933
ba_8646_n154_m1.gml;1;0.0097;15;2;0.3535
ba_8651_n113_m2.gml;1;0.0422;1187;44;0.3911
ba_8666_n200_m1.gml;1;0.0095;14;3;0.3915
ba_8676_n61_m2.gml;1;0.0177;245;24;0.4029
ba_8696_n193_m1.gml;1;0.0104;9;3;0.3735
ba_8722_n116_m3.gml;1;0.095;4617;86;0.4344
ba_8723_n190_m1.gml;1;0.0103;30;5;0.3266
ba_8734_n108_m2.gml;1;0.0361;790;31;0.403
ba_8738_n136_m3.gml;1;0.1021;4405;78;0.4211
ba_877_n110_m2.gml;1;0.0363;898;34;0.4027
ba_8787_n76_m2.gml;1;0.0233;394;22;0.3909
ba_8803_n120_m3.gml;1;0.0751;3119;63;0.4116
ba_8820_n70_m2.gml;1;0.0221;348;23;0.3905
ba_8845_n195_m1.gml;1;0.0107;14;3;0.3792
