instance;solved;time;GCN;LCN;stress
grafo8243.71.gml;1;0.0175;42;6;0.3579
grafo8244.72.gml;1;0.0085;28;4;0.3428
grafo8247.81.gml;1;0.0098;56;6;0.3212
grafo8250.74.gml;1;0.0094;69;6;0.33
grafo8254.72.gml;1;0.0067;8;2;0.3156
grafo8262.78.gml;1;0.0085;38;5;0.3193
grafo8263.78.gml;1;0.0092;53;6;0.3438
grafo8266.81.gml;1;0.009;69;8;0.3535
grafo8268.61.gml;1;0.0081;49;6;0.3834
grafo8272.83.gml;1;0.0097;78;11;0.3835
grafo8276.60.gml;1;0.0066;7;2;0.2987
grafo8277.82.gml;1;0.0095;55;6;0.3591
grafo8288.82.gml;1;0.0082;25;4;0.3139
grafo8298.78.gml;1;0.0103;87;8;0.3462
grafo8301.76.gml;1;0.0108;90;8;0.3419
grafo8304.85.gml;1;0.011;84;8;0.3722
grafo8320.83.gml;1;0.0086;49;5;0.3497
grafo8326.76.gml;1;0.01;98;7;0.3561
grafo8332.87.gml;1;0.0092;42;4;0.3282
grafo8342.97.gml;1;0.0104;76;7;0.3528
grafo8348.99.gml;1;0.0104;70;6;0.3464
grafo8352.89.gml;1;0.0094;40;4;0.3341
grafo8363.69.gml;1;0.0073;28;5;0.369
grafo8371.96.gml;1;0.0101;67;6;0.3618
grafo8383.87.gml;1;0.009;36;5;0.3483
grafo8385.73.gml;1;0.0079;31;4;0.3317
grafo8391.69.gml;1;0.0084;9;2;0.334
grafo8397.61.gml;1;0.0077;25;5;0.3289
grafo8399.70.gml;1;0.0079;34;4;0.3632
grafo8415.84.gml;1;0.0083;26;3;0.3253
grafo8420.81.gml;1;0.0087;31;4;0.3211
grafo8427.65.gml;1;0.008;36;5;0.3594
grafo8434.69.gml;1;0.0082;42;5;0.3499
grafo8451.69.gml;1;0.0083;43;5;0.3877
grafo8457.83.gml;1;0.0086;39;5;0.3709
grafo8467.71.gml;1;0.0082;32;6;0.3541
grafo8468.85.gml;1;0.0079;23;4;0.3353
grafo8473.93.gml;1;0.0091;38;4;0.3365
grafo8476.95.gml;1;0.0107;97;7;0.3444
grafo8478.98.gml;1;0.0118;114;8;0.347
grafo8479.74.gml;1;0.0069;15;4;0.3717
grafo8483.76.gml;1;0.0087;35;4;0.3653
grafo8486.85.gml;1;0.0092;38;5;0.324
grafo8492.86.gml;1;0.0096;52;5;0.3532
grafo8493.75.gml;1;0.0074;16;3;0.31
grafo8500.89.gml;1;0.0091;58;5;0.3636
grafo8501.94.gml;1;0.0076;12;2;0.2868
grafo8502.89.gml;1;0.0074;16;3;0.3114
grafo8510.100.gml;1;0.0109;103;9;0.3497
grafo8512.94.gml;1;0.01;69;6;0.3362
grafo8528.84.gml;1;0.0085;42;5;0.3533
grafo8537.84.gml;1;0.0101;75;5;0.345
grafo8538.80.gml;1;0.0091;73;6;0.351
grafo8544.61.gml;1;0.0072;18;4;0.3161
grafo8549.100.gml;1;0.0097;66;7;0.3225
grafo8558.90.gml;1;0.0101;81;5;0.3578
grafo8576.86.gml;1;0.0101;49;5;0.3273
grafo8577.74.gml;1;0.0078;22;5;0.3414
grafo8590.73.gml;1;0.0081;42;5;0.3151
grafo8597.83.gml;1;0.0088;47;5;0.3317
grafo8612.84.gml;1;0.0093;79;7;0.35
grafo8615.85.gml;1;0.0088;35;4;0.3188
grafo8618.89.gml;1;0.0085;36;3;0.324
grafo8625.85.gml;1;0.0082;24;5;0.3216
grafo8627.82.gml;1;0.0082;25;4;0.3952
grafo8629.84.gml;1;0.0093;60;5;0.3693
grafo8631.87.gml;1;0.0105;78;8;0.3451
grafo8637.84.gml;1;0.0102;66;6;0.3321
grafo8640.84.gml;1;0.0096;47;6;0.3219
grafo8644.92.gml;1;0.0091;34;5;0.304
grafo8653.74.gml;1;0.0073;35;5;0.3301
grafo8655.95.gml;1;0.0101;99;11;0.3479
grafo8659.92.gml;1;0.0108;104;9;0.3623
grafo8680.73.gml;1;0.0078;27;4;0.3569
grafo8686.89.gml;1;0.0085;19;3;0.2912
grafo8701.90.gml;1;0.0108;92;7;0.341
grafo8705.82.gml;1;0.008;30;4;0.3336
grafo8708.96.gml;1;0.0091;24;4;0.2766
grafo8710.98.gml;1;0.0096;30;3;0.307
grafo8714.73.gml;1;0.0068;5;1;0.304
grafo8716.80.gml;1;0.008;27;2;0.3312
grafo8718.97.gml;1;0.0092;36;6;0.3338
grafo8719.93.gml;1;0.0111;103;10;0.3673
grafo8722.73.gml;1;0.0082;33;6;0.3556
grafo8724.89.gml;1;0.009;42;4;0.353
grafo8725.86.gml;1;0.0095;57;7;0.3505
grafo8726.87.gml;1;0.0108;103;11;0.3635
grafo8727.79.gml;1;0.007;14;3;0.3905
grafo8728.87.gml;1;0.0094;57;6;0.3391
grafo8731.88.gml;1;0.0092;60;5;0.3455
grafo8734.89.gml;1;0.0076;22;5;0.329
grafo8744.90.gml;1;0.01;90;7;0.3517
grafo8746.93.gml;1;0.0103;78;6;0.3578
grafo8748.88.gml;1;0.0077;9;2;0.2998
grafo8750.86.gml;1;0.0088;47;4;0.329
grafo8751.87.gml;1;0.0088;30;3;0.2851
grafo8756.90.gml;1;0.0094;34;4;0.3261
grafo8769.86.gml;1;0.008;25;3;0.3425
grafo8776.96.gml;1;0.0082;31;4;0.3119
grafo8777.98.gml;1;0.0114;109;8;0.3535
grafo8778.90.gml;1;0.0097;70;6;0.3904
grafo8791.94.gml;1;0.0108;67;6;0.3542
grafo8795.86.gml;1;0.0088;35;6;0.3218
grafo8799.90.gml;1;0.0083;24;3;0.3306
grafo8805.80.gml;1;0.0106;96;8;0.3688
grafo8812.99.gml;1;0.0137;165;12;0.3516
grafo8814.88.gml;1;0.0096;72;7;0.3713
grafo8831.91.gml;1;0.0078;23;5;0.3439
grafo8833.94.gml;1;0.0098;57;5;0.3355
grafo8842.89.gml;1;0.0093;58;6;0.3379
grafo8847.60.gml;1;0.0071;27;5;0.3509
grafo8852.90.gml;1;0.0091;34;6;0.3596
grafo8860.73.gml;1;0.0087;24;3;0.3141
grafo8861.94.gml;1;0.007;7;2;0.2962
grafo8862.89.gml;1;0.0078;12;3;0.2925
grafo8864.98.gml;1;0.0119;114;13;0.4004
grafo8867.97.gml;1;0.0118;121;7;0.353
grafo8871.64.gml;1;0.0074;20;4;0.3365
grafo8875.98.gml;1;0.0102;58;8;0.3553
grafo8884.64.gml;1;0.0073;21;4;0.3133
grafo8886.91.gml;1;0.0095;54;5;0.3336
grafo8890.95.gml;1;0.0094;36;5;0.3227
grafo8893.96.gml;1;0.012;122;12;0.3687
grafo8898.60.gml;1;0.0071;23;3;0.3661
grafo8905.100.gml;1;0.0089;44;4;0.3398
grafo8913.88.gml;1;0.008;25;3;0.3272
grafo8918.96.gml;1;0.0087;18;3;0.3049
grafo8919.92.gml;1;0.0085;26;3;0.3021
grafo8924.89.gml;1;0.0103;70;9;0.3656
grafo8930.97.gml;1;0.0095;60;5;0.3586
grafo8936.94.gml;1;0.0106;70;8;0.3278
grafo8937.90.gml;1;0.0113;49;5;0.3249
grafo8944.97.gml;1;0.0101;54;5;0.3375
grafo8951.93.gml;1;0.0103;45;5;0.3562
grafo896.16.gml;1;0.0061;3;2;0.3541
grafo8964.89.gml;1;0.0091;19;3;0.3235
grafo8973.70.gml;1;0.0089;33;5;0.3523
grafo8975.72.gml;1;0.0079;10;2;0.3522
grafo8978.63.gml;1;0.0098;68;7;0.3698
grafo8983.63.gml;1;0.0094;42;8;0.3489
grafo8986.65.gml;1;0.0097;68;7;0.3757
grafo8993.87.gml;1;0.0113;66;5;0.3405
grafo9001.66.gml;1;0.0084;43;6;0.3677
grafo9021.69.gml;1;0.0102;49;6;0.3701
grafo9026.87.gml;1;0.0083;22;2;0.3648
grafo9032.68.gml;1;0.0087;31;4;0.4159
grafo9036.68.gml;1;0.0089;44;5;0.3731
grafo9037.70.gml;1;0.0093;53;6;0.3623
grafo9038.73.gml;1;0.0085;25;4;0.3418
grafo9042.98.gml;1;0.0105;53;5;0.329
grafo9043.73.gml;1;0.0086;25;3;0.3096
grafo9046.84.gml;1;0.009;38;5;0.3239
grafo9047.80.gml;1;0.0089;27;3;0.3282
grafo9052.66.gml;1;0.0072;16;2;0.3485
grafo9054.99.gml;1;0.0103;67;6;0.3848
grafo9057.64.gml;1;0.007;18;3;0.3118
grafo9065.70.gml;1;0.0081;26;4;0.3122
grafo9067.61.gml;1;0.0065;16;3;0.3596
grafo9070.67.gml;1;0.0077;17;3;0.2725
grafo9078.70.gml;1;0.0075;23;5;0.3189
grafo9079.72.gml;1;0.0076;16;3;0.3318
grafo9080.61.gml;1;0.0082;39;7;0.3223
grafo9088.68.gml;1;0.0088;39;6;0.3218
grafo9092.61.gml;1;0.0094;79;7;0.3838
grafo9093.61.gml;1;0.0075;14;3;0.3139
grafo9103.80.gml;1;0.0093;38;5;0.3262
grafo9104.82.gml;1;0.0094;50;5;0.34
grafo9115.82.gml;1;0.0095;41;4;0.3398
grafo9120.64.gml;1;0.0075;37;6;0.3703
grafo9128.64.gml;1;0.0086;51;6;0.3548
grafo9136.67.gml;1;0.0078;23;3;0.3319
grafo914.26.gml;1;0.0061;12;3;0.3677
grafo9150.82.gml;1;0.0095;46;6;0.3276
grafo9151.63.gml;1;0.0076;24;3;0.3502
grafo9153.74.gml;1;0.0093;45;5;0.3299
grafo9154.66.gml;1;0.0089;70;8;0.3858
grafo9157.68.gml;1;0.0078;29;4;0.3202
grafo9160.72.gml;1;0.0085;40;5;0.3344
grafo9164.66.gml;1;0.0089;36;5;0.3266
grafo9167.67.gml;1;0.0096;51;6;0.3375
grafo9169.67.gml;1;0.01;72;8;0.3281
grafo9174.81.gml;1;0.0086;30;4;0.3488
grafo9181.67.gml;1;0.0089;47;5;0.3642
grafo9185.64.gml;1;0.0084;30;6;0.3441
grafo9191.69.gml;1;0.0072;24;3;0.319
grafo9197.70.gml;1;0.0084;55;9;0.3737
grafo9198.81.gml;1;0.0117;110;9;0.3548
grafo9201.83.gml;1;0.009;42;5;0.3641
grafo9204.71.gml;1;0.0096;53;7;0.3009
grafo9206.66.gml;1;0.0073;16;4;0.3315
grafo9217.88.gml;1;0.0104;63;7;0.3462
grafo9224.65.gml;1;0.0094;72;7;0.3591
grafo9228.81.gml;1;0.0104;75;7;0.3677
grafo9230.83.gml;1;0.0101;83;7;0.3887
grafo9231.81.gml;1;0.0113;88;9;0.372
grafo9232.69.gml;1;0.0083;37;5;0.3279
grafo9238.85.gml;1;0.0079;16;3;0.3279
grafo9239.62.gml;1;0.0078;20;4;0.3462
grafo9242.72.gml;1;0.0084;34;5;0.3418
grafo9245.82.gml;1;0.0087;36;4;0.3409
