instance;solved;time;GCN;LCN;stress
grafo10548.94.gml;1;3.2929;95;5;0.2911
grafo10554.93.gml;1;3.4721;13;2;0.2186
grafo10559.98.gml;1;3.0564;55;4;0.2964
grafo10563.41.gml;1;0.0436;4;1;0.2002
grafo10567.38.gml;1;0.0568;2;1;0.1561
grafo10579.96.gml;1;2.9416;43;4;0.2918
grafo10589.93.gml;1;3.3276;98;5;0.2661
grafo10593.98.gml;1;3.0209;62;5;0.3016
grafo10594.94.gml;1;3.1183;81;5;0.282
grafo10595.95.gml;1;3.0832;49;3;0.3128
grafo10605.99.gml;1;3.2303;63;6;0.2573
grafo10612.94.gml;1;2.9058;50;5;0.2734
grafo10625.100.gml;1;2.8283;46;4;0.2796
grafo10629.100.gml;1;3.5364;36;4;0.2259
grafo10633.100.gml;1;3.2107;96;4;0.3153
grafo10634.96.gml;1;3.3494;104;5;0.3114
grafo10635.95.gml;1;3.6368;120;5;0.3051
grafo10636.95.gml;1;3.4275;101;5;0.2807
grafo10637.94.gml;1;3.5714;147;8;0.3198
grafo10639.91.gml;1;3.2431;70;7;0.2844
grafo10641.99.gml;1;3.1252;62;4;0.279
grafo10644.100.gml;1;3.9536;119;7;0.2686
grafo10646.100.gml;1;3.7418;185;7;0.3179
grafo10653.100.gml;1;3.4786;94;7;0.2968
grafo10654.96.gml;1;3.0576;62;4;0.2749
grafo10657.39.gml;1;0.2158;3;1;0.2136
grafo10659.38.gml;1;2.929;24;3;0.2882
grafo10670.100.gml;1;3.2189;98;5;0.3188
grafo10672.98.gml;1;3.1531;76;6;0.3186
grafo10676.100.gml;1;3.2343;95;6;0.2921
grafo10681.93.gml;1;3.1277;66;6;0.2833
grafo10682.98.gml;1;3.1006;60;3;0.2733
grafo10688.95.gml;1;3.3827;127;6;0.3218
grafo10690.96.gml;1;2.9876;24;2;0.2985
grafo10692.92.gml;1;2.9549;35;4;0.2695
grafo10693.98.gml;1;4.3899;171;10;0.3034
grafo10698.95.gml;1;3.1253;98;5;0.2925
grafo10712.98.gml;1;3.1596;93;5;0.3159
grafo10723.96.gml;1;3.9982;16;2;0.2841
grafo10724.92.gml;1;2.8508;33;2;0.265
grafo10736.99.gml;1;3.0253;87;4;0.2781
grafo10737.99.gml;1;3.44;121;7;0.3006
grafo10738.96.gml;1;2.9304;47;3;0.2764
grafo10740.92.gml;1;3.6655;41;4;0.2554
grafo10748.39.gml;1;2.6471;19;3;0.3214
grafo10752.35.gml;1;0.234;4;1;0.2741
grafo10755.41.gml;1;2.4782;11;1;0.295
grafo10771.92.gml;1;3.0398;83;5;0.2909
grafo10778.100.gml;1;2.6647;40;3;0.2998
grafo10781.100.gml;1;3.3559;111;6;0.2719
grafo10786.100.gml;1;2.8907;50;4;0.2569
grafo10797.94.gml;1;2.7956;45;3;0.2665
grafo10800.37.gml;1;0.2998;4;1;0.2485
grafo10811.96.gml;1;4.2601;118;10;0.3165
grafo10828.97.gml;1;3.8297;86;5;0.276
grafo10830.92.gml;1;2.813;67;5;0.2714
grafo10834.93.gml;1;2.9875;103;7;0.2978
grafo10838.37.gml;1;0.1823;6;1;0.2626
grafo10840.36.gml;1;2.4359;17;2;0.2882
grafo10844.39.gml;1;0.2636;7;1;0.2464
grafo10850.94.gml;1;2.7519;63;5;0.2546
grafo10856.91.gml;1;3.9864;58;5;0.293
grafo10857.95.gml;1;2.8639;60;5;0.2919
grafo10858.93.gml;1;2.4556;48;6;0.3081
grafo10859.97.gml;1;3.2299;107;6;0.3161
grafo10865.100.gml;1;3.4556;126;6;0.3253
grafo10888.35.gml;1;0.3163;8;1;0.289
grafo10891.95.gml;1;2.4921;20;2;0.2257
grafo10898.95.gml;1;2.6443;94;5;0.2664
grafo10902.33.gml;1;0.8374;5;1;0.294
grafo10908.98.gml;1;2.5402;85;5;0.3024
grafo10912.92.gml;1;2.5112;69;4;0.2992
grafo10915.97.gml;1;2.6493;90;6;0.2832
grafo10918.98.gml;1;2.599;105;4;0.2987
grafo10919.97.gml;1;2.7384;106;5;0.2908
grafo10929.94.gml;1;2.5392;89;5;0.3083
grafo10935.94.gml;1;2.5403;74;6;0.3126
grafo10937.100.gml;1;2.6055;72;5;0.2792
grafo10945.98.gml;1;2.7892;117;5;0.294
grafo10953.93.gml;1;2.4235;34;3;0.24
grafo10960.98.gml;1;2.6042;85;5;0.3196
grafo10967.93.gml;1;2.5787;72;5;0.3103
grafo10969.98.gml;1;2.5109;74;7;0.2827
