instance;solved;time;GCN;LCN;stress
ba_7149_n75_m2.gml;1;3.5579;329;16;0.328
ba_714_n135_m2.gml;1;5.4678;2057;38;0.3674
ba_7160_n58_m3.gml;1;4.5619;643;26;0.3492
ba_7163_n59_m3.gml;1;4.4751;910;29;0.3759
ba_7175_n65_m3.gml;1;7.2541;1181;37;0.3392
ba_7188_n56_m2.gml;1;3.4024;226;11;0.3339
ba_718_n78_m2.gml;1;4.7858;549;22;0.336
ba_7198_n165_m1.gml;1;0.041;4;1;0.2458
ba_7201_n112_m3.gml;1;8.8619;3339;73;0.3623
ba_7205_n114_m3.gml;1;10.6919;5118;94;0.3657
ba_7227_n83_m3.gml;1;8.4617;2192;59;0.3624
ba_7242_n68_m2.gml;1;5.4139;393;13;0.347
ba_7245_n166_m1.gml;1;0.1963;5;1;0.214
ba_7296_n83_m2.gml;1;4.7803;554;20;0.3439
ba_7298_n84_m3.gml;1;8.289;2260;56;0.3626
ba_7351_n122_m3.gml;1;10.8563;4656;74;0.3701
ba_7355_n50_m2.gml;1;3.6282;116;8;0.301
ba_7426_n100_m3.gml;1;9.5887;3086;61;0.3666
ba_7428_n63_m3.gml;1;7.0347;1058;35;0.3695
ba_7448_n128_m1.gml;1;2.8961;16;3;0.2819
ba_7461_n81_m3.gml;1;7.8552;1744;41;0.3556
ba_7497_n67_m2.gml;1;5.3095;376;17;0.3385
ba_7540_n73_m3.gml;1;7.014;1345;40;0.351
ba_7542_n143_m2.gml;1;6.542;1777;41;0.3439
ba_7552_n129_m1.gml;1;0.0392;4;1;0.2458
