instance;solved;time;GCN;LCN;stress
grafo7864.75.gml;1;3.2206;45;4;0.2887
grafo7870.61.gml;1;2.827;16;3;0.2114
grafo7875.62.gml;1;3.084;49;6;0.2892
grafo7878.79.gml;1;3.1482;44;4;0.2791
grafo7879.80.gml;1;3.1628;81;5;0.3043
grafo7880.62.gml;1;0.1965;10;1;0.2255
grafo7881.61.gml;1;0.3631;11;1;0.2303
grafo7883.65.gml;1;3.0824;39;4;0.341
grafo7888.77.gml;1;2.8486;37;2;0.3097
grafo7894.68.gml;1;3.1406;43;4;0.2964
grafo7896.67.gml;1;3.5072;50;5;0.2958
grafo7899.78.gml;1;2.9678;28;3;0.2612
grafo7901.69.gml;1;2.9457;26;3;0.2679
grafo7902.68.gml;1;3.0464;38;4;0.2922
grafo7904.82.gml;1;3.0336;32;3;0.2888
grafo7915.78.gml;1;3.8063;73;4;0.2916
grafo7917.84.gml;1;3.2246;65;5;0.311
grafo7924.72.gml;1;3.3634;32;3;0.2546
grafo7926.75.gml;1;2.7943;22;3;0.2966
grafo7935.71.gml;1;4.1552;21;3;0.2418
grafo7940.83.gml;1;3.1398;100;5;0.3336
grafo7948.90.gml;1;3.2256;67;5;0.2859
grafo7949.84.gml;1;3.0478;25;3;0.2363
grafo7959.73.gml;1;3.8454;32;4;0.2542
grafo7961.63.gml;1;0.1764;6;1;0.2011
grafo7970.74.gml;1;3.2201;78;6;0.3051
grafo7980.62.gml;1;3.6569;64;5;0.3215
grafo7981.85.gml;1;3.1539;61;4;0.295
grafo7987.79.gml;1;3.1571;54;3;0.3344
grafo7997.71.gml;1;3.3928;52;5;0.3117
grafo8005.84.gml;1;3.17;48;4;0.2828
grafo8008.95.gml;1;3.358;111;5;0.3004
grafo8024.85.gml;1;3.1833;41;4;0.2982
grafo8025.82.gml;1;3.0045;36;3;0.3185
grafo8031.68.gml;1;3.0154;39;3;0.2609
grafo8032.68.gml;1;0.0785;5;1;0.1868
grafo8034.91.gml;1;2.828;27;2;0.2493
grafo8046.68.gml;1;0.2605;13;1;0.2636
grafo8055.79.gml;1;3.1468;15;1;0.2773
grafo8058.80.gml;1;2.8832;37;4;0.2791
grafo8065.82.gml;1;3.3725;90;5;0.2949
grafo8067.80.gml;1;3.3502;90;7;0.3049
grafo8073.82.gml;1;3.5661;77;5;0.2861
grafo8079.81.gml;1;2.9646;56;4;0.2782
grafo8083.88.gml;1;3.158;81;5;0.2578
grafo8087.84.gml;1;3.1706;52;4;0.2866
grafo8092.84.gml;1;2.9439;42;4;0.2933
grafo8098.85.gml;1;3.1548;60;6;0.2613
grafo8099.75.gml;1;3.4657;36;4;0.3093
grafo8106.83.gml;1;2.816;22;2;0.2349
grafo8108.85.gml;1;3.0912;47;3;0.2674
grafo8109.77.gml;1;3.0513;73;5;0.2856
grafo8116.60.gml;1;2.6218;28;6;0.3049
grafo8127.78.gml;1;3.233;155;6;0.3225
grafo8133.82.gml;1;2.7831;89;13;0.3587
grafo8137.86.gml;1;2.7964;95;5;0.3196
grafo8144.82.gml;1;3.6754;27;3;0.2716
grafo8147.69.gml;1;2.5758;20;5;0.2878
grafo8148.85.gml;1;2.935;83;5;0.3253
grafo8149.82.gml;1;2.9316;54;3;0.3148
grafo8151.76.gml;1;3.2937;17;2;0.2775
grafo8158.81.gml;1;2.804;67;5;0.3059
grafo8171.62.gml;1;2.3544;7;2;0.2689
grafo8177.88.gml;1;2.8031;88;5;0.3081
grafo8178.85.gml;1;2.4872;39;4;0.2667
grafo8190.73.gml;1;3.4131;34;3;0.3258
grafo8194.76.gml;1;2.7529;83;6;0.3176
grafo8200.76.gml;1;3.2773;57;5;0.2967
grafo8203.81.gml;1;2.7404;50;6;0.2544
grafo8208.89.gml;1;2.5695;47;3;0.315
grafo8214.94.gml;1;2.4598;61;4;0.285
grafo8221.94.gml;1;2.579;37;3;0.2334
grafo8225.88.gml;1;2.7083;48;3;0.241
grafo8227.69.gml;1;2.6562;94;6;0.3345
grafo8241.73.gml;1;2.4128;13;2;0.2783
grafo8243.71.gml;1;2.6509;43;4;0.2788
grafo8244.72.gml;1;2.5273;30;4;0.2705
grafo8247.81.gml;1;2.4756;64;5;0.2779
grafo8250.74.gml;1;2.6514;72;5;0.2738
grafo8254.72.gml;1;0.1767;8;1;0.2576
grafo8262.78.gml;1;2.5436;71;6;0.2553
grafo8263.78.gml;1;2.4105;57;4;0.3004
grafo8266.81.gml;1;2.6926;79;6;0.3184
