instance;solved;time;GCN;LCN;stress
grafo11508.91.gml;1;3.0084;80;5;0.2958
grafo11518.39.gml;1;0.3009;8;1;0.2683
grafo11523.35.gml;1;0.2348;7;1;0.2641
grafo11529.36.gml;1;2.7519;22;5;0.3456
grafo11537.91.gml;1;3.2238;105;5;0.2934
grafo11552.39.gml;1;0.2203;3;1;0.2835
grafo11564.37.gml;1;0.4092;6;1;0.2355
grafo11579.36.gml;1;0.8659;6;1;0.2296
grafo11588.36.gml;1;0.466;7;1;0.2623
grafo1159.26.gml;1;0.0776;2;1;0.179
grafo11597.37.gml;1;0.343;7;1;0.2177
grafo11612.36.gml;1;0.3938;8;1;0.2406
grafo11621.40.gml;1;0.1762;7;1;0.2212
grafo11642.36.gml;1;0.6499;8;1;0.2696
grafo11663.38.gml;1;1.5448;10;1;0.2725
grafo11666.37.gml;1;2.6558;13;4;0.2941
grafo1234.25.gml;1;0.3375;3;1;0.3365
grafo1235.67.gml;1;3.4037;23;4;0.2946
grafo1238.67.gml;1;3.0543;26;4;0.2936
grafo1262.53.gml;1;2.8447;18;3;0.2808
grafo1268.55.gml;1;2.7167;14;3;0.2003
grafo1274.57.gml;1;0.0637;6;1;0.1244
grafo1279.45.gml;1;2.6157;15;3;0.3239
grafo1285.26.gml;1;0.0813;1;1;0.2166
grafo1300.66.gml;1;3.6896;31;2;0.3194
grafo1339.28.gml;1;2.7592;16;4;0.377
grafo134.40.gml;1;0.1995;5;1;0.2337
grafo1354.28.gml;1;0.0413;4;1;0.1802
grafo137.21.gml;1;2.8311;18;4;0.3788
grafo1394.45.gml;1;0.078;4;1;0.2155
grafo1396.61.gml;1;0.3818;11;1;0.2303
grafo1400.31.gml;1;0.5018;5;1;0.2789
grafo1423.33.gml;1;2.902;25;3;0.3261
grafo1431.52.gml;1;2.76;29;4;0.2267
grafo1441.71.gml;1;4.1653;26;4;0.3009
grafo1447.52.gml;1;0.1792;6;1;0.1827
grafo1450.56.gml;1;1.1526;11;1;0.2428
grafo1468.62.gml;1;2.731;17;2;0.2862
grafo1469.67.gml;1;0.1944;4;1;0.1673
grafo1481.61.gml;1;1.8603;9;1;0.2993
grafo1492.54.gml;1;2.7453;18;4;0.2552
grafo1495.58.gml;1;1.6806;12;1;0.2266
grafo1496.52.gml;1;0.071;5;1;0.157
grafo1497.71.gml;1;2.9268;32;3;0.2817
grafo1500.50.gml;1;2.8993;26;4;0.2509
grafo1506.43.gml;1;0.0687;5;1;0.1438
grafo1513.65.gml;1;4.2239;16;3;0.2934
grafo1516.71.gml;1;3.3802;51;5;0.2899
grafo1523.27.gml;1;0.1143;6;1;0.2498
grafo153.21.gml;1;2.6937;13;3;0.3822
grafo1533.50.gml;1;2.77;15;2;0.2767
grafo1547.53.gml;1;1.7973;6;1;0.3109
grafo1550.53.gml;1;0.2056;6;1;0.2147
grafo1588.58.gml;1;0.0524;1;1;0.147
grafo161.31.gml;1;0.2911;5;1;0.2973
grafo1617.67.gml;1;0.9201;6;1;0.2841
grafo1623.30.gml;1;0.3225;6;1;0.2849
grafo1625.19.gml;1;0.0513;1;1;0.1664
grafo1626.18.gml;1;0.3061;5;1;0.2764
grafo1627.30.gml;1;0.5738;6;1;0.2488
grafo1683.11.gml;1;0.6208;1;1;0.3098
grafo1698.33.gml;1;0.3461;6;1;0.3219
grafo1718.21.gml;1;0.0602;2;1;0.1481
grafo1767.32.gml;1;0.464;4;1;0.2422
grafo1784.32.gml;1;0.0628;3;1;0.2588
grafo1789.23.gml;1;0.1077;1;1;0.1705
grafo1814.21.gml;1;0.3516;4;1;0.3403
grafo1904.39.gml;1;0.2186;8;1;0.27
grafo1936.18.gml;1;0.0373;1;1;0.1897
grafo1985.33.gml;1;0.2443;4;1;0.1947
grafo1986.27.gml;1;0.0415;5;1;0.253
grafo1993.32.gml;1;1.9895;6;1;0.256
grafo2007.39.gml;1;0.5156;7;1;0.2875
grafo2012.30.gml;1;2.8757;17;3;0.3268
grafo2016.25.gml;1;0.4692;5;1;0.3425
grafo2019.41.gml;1;0.0558;3;1;0.1423
grafo2028.23.gml;1;0.1806;5;1;0.2185
grafo2034.31.gml;1;0.3541;6;1;0.2551
grafo2041.28.gml;1;0.0685;5;1;0.1984
grafo2043.35.gml;1;0.9272;7;1;0.2756
grafo2045.28.gml;1;3.0115;25;4;0.2758
grafo2049.33.gml;1;0.0632;1;1;0.1582
grafo2086.39.gml;1;2.8584;19;3;0.3505
